"","intercepts","slopes","R2"
"1",0.099740168217514,-0.000122880736919827,0.00724467165219933
"2",0.0963602841507326,-0.000103518505333057,0.00529953737844469
"3",0.092611404905322,-8.26328305018175e-05,0.00361667793578491
"4",0.101113418745739,-0.000101887654945072,0.00514290128567341
"5",0.0964740742076282,-0.000101644065425348,0.00546353601281124
"6",0.0907784560781479,-1.64837052032533e-05,0.000140860246874208
"7",0.0887216394133111,-7.56560559505956e-05,0.00365807326795753
"8",0.0879738334890691,-7.94173899109091e-05,0.00422010314097254
"9",0.0909716453999012,-2.46818862286763e-05,0.000384769540571095
"10",0.0945838650591635,-6.18682522936348e-05,0.00190942149178064
"11",0.0934726689635796,-6.3152641943098e-05,0.00204381474051729
"12",0.102687174475835,-8.48100479704924e-05,0.00333716683543384
"13",0.108626754015396,-0.000119502220991782,0.00661149240016545
"14",0.111678114074044,-0.000109057930480064,0.00541879853990035
"15",0.0862369857838196,-4.73360063052296e-05,0.00128527232214826
"16",0.0985523332293212,-0.000135885443055496,0.0088479216219628
"17",0.0869125320526117,-3.67072989012362e-05,0.00068557511011802
"18",0.0982853055498997,-0.000106750152641338,0.00584761055193261
"19",0.0919223711632648,-7.46463850898331e-05,0.00314675168282863
"20",0.10176792677118,-0.000120150734747452,0.00677794987256319
"21",0.0882794558432646,-5.72934767861708e-05,0.00177202763528328
"22",0.106614704201319,-6.90467817698942e-05,0.00203026093978298
"23",0.110384986931491,-0.000116082349124604,0.00633981820029028
"24",0.0976558155368674,-8.32715102507113e-05,0.003607116021486
"25",0.0934205239875555,-9.34311697067267e-05,0.00438078106551065
"26",0.105189427411749,-0.000139635785186824,0.00883350460435861
"27",0.0945318265315901,-0.000118160153792706,0.00719937229756318
"28",0.0947046088539878,-9.05020686576912e-05,0.00502670929200433
"29",0.100528797854799,-4.47467959840209e-05,0.00103072302389418
"30",0.0965811463242082,-8.42653347698937e-05,0.00344858838427176
"31",0.0956819784483334,-6.98762482197663e-05,0.002849415573148
"32",0.0931738338189023,-6.87103218821061e-05,0.00276102748935503
"33",0.104553849099199,-0.000128147125242372,0.00864029147286616
"34",0.105709757713088,-0.000113822295905192,0.0065046262854076
"35",0.0829103194388786,-6.27824421469635e-05,0.0026474595612429
"36",0.0910282360556586,7.24719541997029e-06,2.63579464898633e-05
"37",0.0903773248542487,-6.20305916606036e-05,0.00198970411717636
"38",0.10230603572384,-0.000111682501853338,0.00616827646364582
"39",0.0871456174929511,-5.2706442787211e-05,0.00190792780085014
"40",0.0965581108402694,-6.72428882304999e-05,0.0022485534090565
"41",0.0881112668995246,-5.43890186212106e-05,0.00152449394495546
"42",0.0895593549651905,-6.04117859960684e-05,0.00218820190943636
"43",0.0900589140365745,-3.88496735465706e-05,0.000794017337683917
"44",0.102823809533434,-8.08481469325158e-05,0.00305158383520931
"45",0.0969633997306673,-9.28544301907687e-05,0.0047913947355589
"46",0.110449164039432,-0.000136134240091344,0.00793750019059969
"47",0.108981562852982,-8.03108359439001e-05,0.00270799856496229
"48",0.109085778050511,-8.40522998725788e-05,0.00312358769808918
"49",0.089846625477648,-6.12373646662989e-05,0.00225528809055853
"50",0.0986189769593205,-7.84821079523215e-05,0.00291351136571527
"51",0.0982397583518645,-6.08056906323856e-05,0.00199282483105112
"52",0.0961446796923411,-7.10935264514306e-05,0.00269630320181835
"53",0.0979859817464833,-8.59585599361111e-05,0.00372770101239328
"54",0.0937637657398388,-9.82530374895006e-05,0.00564593443539341
"55",0.109250218497422,-2.36306897536459e-05,0.000263758175364281
"56",0.0879723550623315,-8.44104034999388e-05,0.0039753400638205
"57",0.0951252076800762,-6.56595078270599e-05,0.00233653162170477
"58",0.098400954124271,-4.17409773103058e-05,0.000874848805628159
"59",0.0978556297766342,-0.000108885192353821,0.00677013108163749
"60",0.0916088887635637,-8.02884180846914e-05,0.00399817476318864
"61",0.0901424356173925,-7.31900229004809e-05,0.00323131754050865
"62",0.0992431112641008,-5.03444799629916e-05,0.00145901280323812
"63",0.101549994736585,-0.000104393181386128,0.00539172020628964
"64",0.0947379379693234,-0.000103194411956898,0.00650702383110191
"65",0.0956855357817039,-7.51399346576561e-05,0.0027459949926335
"66",0.0932658480432219,-5.44770864929164e-05,0.00163026318176873
"67",0.110842062967196,-9.57294344598844e-05,0.00410344078932334
"68",0.0917924423124916,-3.44435202303665e-05,0.000734093300229333
"69",0.0922280336161306,-5.62141716294452e-05,0.0016878975425646
"70",0.10500349512295,-8.5823432149558e-05,0.00310815845134937
"71",0.0930260837549679,-9.52836316152274e-05,0.00462264412592206
"72",0.0972741277537069,-0.000100817940305434,0.00531910042249406
"73",0.0938047340269099,-0.000114155232881949,0.00718681884058858
"74",0.10713532640621,-6.27688215539134e-05,0.00182231584156367
"75",0.100701809826653,-0.000114788359681619,0.00737169259777204
"76",0.097002121728018,-5.27296916257697e-05,0.00148532847332283
"77",0.0872381499507355,-8.68480614750846e-05,0.00461859939141829
"78",0.106825545398503,-0.000118975195772608,0.00657794723858274
"79",0.0984382500433875,-0.000112160182752848,0.00661157718768801
"80",0.100146636006289,-6.0922071961901e-05,0.00199118952930621
"81",0.102468036005096,-8.98525428935592e-05,0.0044324425981197
"82",0.115212592822815,-0.000158286128021233,0.00991048081734336
"83",0.0941596450834548,-5.22000467226631e-05,0.00127400173205561
"84",0.0968670786944208,-7.36387089129032e-05,0.00284596658531278
"85",0.0980787899240099,-8.22734585617661e-05,0.00342791227162664
"86",0.101768722834073,-0.000153713020794258,0.0150307919913016
"87",0.088798412995575,-8.61071660018908e-05,0.00421370920573572
"88",0.0943397220027619,-9.7231374237419e-05,0.00491614952626729
"89",0.0955896807022804,-6.03701441222243e-05,0.00204348011886535
"90",0.0907695463701216,-8.63418296738229e-05,0.00454559949100253
"91",0.101689953857303,-0.000131528092457536,0.00814949776231555
"92",0.0823877677696547,-4.7597710971761e-05,0.00138574063099184
"93",0.109977123255075,-0.000101723896114517,0.00435956152024486
"94",0.102632650642825,-7.05761728646e-05,0.00228361505875896
"95",0.0864386417229149,-5.35568886967639e-05,0.00160256136150827
"96",0.0900863615442362,-4.73862355543512e-05,0.00130376557744571
"97",0.0991643390452654,-8.47494560290234e-05,0.00402558473451908
"98",0.104505106203298,-0.000112527663953546,0.00642729403311026
"99",0.0960665398880697,-7.61037909381211e-05,0.00291442760013405
"100",0.100889350405901,-7.47407725103927e-05,0.00273350038086484
"101",0.0976867554865968,-5.7748279635372e-05,0.00172099455376284
"102",0.116398386646997,-0.00010624563823959,0.00467616535254367
"103",0.0941690116355018,-8.21111435191559e-05,0.00396784354453483
"104",0.0880511339359853,-6.28330575474464e-05,0.00237206563954717
"105",0.113124189620956,-0.000135814443478106,0.00819681132004735
"106",0.0976806169041523,-0.000112669015339292,0.00630431926548125
