species,decimalLongitude,decimalLatitude,elevation
Pinus virginiana,-88.86116,35.33445,174.6083679
Pinus virginiana,-88.764806,35.396158,184.0267029
Pinus virginiana,-88.34976,34.73278,154.2334442
Pinus virginiana,-88.347973,34.721174,157.6261597
Pinus virginiana,-88.347778,34.719167,160.3166351
Pinus virginiana,-88.308378,36.620724,159.4130402
Pinus virginiana,-88.288611,33.860278,85.41699982
Pinus virginiana,-88.261459,34.980616,191.8672485
Pinus virginiana,-88.20525,34.983361,178.2397766
Pinus virginiana,-88.19032,34.605095,160.8642273
Pinus virginiana,-88.18987,34.614005,135.8556213
Pinus virginiana,-88.171944,34.605556,145.9137726
Pinus virginiana,-88.1719,34.60556,145.9137726
Pinus virginiana,-88.167778,36.936944,110.6101303
Pinus virginiana,-88.166658,34.930958,136.5139771
Pinus virginiana,-88.145805,34.648874,130.4121094
Pinus virginiana,-88.115833,34.765556,169.9893799
Pinus virginiana,-88.115038,34.873194,158.1538696
Pinus virginiana,-88.103333,34.889722,124.7766418
Pinus virginiana,-88.1033,34.88972,126.3029709
Pinus virginiana,-88.10056,34.88556,132.0841064
Pinus virginiana,-88.098071,36.775513,129.8972931
Pinus virginiana,-88.090775,36.842789,163.4118958
Pinus virginiana,-88.090011,36.841667,170.1280365
Pinus virginiana,-88.087119,36.845055,161.3258209
Pinus virginiana,-88.086425,36.846797,177.2624207
Pinus virginiana,-88.081567,36.832347,149.7812805
Pinus virginiana,-88.078522,36.848495,177.6462708
Pinus virginiana,-88.078247,36.848297,178.1768188
Pinus virginiana,-88.06334,36.77819,192.4558258
Pinus virginiana,-88.060556,36.786889,173.587204
Pinus virginiana,-88.056772,36.788692,166.5069885
Pinus virginiana,-88.052617,35.466797,169.7159729
Pinus virginiana,-88.052339,36.7835,177.4066925
Pinus virginiana,-88.042231,36.446089,120.7775116
Pinus virginiana,-88.040664,36.81433,175.008667
Pinus virginiana,-88.040619,36.814647,176.4992981
Pinus virginiana,-88.038109,34.909015,124.7529984
Pinus virginiana,-88.029066,36.702355,188.2716522
Pinus virginiana,-88.024605,36.791175,164.4589386
Pinus virginiana,-87.992855,36.740079,124.0088272
Pinus virginiana,-87.896173,34.239009,190.1807251
Pinus virginiana,-87.802778,34.622778,235.5328827
Pinus virginiana,-87.802187,34.619612,218.9493256
Pinus virginiana,-87.775939,37.122714,164.300415
Pinus virginiana,-87.749406,34.708857,145.806488
Pinus virginiana,-87.746609,37.140891,147.8587341
Pinus virginiana,-87.745766,34.332021,228.327301
Pinus virginiana,-87.73825,34.52264,263.7332153
Pinus virginiana,-87.726189,34.912114,189.6431885
Pinus virginiana,-87.725937,34.912207,187.7632904
Pinus virginiana,-87.71285,35.22577,321.6590576
Pinus virginiana,-87.71,34.36,297.9523315
Pinus virginiana,-87.7,37.166667,118.7221832
Pinus virginiana,-87.682552,34.278404,249.5564117
Pinus virginiana,-87.661015,33.799094,214.320343
Pinus virginiana,-87.66,33.77,171.851593
Pinus virginiana,-87.639621,33.869853,204.6264191
Pinus virginiana,-87.620297,33.277957,74.54336548
Pinus virginiana,-87.620003,33.843056,180.3838959
Pinus virginiana,-87.62,33.84,166.9791565
Pinus virginiana,-87.62,33.843056,179.5462189
Pinus virginiana,-87.618437,34.083037,190.0864716
Pinus virginiana,-87.617675,34.084222,178.2945404
Pinus virginiana,-87.61,34.09,235.5543976
Pinus virginiana,-87.605842,33.258717,64.27727509
Pinus virginiana,-87.558441,34.627647,242.5791473
Pinus virginiana,-87.538169,33.324014,68.2605896
Pinus virginiana,-87.53098,35.884161,185.9850159
Pinus virginiana,-87.522783,33.29022,98.30653381
Pinus virginiana,-87.509939,34.327321,274.8277893
Pinus virginiana,-87.47,33.18,107.9483185
Pinus virginiana,-87.47,33.19,102.5281525
Pinus virginiana,-87.46,33.25,62.7822876
Pinus virginiana,-87.455425,33.214737,76.54373932
Pinus virginiana,-87.45242,34.632527,174.6865082
Pinus virginiana,-87.436658,32.976216,144.3120117
Pinus virginiana,-87.4,33.28,132.2775574
Pinus virginiana,-87.398531,33.275519,145.5555267
Pinus virginiana,-87.398491,33.275527,145.911438
Pinus virginiana,-87.398431,33.275244,141.8912048
Pinus virginiana,-87.39,34.28,238.5074158
Pinus virginiana,-87.382,34.2644,219.9385071
Pinus virginiana,-87.38,33.02,121.91819
Pinus virginiana,-87.38,33.67,113.4113388
Pinus virginiana,-87.375224,34.035319,180.0505524
Pinus virginiana,-87.364252,34.011735,214.464386
Pinus virginiana,-87.364208,34.016514,217.6894531
Pinus virginiana,-87.361854,34.015053,213.100174
Pinus virginiana,-87.360213,34.012529,210.9216919
Pinus virginiana,-87.356341,34.021424,195.7146301
Pinus virginiana,-87.353058,32.858334,161.0377197
Pinus virginiana,-87.353056,32.858333,161.0377197
