species,decimalLongitude,decimalLatitude,elevation
Quercus michauxii,-106.5,31.83333,1571.270752
Quercus michauxii,-105.270546,40.014986,1621.35376
Quercus michauxii,-104.851737,31.908813,2075.668701
Quercus michauxii,-97.517827,33.605318,281.7872925
Quercus michauxii,-96.831601,32.807873,136.1856079
Quercus michauxii,-96.718911,32.985149,178.897644
Quercus michauxii,-96.701417,32.993,169.0704193
Quercus michauxii,-95.920256,29.663264,30.77031898
Quercus michauxii,-95.878061,29.701232,42.39612579
Quercus michauxii,-95.878007,29.701131,41.69256592
Quercus michauxii,-95.860475,29.707813,38.73019028
Quercus michauxii,-95.778018,29.167175,14.28423882
Quercus michauxii,-95.744022,29.9625,45.01287842
Quercus michauxii,-95.73835,30.068856,64.03546143
Quercus michauxii,-95.738183,30.068845,64.09814453
Quercus michauxii,-95.737559,30.069374,64.75746155
Quercus michauxii,-95.685374,30.2816,58.00967026
Quercus michauxii,-95.661378,29.635638,23.78811646
Quercus michauxii,-95.641346,29.371454,20.65101051
Quercus michauxii,-95.634012,29.820764,27.22199059
Quercus michauxii,-95.630824,29.820155,27.47330093
Quercus michauxii,-95.627128,29.370837,19.69067574
Quercus michauxii,-95.627128,29.370855,19.69067574
Quercus michauxii,-95.591676,29.377904,15.19355202
Quercus michauxii,-95.586745,29.374897,16.6601963
Quercus michauxii,-95.586426,29.375704,14.89335823
Quercus michauxii,-95.585564,29.375388,15.07361317
Quercus michauxii,-95.585533,29.375342,16.06022263
Quercus michauxii,-95.569756,29.771311,21.7691555
Quercus michauxii,-95.569717,29.771313,21.71114731
Quercus michauxii,-95.5625,29.909166,33.31403732
Quercus michauxii,-95.54138,30.211656,59.18548584
Quercus michauxii,-95.505453,30.181107,44.64470291
Quercus michauxii,-95.505257,30.181372,44.93600845
Quercus michauxii,-95.455545,29.82573,18.37864685
Quercus michauxii,-95.453652,29.765006,17.66793633
Quercus michauxii,-95.452592,29.765013,17.86677361
Quercus michauxii,-95.452514,29.765069,17.86677361
Quercus michauxii,-95.452513,29.76507,17.86677361
Quercus michauxii,-95.452508,29.765055,17.86677361
Quercus michauxii,-95.4525,29.765278,18.1790657
Quercus michauxii,-95.452452,29.764994,17.82214355
Quercus michauxii,-95.452393,29.765022,18.04828644
Quercus michauxii,-95.452325,29.764833,17.74389076
Quercus michauxii,-95.452282,29.765142,18.41460419
Quercus michauxii,-95.452203,29.765075,18.00023079
Quercus michauxii,-95.452115,29.764917,17.82354546
Quercus michauxii,-95.452098,29.764792,17.69462013
Quercus michauxii,-95.452073,29.765216,18.45873451
Quercus michauxii,-95.452038,29.765476,18.01840973
Quercus michauxii,-95.452029,29.764883,17.80623627
Quercus michauxii,-95.451575,29.699224,15.18571568
Quercus michauxii,-95.45126,29.698952,15.04361343
Quercus michauxii,-95.449771,29.756537,7.526799202
Quercus michauxii,-95.446853,29.764222,16.80711746
Quercus michauxii,-95.442346,29.77352,17.95499039
Quercus michauxii,-95.442078,29.776087,17.87653542
Quercus michauxii,-95.440978,29.777728,18.12916183
Quercus michauxii,-95.430811,29.77109,17.48628807
