species,decimalLongitude,decimalLatitude,elevation
Tsuga caroliniana,-83.875,34.731667,899.6066284
Tsuga caroliniana,-83.283333,35.783333,515.1092529
Tsuga caroliniana,-83.217894,35.080864,1218.359009
Tsuga caroliniana,-83.200687,35.429253,1448.756592
Tsuga caroliniana,-83.196817,35.052591,1167.991211
Tsuga caroliniana,-83.1925,35.029167,1012.830078
Tsuga caroliniana,-83.188667,35.053058,1177.559448
Tsuga caroliniana,-83.188522,35.052136,1186.762939
Tsuga caroliniana,-83.188287,35.053208,1174.33606
Tsuga caroliniana,-83.187826,35.059601,1214.874023
Tsuga caroliniana,-83.182734,35.053375,1222.853271
Tsuga caroliniana,-83.178855,35.311822,675.3032837
Tsuga caroliniana,-83.178659,35.311774,677.6341553
Tsuga caroliniana,-83.17827,35.31064,674.4829712
Tsuga caroliniana,-83.17737,35.310647,675.1065063
Tsuga caroliniana,-83.175772,35.309621,679.6836548
Tsuga caroliniana,-83.172836,35.340756,688.5036621
Tsuga caroliniana,-83.166288,35.070732,1234.604858
Tsuga caroliniana,-83.153344,35.087822,1282.291504
Tsuga caroliniana,-83.152962,35.088484,1265.777222
Tsuga caroliniana,-83.146706,35.298186,645.9144287
Tsuga caroliniana,-83.146667,35.810278,448.553894
Tsuga caroliniana,-83.142422,35.068459,856.2056885
Tsuga caroliniana,-83.139228,35.082583,1404.033813
Tsuga caroliniana,-83.13487,35.087314,1377.181763
Tsuga caroliniana,-83.134428,35.084434,1488.900024
Tsuga caroliniana,-83.134072,35.088497,1388.705688
Tsuga caroliniana,-83.103505,35.288059,799.2011719
Tsuga caroliniana,-83.096534,35.134661,1397.24707
Tsuga caroliniana,-83.077291,35.25008,961.6191406
Tsuga caroliniana,-83.038467,35.08635,1245.419434
Tsuga caroliniana,-83.028324,35.166447,1137.876465
Tsuga caroliniana,-83.016322,35.032711,783.0259399
Tsuga caroliniana,-83.016292,35.03382,758.9298706
Tsuga caroliniana,-83.016237,35.033797,758.9298706
Tsuga caroliniana,-83.016211,35.033808,758.9298706
Tsuga caroliniana,-83.016204,35.033787,773.2437134
Tsuga caroliniana,-83.016183,35.033722,777.8049927
Tsuga caroliniana,-83.016183,35.033795,777.8049927
Tsuga caroliniana,-83.016175,35.033801,765.0631714
Tsuga caroliniana,-83.016175,35.033833,765.0631714
Tsuga caroliniana,-83.016163,35.033766,777.8049927
Tsuga caroliniana,-83.016158,35.033713,777.8049927
Tsuga caroliniana,-83.016158,35.033817,765.0631714
Tsuga caroliniana,-83.016154,35.033816,765.0631714
Tsuga caroliniana,-83.016106,35.034028,741.2086182
Tsuga caroliniana,-83.013855,35.273,1101.006958
Tsuga caroliniana,-83.013768,35.163566,1238.561401
Tsuga caroliniana,-83.013204,35.159817,1201.571899
Tsuga caroliniana,-83.011527,35.210654,1016.281372
Tsuga caroliniana,-83.001512,35.151268,1166.919312
Tsuga caroliniana,-82.930017,35.527202,794.7601318
Tsuga caroliniana,-82.928458,35.526492,808.7593384
Tsuga caroliniana,-82.928305,35.526397,809.6287231
Tsuga caroliniana,-82.928174,35.52627,810.9319458
Tsuga caroliniana,-82.928108,35.526347,810.2924805
Tsuga caroliniana,-82.927916,35.525941,814.19104
Tsuga caroliniana,-82.926737,35.526428,825.3640137
Tsuga caroliniana,-82.923517,34.942612,269.3024292
Tsuga caroliniana,-82.910691,35.533438,772.244751
Tsuga caroliniana,-82.887778,35.303889,1666.616211
Tsuga caroliniana,-82.856243,35.409551,1821.986816
Tsuga caroliniana,-82.842172,35.272806,935.8068237
Tsuga caroliniana,-82.836422,35.29395,1017.03717
Tsuga caroliniana,-82.827658,35.362388,1330.060303
Tsuga caroliniana,-82.826772,35.287245,833.3716431
Tsuga caroliniana,-82.79969,35.01081,514.1981812
Tsuga caroliniana,-82.795813,35.305203,1063.953979
Tsuga caroliniana,-82.794989,35.304725,1169.310425
Tsuga caroliniana,-82.794928,35.303644,1161.007568
Tsuga caroliniana,-82.794785,35.304359,1182.929443
Tsuga caroliniana,-82.794685,35.304339,1186.268921
Tsuga caroliniana,-82.794648,35.304256,1185.76355
Tsuga caroliniana,-82.794628,35.304167,1188.71936
Tsuga caroliniana,-82.794617,35.30403,1186.998047
Tsuga caroliniana,-82.792772,35.303608,1201.38916
Tsuga caroliniana,-82.790145,35.302194,1162.058472
Tsuga caroliniana,-82.789856,35.299098,1075.689087
Tsuga caroliniana,-82.789828,35.301413,1137.296753
Tsuga caroliniana,-82.78882,35.301467,1148.846924
Tsuga caroliniana,-82.787683,35.269044,945.6399536
Tsuga caroliniana,-82.787098,35.296905,1040.234741
Tsuga caroliniana,-82.786392,35.296204,1018.830383
Tsuga caroliniana,-82.786254,35.29647,1018.197266
Tsuga caroliniana,-82.785397,35.296191,1006.532166
Tsuga caroliniana,-82.785251,35.296229,1010.448853
Tsuga caroliniana,-82.78502,35.296075,1004.415344
Tsuga caroliniana,-82.783988,35.29515,985.1367188
Tsuga caroliniana,-82.783713,35.296192,988.9908447
Tsuga caroliniana,-82.783606,35.295637,980.7423096
Tsuga caroliniana,-82.782155,35.295237,938.3597412
Tsuga caroliniana,-82.781449,35.294616,887.5617676
Tsuga caroliniana,-82.77829,35.3508,1002.98407
Tsuga caroliniana,-82.777704,35.350495,1000.378723
Tsuga caroliniana,-82.777662,35.350522,999.1345825
Tsuga caroliniana,-82.777318,35.065966,1044.609375
Tsuga caroliniana,-82.776599,35.349649,998.4754639
Tsuga caroliniana,-82.776437,35.349798,1001.033813
Tsuga caroliniana,-82.774456,35.353141,991.8972168
Tsuga caroliniana,-82.773188,35.576218,925.1357422
Tsuga caroliniana,-82.756796,35.425943,1737.141968
Tsuga caroliniana,-82.754567,35.403151,1499.510498
Tsuga caroliniana,-82.75341,35.403873,1502.63208
Tsuga caroliniana,-82.753329,35.403781,1503.572754
Tsuga caroliniana,-82.753244,35.403396,1503.114624
Tsuga caroliniana,-82.75007,35.420095,1524.552856
Tsuga caroliniana,-82.750031,35.420186,1525.267944
Tsuga caroliniana,-82.736083,35.286636,661.5621338
Tsuga caroliniana,-82.7343,35.2334,678.2468872
Tsuga caroliniana,-82.721238,35.181504,787.7589722
