"","species","decimalLongitude","decimalLatitude","high_temp_C","low_temp_C","moisture_mm","northness","eastness","windward_exposure","mTPI","slope","aspect","macro_bio1_mean_annual_temp_C","macro_bio12_total_annual_precip_mm","macro_bio5_max_temp_warm_month_C","macro_bi06_min_temp_cold_month_C"
"1","Acer pensylvanicum",-84.740381,45.946687,23.5920580511606,-11.5567817757324,874.808253202828,-0.00885654644041111,0.0369746010898167,-0.0321740632424945,0.0382170018204609,0.0380296808503223,1.80589737545582,6.10851830873764,877.860785894737,23.5459236068299,-11.5500001907349
"2","Acer saccharum",-84.809326,45.87421,23.7352003168638,-11.4067618536196,857.293080843679,-0.000164743008323344,0.0616339464107257,-0.0575021884581105,7.40942854090521,0.0616732557833525,1.57346924692384,6.2477758170637,863.485354610602,23.664668915971,-11.5099954746204
"3","Acer saccharum",-84.745251,45.883654,23.5491901107645,-11.5201001099052,897.095192024094,0.0984601899007442,-0.00190915211576974,-0.00620972314726997,1.47735743577432,0.0986385714613835,6.26379764495035,6.2411065521807,881.751481125936,23.7411065097734,-11.5500001907349
"4","Fraxinus americana",-84.740867,45.879275,23.486367856412,-11.4045845691533,896.852481770299,0.140508839417012,0.0828682745856394,-0.0876133583648462,9.81581044772542,0.163857626179207,0.532865469834418,6.18888437949633,881.200258556984,23.6888840880741,-11.5500001907349
"5","Acer pensylvanicum",-84.893507,45.962295,23.0085246602635,-11.4486651202685,856.749469844912,0.0183893776723404,-0.0161662763808844,0.0123952977357841,-0.26596752304449,0.0244874978035767,5.56203254484745,5.95110439288219,853.675329316636,23.0511038206776,-11.4499998092651
"6","Acer saccharum",-84.893263,45.933322,23.1929177272527,-11.4563261767203,843.695805446574,-0.00938897373678359,0.00273103025487791,-0.00143324721097156,-0.419709779986467,0.00977826167656981,2.85852707016687,6.09888250306348,845.592084169473,23.1657528892016,-11.4499998092651
"7","Fagus grandifolia",-84.893711,45.962213,22.9538708829789,-11.4508423948878,860.972293813689,0.0430325153559555,-0.0187655727403601,0.0116398135658755,-0.548805557794926,0.046963444584144,5.87196826470238,5.95221550823751,853.517365282282,23.0522149360329,-11.4499998092651
"8","Fraxinus americana",-84.895811,45.929941,23.1533690252237,-11.4514448279468,843.712917981652,0.000897925692578083,-0.00534272484263992,0.00482968295968379,-0.233336221144611,0.00541768091142733,4.87889800590341,6.13888246511961,843.849626508802,23.1519788410896,-11.4499998092651
"9","Tsuga canadensis",-84.892171,45.930587,23.2804718046022,-11.4581995976382,838.939548578575,-0.0359995164669905,0.0183777090011633,-0.0128385322169062,-0.26883116454178,0.0404301349786646,2.66958134510619,6.13110469471979,845.586355245572,23.1869510992164,-11.4499998092651
"10","Acer pensylvanicum",-84.873889,45.935556,23.2760200990639,-11.4515617119221,852.416168578985,-0.00403409336263691,-0.00623531939221323,0.00618499707030846,-0.234329413832588,0.00742658273815441,4.13814350929495,6.07221586169273,853.346486306292,23.2645646889073,-11.4499998092651
"11","Acer rubrum",-84.873889,45.935556,23.2760200990639,-11.4515617119221,852.416168578985,-0.00403409336263691,-0.00623531939221323,0.00618499707030846,-0.234329413832588,0.00742658273815441,4.13814350929495,6.07221586169273,853.346486306292,23.2645646889073,-11.4499998092651
"12","Acer rubrum",-84.835571,45.895203,23.5267086614714,-11.4554101588472,854.990408762611,-0.00260812452880895,-0.016622244700475,0.0156783480754034,-0.627917329851139,0.0168264093593816,4.55675225350438,6.22555101696457,855.199710815884,23.525550603771,-11.4499998092651
"13","Acer rubrum",-84.873026,45.953323,23.2304018373755,-11.4634220354899,858.954025930095,-0.0030960013466264,0.00253836046783912,-0.00193934512509216,-0.89482097550416,0.00400357138581516,2.45484465895311,6.05000019073486,859.570493225602,23.2188484766207,-11.4499998092651
"14","Betula alleghaniensis",-84.873889,45.935556,23.2760200990639,-11.4515617119221,852.416168578985,-0.00403409336263691,-0.00623531939221323,0.00618499707030846,-0.234329413832588,0.00742658273815441,4.13814350929495,6.07221586169273,853.346486306292,23.2645646889073,-11.4499998092651
"15","Fraxinus pennsylvanica",-84.869,45.8584,23.6098670022434,-11.4482875779457,851.769616757289,0.00414556250925321,0.00225237056445601,-0.00248980211190537,0.0623300909974773,0.00471794731128083,0.497700809776374,6.30996028455274,851.736202559552,23.6099598075265,-11.4499998092651
"16","Fraxinus pennsylvanica",-84.835505,45.894065,23.5131062378884,-11.472682278687,855.981811966921,0.00401752332593547,-0.0058464925001348,0.00504945037010775,-1.63211742967162,0.00709385736756704,5.31445093778679,6.22443990690744,854.823310851286,23.5244395096084,-11.4499998092651
"17","Quercus rubra",-84.835571,45.895203,23.5267086614714,-11.4554101588472,854.990408762611,-0.00260812452880895,-0.016622244700475,0.0156783480754034,-0.627917329851139,0.0168264093593816,4.55675225350438,6.22555101696457,855.199710815884,23.525550603771,-11.4499998092651
"18","Quercus rubra",-84.836604,45.89529,23.5496503304685,-11.4650828925526,854.544731910522,-0.00328638004792426,0.00359283986612963,-0.00302248681812117,-0.997222691669871,0.00486918673849705,2.31167529590703,6.23777322759281,855.156897499933,23.5377726395589,-11.4499998092651
"19","Tsuga canadensis",-84.873889,45.935556,23.2760200990639,-11.4515617119221,852.416168578985,-0.00403409336263691,-0.00623531939221323,0.00618499707030846,-0.234329413832588,0.00742658273815441,4.13814350929495,6.07221586169273,853.346486306292,23.2645646889073,-11.4499998092651
"20","Tsuga canadensis",-84.879617,45.945998,23.1753096458433,-11.4693219975532,852.637115910292,-0.00782718271472676,0.0110818067181986,-0.0092114485062783,-1.15913517815482,0.0135677015212825,2.18574415549158,6.05000019073486,854.080738793718,23.1499996185303,-11.4499998092651
"21","Acer saccharum",-84.720071,45.850445,23.9994243640152,-11.5654929440368,874.141915084138,-0.0318312585930641,-0.0108055411010303,0.012231012034298,-1.10791257615459,0.0336216392171892,3.4688499112313,6.29332676711867,879.09038447725,23.9366535025104,-11.5500001907349
"22","Acer pensylvanicum",-85.094163,45.363572,23.3269610496422,-10.1956737121268,867.691481635333,0.0146290158782867,-0.0581731444206899,0.0592651474089149,1.73131740760806,0.0600203851535328,4.95875417376866,6.79791663825996,865.312648282507,23.3676633063755,-10.2355490051885
"23","Acer pensylvanicum",-85.051169,45.340067,23.5309827119397,-10.3912229909823,859.53963518297,-0.0140985374648861,0.0634120368879171,-0.0649481025529,-1.92606315881903,0.0650061866445798,1.78957006953189,6.75,862.841959748665,23.4756059504238,-10.3500003814697
"24","Acer pensylvanicum",-85.051194,45.340455,23.5610602234522,-10.373948126852,856.451621319612,-0.023497226010467,0.0791829818680135,-0.0804545930513656,-0.64217295715099,0.0826899900929563,1.85926505030331,6.75,862.126997668015,23.4739267608441,-10.3500003814697
"25","Acer rubrum",-85.004934,45.360519,23.3547149426041,-10.5363924668896,825.789305840294,0.0491722650479546,0.0350679035510616,-0.0419950403010709,1.37025970446488,0.0604327173164948,0.619506528136767,6.65000009536743,820.525210397303,23.4295118329342,-10.5500001907349
"26","Acer saccharinum",-85.004009,45.365442,23.1724951855472,-10.4864637762818,835.030652821442,0.214237068671803,0.0906878239635844,-0.117342342376,3.78468975141147,0.234792240605718,0.40043488969528,6.76001947650641,808.638102246067,23.5612440874581,-10.5133268888173
"27","Acer saccharum",-85.0516,45.34015,23.3594145706921,-10.3393850580072,871.342447427729,0.0649543899148822,0.0265574496971222,-0.0350007717136188,0.999768428027219,0.0702315836572987,0.388123506401916,6.75,862.874329710312,23.4714828665824,-10.3500003814697
"28","Acer saccharum",-85.051643,45.348092,23.4607316022281,-10.3617524595481,845.784859575565,-0.0145626913517265,-0.0466941654663316,0.0505413047184738,-1.44184678827383,0.0489318647979793,4.41007461351453,6.75,846.747625198052,23.4500007629394,-10.3500003814697
"29","Acer saccharum",-85.053116,45.340865,23.4140344823959,-10.2887930188976,864.283121574963,0.0112179761203054,-0.0916963104885973,0.0949141336767972,2.68096354413694,0.0925118595457183,4.83412242913948,6.75,862.113735855812,23.4583480132414,-10.3500003814697
"30","Betula alleghaniensis",-85.051206,45.339158,23.4355700224845,-10.3871877909374,868.388952142198,0.0242854774544644,0.0209972469278828,-0.0246992805411231,-2.15532274619738,0.03210954813187,0.712909832508831,6.75,864.671994520373,23.4789274666854,-10.3500003814697
"31","Betula alleghaniensis",-85.052694,45.340421,23.6826014124296,-10.3130809447488,845.719775557527,-0.120548391991797,-0.094266365237947,0.112111853504624,0.951150848565267,0.153633272412212,3.80524846148559,6.75,862.842884109844,23.4619652069546,-10.3500003814697
"32","Betula alleghaniensis",-85.05178,45.33982,23.6587031450126,-10.3477148493946,849.355632429788,-0.0980141182832761,-0.0464380038686499,0.0594950470724885,-0.625180891560963,0.108672314296712,3.58405239892205,6.75,863.4957733679,23.4710016888826,-10.3500003814697
"33","Betula alleghaniensis",-85.089601,45.357748,23.2566565546713,-10.2727437266519,874.258637481014,0.0167849381410508,-0.00855273939322666,0.00714970526618065,-1.60680645420762,0.018839466240873,5.81192814086064,6.78408104872281,871.264717190776,23.2944511088971,-10.25
"34","Fagus grandifolia",-85.051381,45.339156,23.4300510954924,-10.3864249538565,868.916335645111,0.0315733233819283,0.0422418694654869,-0.0477822483388638,-1.83199891438526,0.0527620371851165,0.928934713869418,6.75,864.714624090459,23.4780510089978,-10.3500003814697
"35","Fagus grandifolia",-85.051543,45.340237,23.4195623949117,-10.3437695988529,866.467866109009,0.0278532544404858,-0.00624024180685424,0.00347829006422679,0.268001481787432,0.0285476052658127,6.06278483935177,6.75,862.65321892152,23.4718531084398,-10.3500003814697
