"","species","decimalLongitude","decimalLatitude","high_temp_C","low_temp_C","moisture_mm","northness","eastness","windward_exposure","mTPI","slope","aspect","macro_bio1_mean_annual_temp_C","macro_bio12_total_annual_precip_mm","macro_bio5_max_temp_warm_month_C","macro_bi06_min_temp_cold_month_C"
"90862","Acer rubrum",-93.988391,29.933715,31.4103162669089,8.65280641440999,1554.86739702991,0.00171970470434219,0.00320654750161112,0.000473076708107683,-0.111759649498879,0.00363859719909576,1.07852409748672,20.4500007629395,1554.96014964256,31.4066730315697,8.64496443290622
"97082","Acer rubrum",-93.98967,29.93728,31.4585228297298,8.64104992391453,1553.07809774623,-0.000116061188176384,0.00187653333508288,0.00120504349858892,0.00874987611227966,0.00188012013502731,1.63256636652572,20.4500007629395,1552.70506902149,31.4488954151091,8.625829582471
"98724","Acer rubrum",-93.99691,29.939756,31.4682075834532,8.57017536783346,1551.27460704763,-0.0022628836573853,0.000742471008503958,0.00231417886355394,0.066385224087977,0.00238157854560108,2.82455193787156,20.4211059961497,1550.62494067026,31.4532100408814,8.54679085157989
"102485","Acer rubrum",-93.990613,29.936347,31.4477029869006,8.63626042151914,1552.84509858843,-0.00160246282713446,-2.8585602688851e-05,0.00131096828467813,-0.0731880346469252,0.00160271845576374,3.15942930519517,20.4500007629395,1552.90585766206,31.4377842615461,8.61879148701172
"115989","Acer rubrum",-93.997009,29.939947,31.470376072754,8.5721813204224,1551.34205188274,-0.00278111724590823,0.000845886792403079,0.00280471918263617,0.0817647708667342,0.00290691613273688,2.8463295964765,20.4188837654371,1550.56701271989,31.4538025969634,8.54619828419556
"119383","Acer rubrum",-93.99627,29.941728,31.470932236745,8.5786543232238,1551.61329457051,-0.00299193625691062,0.00267759057408014,0.00405829236335399,0.12559142935276,0.00401512894927582,2.41158256268774,20.3977725736673,1550.39746909368,31.451739517552,8.54826140295772
"659634","Liquidambar styraciflua",-93.989005,29.937555,31.4568252300107,8.64408992098989,1552.62641219753,-0.000186132732117529,0.000948832385410937,0.000714733176497406,-0.0965074845385389,0.000966917049665546,1.76450678385974,20.4477727647009,1552.78483801084,31.4500007629395,8.63148042847221
"672886","Liquidambar styraciflua",-93.990263,29.936678,31.4540986068138,8.63990915932397,1553.13967200333,-0.00153068007599074,0.000118436769576541,0.00133824172517025,0.0168408329117736,0.00153525587940746,3.06437125424967,20.4500007629395,1552.83680160989,31.4422287229713,8.62131043059134
"993683","Quercus nigra",-93.98547,29.93457,31.4110996553457,8.67890045944643,1556.4500305973,-0.00265727270551716,-0.000940992680344344,0.00164427992317021,-0.0845466728160198,0.00281896905008518,3.48193288198759,20.4500007629395,1556.57261852883,31.3996317464433,8.6585180690317
"1203788","Salix nigra",-93.996613,29.940058,31.4683731719454,8.57355643053164,1551.40103327543,-0.0024890549304998,0.00196600457371195,0.00322381184329163,0.0474096622004265,0.00317184523100173,2.47306538062702,20.4177726500807,1550.63442115497,31.4525060183245,8.54749488756517
"1204355","Salix nigra",-93.98967,29.93728,31.4585228297298,8.64104992391453,1553.07809774623,-0.000116061188176384,0.00187653333508288,0.00120504349858892,0.00874987611227966,0.00188012013502731,1.63256636652572,20.4500007629395,1552.70506902149,31.4488954151091,8.625829582471
"1249163","Triadica sebifera",-93.986529,29.93759,31.4499483437149,8.66361164055257,1554.85269357054,-0.000740378726378413,0.000234318475876541,0.000751368665649017,0.136227397645548,0.000776573195417097,2.83508180295161,20.4466616493446,1554.14671392332,31.4371086107546,8.64666053677956
"1250950","Triadica sebifera",-93.97435,29.941763,31.4104657796043,8.60858481783486,1566.41612188661,0.000632349003996287,0.00227954035091174,0.000819221621494516,-0.0409477911059874,0.00236562463492387,1.30019838957721,20.396661458311,1566.23903454458,31.4033396860981,8.59666082258317
"1251579","Triadica sebifera",-93.996605,29.940058,31.4683731719454,8.57355643053164,1551.40103327543,-0.0024890549304998,0.00196600457371195,0.00322381184329163,0.0474096622004265,0.00317184523100173,2.47306538062702,20.4177726500807,1550.63442115497,31.4525060183245,8.54749488756517
"1252797","Triadica sebifera",-93.996567,29.939905,31.4677521525868,8.5740294144058,1551.49856759237,-0.00224268521284885,0.00268997729631094,0.00344716064315826,0.0430050054844643,0.00350223713751124,2.26576217325707,20.4188837654371,1550.67392860687,31.4520739078438,8.54792700628778
"1253231","Triadica sebifera",-93.98967,29.93728,31.4585228297298,8.64104992391453,1553.07809774623,-0.000116061188176384,0.00187653333508288,0.00120504349858892,0.00874987611227966,0.00188012013502731,1.63256636652572,20.4500007629395,1552.70506902149,31.4488954151091,8.625829582471
"1254502","Triadica sebifera",-93.98738,29.937545,31.4589714763228,8.66412586191598,1553.61438046742,-0.00168097552566849,-0.00224614558660986,6.51464465749302e-05,0.0860452275378976,0.00280550697099768,4.06992402505482,20.4477727647009,1553.35523714641,31.4467376546273,8.64777164153948
"1254932","Triadica sebifera",-93.985558,29.934567,31.4110996553457,8.67890045944643,1556.4500305973,-0.00265727270551716,-0.000940992680344344,0.00164427992317021,-0.0845466728160198,0.00281896905008518,3.48193288198759,20.4500007629395,1556.57261852883,31.3996317464433,8.6585180690317
"1255012","Triadica sebifera",-93.996597,29.940083,31.4683731719454,8.57355643053164,1551.40103327543,-0.0024890549304998,0.00196600457371195,0.00322381184329163,0.0474096622004265,0.00317184523100173,2.47306538062702,20.4177726500807,1550.63442115497,31.4525060183245,8.54749488756517
"1255584","Triadica sebifera",-93.996689,29.939951,31.4678256510742,8.57132444137686,1551.35003328135,-0.00213882352171679,0.00159145894714959,0.00271249612858761,0.0573414165230395,0.0026659565779502,2.50189017818193,20.4188837654371,1550.63116225208,31.4527653834916,8.54723551745092
"1257693","Triadica sebifera",-93.985505,29.93483,31.4148976378351,8.67990036711646,1556.45861313958,-0.00294124272771983,-0.000753790364244555,0.00199016537738327,-0.0598973650187495,0.00303630318436534,3.39247588415746,20.4500007629395,1556.4298069352,31.402113100046,8.65766607656546
"1258261","Triadica sebifera",-93.989228,29.933553,31.4096996377142,8.64675738052271,1554.96384458398,0.00202064893344304,0.00249800696893568,-0.000195785805156768,0.0102119648037552,0.00321295758626435,0.890649381308214,20.4500007629395,1554.71067386735,31.4044508008571,8.63971688103432
"1259120","Triadica sebifera",-93.985437,29.934653,31.411349701481,8.67899708644828,1556.51838099909,-0.00263402034116074,-0.000950968760972433,0.00161908545171523,-0.0741356566854517,0.00280043304565272,3.48806258226114,20.4500007629395,1556.60388091867,31.399705710933,8.6585920335204
"1259254","Triadica sebifera",-93.996667,29.94002,31.4683731719454,8.57355643053164,1551.40103327543,-0.0024890549304998,0.00196600457371195,0.00322381184329163,0.0474096622004265,0.00317184523100173,2.47306538062702,20.4177726500807,1550.63442115497,31.4525060183245,8.54749488756517
