"","species","decimalLongitude","decimalLatitude","high_temp_C","low_temp_C","moisture_mm","northness","eastness","windward_exposure","mTPI","slope","aspect","macro_bio1_mean_annual_temp_C","macro_bio12_total_annual_precip_mm","macro_bio5_max_temp_warm_month_C","macro_bi06_min_temp_cold_month_C"
"1","Acer negundo",-111.878747,40.657383,32.5429782047389,-6.00105274035646,534.97212751279,0.0513566899437474,0.0133834001694019,-0.0594886740168928,-2.58415820013503,0.0530968307960723,0.254927190724172,11.3500003814697,532.737469732175,32.6433314432711,-5.9059920374262
"2","Acer negundo",-111.876556,40.652893,32.5953383129844,-5.96076316710494,537.553285920759,0.0341195934725054,0.064638432920794,0.00155280893876634,-3.45694089487256,0.0731560945104179,1.08511536813489,11.3455575765149,537.220163110789,32.6166641661176,-5.92110602808017
"3","Acer negundo",-111.866443,40.657388,32.5165889142786,-5.87052579478041,549.156693582191,0.0119753947255672,-0.0169911628136128,-0.0283393759722328,0.62952087164111,0.0207887456700723,5.32633007327822,11.2955524652951,548.355248918739,32.5499992370605,-5.84999990463257
"4","Acer negundo",-111.872966,40.666793,32.601171069479,-5.84252736746371,536.226460334157,-0.0249760120024054,-0.0350938598909604,0.00855774239589359,-1.93471790460755,0.0430874551691402,4.09385920032466,11.3630371369698,536.730671571656,32.574440977291,-5.84999990463257
"5","Ailanthus altissima",-106.628595,31.86505,35.3402328782243,1.34266546590085,232.906508311443,0.00721902987064856,-0.0041274449216435,-0.00215198847454269,0.0549980210499446,0.00831575539742121,5.76380061513548,18.4560272256507,232.81403077022,35.3499984741211,1.35000002384186
"6","Ailanthus altissima",-106.603015,31.915572,35.4284213540607,1.33078989964876,221.95032401325,0.00560662712772721,-0.000233695849546821,-0.00372953419788908,0.0559953223264529,0.00561152492835643,6.24152734697598,18.4439490772263,221.886697171009,35.4344413323903,1.33444094570204
"7","Ailanthus altissima",-106.52558,31.830542,34.7043773318716,0.706573185621942,237.470413294667,-0.0615847966207497,0.00295473357176474,0.0392845171095561,-1.19240636462367,0.0616947675292984,3.09365112132377,17.7334403991699,238.77799987793,34.5889930725098,0.625536799430847
"8","Ailanthus altissima",-106.504281,31.77179,35.1763844627056,1.2544365645446,232.034458961934,-0.0817143621350768,0.0744744003524231,0.0095649720176381,0.74934245154653,0.110787213269696,2.40251525536057,18.2366600036621,233.720092773438,35.0366592407227,1.12331855297089
"9","Ailanthus altissima",-106.498831,31.764731,35.1735567987823,1.2470095988974,232.412779975557,-0.0921254798460755,-0.0875857629672198,0.110765955784173,5.59654675011423,0.12746042044832,3.90173501474086,18.3455944061279,234.444381713867,35.1455955505371,1.2021621465683
"10","Ailanthus altissima",-106.434632,31.794938,35.0525292732469,1.19664391030519,250.882837921637,0.0514686456314466,0.0775303336470125,-0.0749786605104906,1.38051573960426,0.0931938228000107,0.984745062624325,18.3233242034912,249.869918823242,35.1233253479004,1.21759963035583
"11","Ailanthus altissima",-106.498181,31.762279,35.1147149065818,1.22227965688138,234.481936096157,0.00465199183083032,-0.0316810263545511,0.0154998949698072,3.24947793848855,0.0320262249327922,4.85818549262532,18.3785800933838,234.486999511719,35.178581237793,1.25110530853271
"12","Ailanthus altissima",-106.4515,31.780837,35.3462379673459,1.4371763932821,241.106125772806,-0.0212638717675083,-0.03156409449936,0.0311651942986102,0.432061710110929,0.0380676263398313,4.11955165154928,18.5277709960938,241.607879638672,35.3277702331543,1.42777192592621
"13","Ailanthus altissima",-106.452187,31.783608,35.2795119829221,1.37994626554843,244.616353926865,-0.000449823038474214,-0.0342532218398098,0.0194471573404819,0.592005366453653,0.0342628787093271,4.69925745118451,18.4955501556396,244.681854248047,35.2955474853516,1.39554977416992
"14","Ailanthus altissima",-106.503353,31.771521,35.0949426151724,1.1491599393962,233.654108000106,-0.00725034059765287,0.0205808031768698,-0.00731485126678512,-2.3206475687413,0.0218222933296378,1.90950672715528,18.2388820648193,233.81233215332,35.0388832092285,1.11998569965363
"15","Ailanthus altissima",-106.504692,31.772855,35.2804148620794,1.29428336454767,230.733699225743,-0.149946969147659,0.0341902811838272,0.0774931674096103,-0.643954813126963,0.154408377515813,2.91740957060927,18.2299156188965,233.797241210938,35.029914855957,1.10104775428772
"16","Ailanthus altissima",-106.503945,31.768453,34.9908010069492,1.08269717878269,236.48164559655,0.115775700368387,0.0571476978679423,-0.108607302978582,-2.69288273124274,0.12947329003087,0.458520153920972,18.3021354675293,234.093841552734,35.1021347045898,1.17339873313904
"17","Ailanthus altissima",-106.489234,31.785058,35.0860985118418,1.08198145466128,239.631965398921,-0.229144655021283,0.166007887580656,0.052779857784017,-4.64832868124586,0.286877969337459,2.51463349471732,17.8108959197998,244.355590820312,34.610897064209,0.710895895957947
"18","Ailanthus altissima",-106.503687,31.769437,35.3855422047548,1.24973933279535,230.487794715281,-0.166390058060743,-0.260304981888071,0.260271178324203,-9.0068298972429,0.314079009846998,4.14363504047144,18.2798900604248,233.923309326172,35.0798873901367,1.15897834300995
"19","Ailanthus altissima",-106.503493,31.771577,35.0934019998645,1.14655345730904,233.723373359176,-0.00406305705432577,0.0233426236729246,-0.0109987814354446,-2.55086526078526,0.0236958138841533,1.74313144227059,18.2377700805664,233.81233215332,35.037769317627,1.11887466907501
"20","Ailanthus altissima",-106.506753,31.769945,35.1752518257855,1.21369278222472,233.360472213735,-0.0187554105557407,-0.0064292649230252,0.0159638728185,-1.49945266522218,0.0198280708289716,3.47183459008924,18.3229713439941,233.779769897461,35.1229705810547,1.18776834011078
"21","Ailanthus altissima",-106.515263,31.853619,33.3885607041188,-0.380424495408452,262.474743277701,0.134701643356795,-0.101302370837058,-0.0318411637155933,4.23426906068933,0.169351216085471,5.63837348911012,16.8849849700928,259.627471923828,33.684986114502,-0.149180799722672
"22","Ailanthus altissima",-106.505954,31.769288,35.1165694062892,1.19437863406582,232.625897437365,-0.0574951491765769,-0.0935890737967688,0.092197543308344,4.11200118301743,0.11006107300242,4.16149484496348,18.3199825286865,233.943206787109,35.1199836730957,1.18665730953217
"23","Quercus michauxii",-106.5,31.83333,31.5275573260125,-2.17744852738002,283.28024658572,0.525859931789754,-0.359601310753338,-0.141093792601894,-5.10279800432212,0.690674337007669,5.68339107148167,15.6866664886475,270.730834960938,32.4599685668945,-1.26110816001892
"24","Ailanthus altissima",-106.369522,31.759883,35.3263984479197,1.43348942455635,223.543401186038,-0.0203431080626925,-0.00699232089480592,0.0161012837572287,-2.07839693122878,0.0215129260957683,3.47266136363231,18.4922073438218,223.958660663561,35.2622126541932,1.40465495701
"25","Ailanthus altissima",-106.347302,31.721162,35.4446132731428,1.6495371649575,218.88541621677,0.0052414203601002,0.00573082546550311,-0.00622911697270999,0.156620949894508,0.00776634151794141,0.829972532347538,18.6499996185303,218.836667643945,35.4500007629394,1.64999997615814
"26","Ailanthus altissima",-106.333135,31.713816,35.4627611117932,1.65514297858562,218.188016488154,-0.000397924734918762,-0.000234929743174794,0.000363706412956319,-0.56765886426039,0.000462099658177283,3.67491407039532,18.6499996185303,218.238720713685,35.4500007629394,1.64999997615814
"27","Acer negundo",-105.963333,35.665588,27.9588278595732,-6.47390801505458,390.634512112246,-0.0472747891549041,-0.000553314874028931,-0.00368053644356534,-0.199164966086452,0.0472956575791963,3.15329634640347,9.86777105644465,392.289778865373,27.8588857613258,-6.55000019073486
"28","Ailanthus altissima",-105.954065,35.667985,27.7163227363699,-6.59776883548233,399.514746868851,-0.0313941960866396,-0.00814462366578815,0.0120851478747289,0.611569461772433,0.0324391661762897,3.3954275472285,9.74332625250187,400.989390458445,27.6466627288697,-6.6533369691165
"29","Ailanthus altissima",-105.967347,35.665358,27.90640887893,-6.5369953856491,388.505280886056,-0.00505297100472109,-0.0454586483592944,0.0830285495612497,0.252560954804115,0.045754581272956,4.60168808098401,9.96332652144232,389.000506312524,27.9066637216469,-6.55000019073486
"30","Ailanthus altissima",-105.961778,35.666914,27.8625035130767,-6.5286388360393,393.141243338762,-0.0152983996474849,-0.0190397634691246,0.0337266819230412,0.551693775526777,0.0244268763434871,4.03551913788204,9.83999680026868,394.025751088012,27.8299932190676,-6.5600037242353
"31","Ailanthus altissima",-104.980731,39.666944,30.5294629272356,-7.17501644942875,437.309396525366,-0.00400975590241832,0.0194295763918324,-0.0264401969921539,0.1524882894239,0.0198403182636761,1.77431298041425,9.65907280637243,437.77277776497,30.5044506058464,-7.1879594698383
"32","Ailanthus altissima",-104.9868,39.667522,30.4854225229424,-7.17635645271833,440.058420000613,0.0109606438864203,-0.00686704813269955,0.00893770480310105,-1.61662078518611,0.0129345040172574,5.72349465312852,9.70600319991944,439.213825571885,30.5122282649841,-7.15377860543551
