"","species","decimalLongitude","decimalLatitude","high_temp_C","low_temp_C","moisture_mm","northness","eastness","windward_exposure","mTPI","slope","aspect","macro_bio1_mean_annual_temp_C","macro_bio12_total_annual_precip_mm","macro_bio5_max_temp_warm_month_C","macro_bi06_min_temp_cold_month_C"
"1","Acer negundo",-82.82456,42.59186,27.2075895664761,-7.49822234479636,954.225468677836,0.0375414682269625,0.0622111330117257,-0.0699752531020389,-0.70547420228389,0.0727248547934102,1.02784203700681,9.64999961853027,953.275040150012,27.25,-7.44999980926514
"2","Acer negundo",-82.830497,42.570903,27.2313240520092,-7.45233644680266,954.70445096923,0.0163750855912076,0.0109071275928402,-0.0147823384327734,0.373031028352983,0.0196763518430421,0.587596787359675,9.64999961853027,953.450739127065,27.25,-7.44999980926514
"3","Acer negundo",-82.802897,42.577393,27.1792629314192,-7.419639370491,953.682124105776,-0.00249809182897805,0.00929409373653393,-0.00837813687865889,-0.209980203450584,0.00962411039205558,1.83337324768907,9.64999961853027,954.856611751021,27.1666601123173,-7.41666807979628
"4","Acer negundo",-82.806075,42.572395,27.1229481277832,-7.38708819336373,964.376458760676,0.0645196015348448,-0.0105596939368844,-0.00626216546397756,0.305218570114874,0.0654246886094444,6.12095717514724,9.64999961853027,956.06650436967,27.2342162080614,-7.37000624996075
"5","Acer negundo",-82.804261,42.579227,27.1408346909972,-7.44130527804323,955.31973785819,0.00609744100998679,-0.0140925787255417,0.0121190626446049,0.213082621221777,0.0153557186417215,5.12073850558069,9.64999961853027,954.124592122062,27.1499996185303,-7.44999524892219
"6","Acer negundo",-82.834275,42.63639,27.3197378366449,-7.63525998124039,943.921042202645,-0.045214058169893,0.054195714311016,-0.0418668811218872,0.453160398728405,0.0706383768834127,2.26608930673987,9.55000019073486,952.384371094764,27.2144376167317,-7.64555768426037
"7","Acer negundo",-82.804213,42.579237,27.1507275496571,-7.44161843446401,954.370586481361,0.00302074535635011,-0.00164730045808425,0.000828495741772781,0.318640537970225,0.00344071911438797,5.7839352430194,9.64999961853027,954.148714783137,27.1499996185303,-7.44890890092015
"8","Acer negundo",-82.804848,42.576184,27.1901633138909,-7.41901880627073,954.661767815984,0.00324163900162196,0.00568187782188663,-0.00633936842543934,-0.163975447662115,0.00654160296850343,1.05233353592838,9.64999961853027,954.932041292112,27.18880558312,-7.41556176224096
"9","Acer negundo",-82.852056,42.565128,27.6021961682071,-7.25348111009136,935.326815324388,-0.207424214247544,-0.146385185740704,0.195576983502321,2.89561997586582,0.256686274775838,3.75615293081313,9.64999961853027,952.788964648005,27.267779256319,-7.44999980926514
"10","Acer saccharinum",-82.858945,42.635242,27.26696860004,-7.67456523131368,944.997748978946,-0.0047646060881839,0.00140151902020628,-0.000207865033106363,0.754947796006083,0.00496648059913511,2.8555094764703,9.55000019073487,945.771051119343,27.25,-7.69135814717552
"11","Ailanthus altissima",-82.848013,42.585072,27.2023594303445,-7.54361732128205,955.390371691141,0.032452758043338,0.002831984018232,-0.0109611243619767,1.15832661637441,0.0325818543621035,0.087044312934154,9.64999961853027,951.51065171445,27.25,-7.55000019073486
"12","Cornus florida",-82.850067,42.582572,27.2809531344725,-7.53811430049734,949.437309268756,-0.0144498650054271,-0.0023377733366351,0.00593491975710931,0.109564003304257,0.0146382747476289,3.30198800404748,9.64999961853027,951.392357333896,27.25,-7.55000019073486
"13","Cornus florida",-82.850051,42.58258,27.2809531344725,-7.53811430049734,949.437309268756,-0.0144498650054271,-0.0023377733366351,0.00593491975710931,0.109564003304257,0.0146382747476289,3.30198800404748,9.64999961853027,951.392357333896,27.25,-7.55000019073486
"14","Fagus grandifolia",-82.824914,42.579203,27.1862757309077,-7.45102675608869,957.875119483574,0.0356361390168427,-0.0209367344380816,0.0112944872113316,0.274119343059198,0.0413431358485865,5.75199719978727,9.64999961853027,952.671412832687,27.25,-7.44999980926514
"15","Juglans nigra",-82.850072,42.563964,27.6200361721932,-7.27772411384608,935.500843617367,-0.203652587736634,-0.133658519323985,0.182227611515713,1.80874951817703,0.246071748276942,3.72238850600828,9.64999961853027,953.475202985278,27.2914574768486,-7.44999980926514
"16","Juglans nigra",-82.854103,42.566392,27.4318280635496,-7.30820953936619,944.25907000467,-0.115358940649721,-0.115478839335698,0.1419557626576,2.75577109396418,0.163960622692676,3.92751022362511,9.64999961853027,952.109018931842,27.2511380479222,-7.44999980926514
"17","Juniperus virginiana",-82.858737,42.635175,27.2760051800892,-7.6719818826945,944.391881246882,-0.00923690575635288,0.00480374214937769,-0.00244499924957098,0.730536345879396,0.0104115456780756,2.66202639414596,9.55000019073487,945.887741883277,27.25,-7.6891111460345
"18","Liriodendron tulipifera",-82.835411,42.574178,27.2807827754975,-7.43393145494846,951.23400805887,-0.0158155999295749,-0.0104448262065228,0.0141874320726155,0.14771646006678,0.0189544353300668,3.7252532205625,9.64999961853027,952.942308016555,27.25,-7.44999980926514
"19","Platanus occidentalis",-82.850503,42.564256,27.6009664499993,-7.27749265890189,936.447444261177,-0.197768748420575,-0.141562681579221,0.188417725114382,1.80814833731035,0.245676749788408,3.76284349394211,9.64999961853027,953.317600299295,27.2854329606362,-7.44999980926514
"20","Platanus occidentalis",-82.823534,42.579864,27.2746346852471,-7.44810534417046,950.925045120625,-0.0109828745167355,0.00109563839284814,0.00172531369058241,-0.325737175791848,0.011037613124454,3.04216281773119,9.64999961853027,952.763400713777,27.25,-7.44999980926514
"21","Platanus occidentalis",-82.80696,42.581403,27.2051899647994,-7.43933831898017,953.064024074497,-0.00954509959827602,-0.000774265584033023,0.00317899455384902,0.202690464427832,0.00957659736808752,3.22253199357364,9.64999961853027,954.471505246139,27.1822172994778,-7.44999980926514
"22","Populus deltoides",-82.803316,42.575847,27.1911396501345,-7.40667709883179,954.463391550766,-0.00167292064715935,0.000749352892672337,-0.000299617884202102,-0.320253048465399,0.00183308401692014,2.72046070368584,9.64999961853027,955.140744213782,27.1831528903654,-7.40461982061413
"23","Populus deltoides",-82.802645,42.576715,27.1830709270435,-7.4087577323728,954.21642016664,-0.00360700709085201,-0.000769965186442258,0.00166766031938413,-0.340607538833837,0.00368827984647536,3.35189995708449,9.64999961853027,955.0621675349,27.1722155384558,-7.40777934998117
"24","Populus deltoides",-82.804087,42.578347,27.1693490230211,-7.43756514868377,953.453212402921,-0.00242104457033808,0.00497722200240922,-0.00421143326094477,0.0343331932969591,0.00553484493874241,2.02352497364551,9.64999961853027,954.32407932234,27.1575980000653,-7.44017457955997
"25","Populus deltoides",-82.856533,42.585079,27.2502683788839,-7.55596456318469,951.963196429704,0.0128285880992903,-0.0034630136277466,0.000139272815700314,-0.257626591013481,0.0132881725129898,6.01952470633135,9.64999961853027,950.624515557019,27.2692576627811,-7.55000019073486
"26","Populus deltoides",-82.834747,42.569864,27.257614973492,-7.44807695800157,953.584110809402,0.00412928217676492,0.00636544593597638,-0.00724438263822037,0.200163598936882,0.00758755415509795,0.99533360945474,9.64999961853027,953.665591843782,27.2565509423994,-7.44999980926514
"27","Populus deltoides",-82.811772,42.575841,27.2599935082112,-7.40936162504902,954.058475188812,-0.000703438049606598,0.0235784922160505,-0.022702855279752,0.505976287524817,0.0235911712182283,1.60062136622823,9.64999961853027,955.508720759037,27.2437742152557,-7.41222843207418
"28","Populus deltoides",-82.857239,42.634159,27.2922845704139,-7.65282404129953,943.982934245324,-0.0154011116003159,0.0186309822544167,-0.0144648543226325,0.974139320675457,0.0241748129040532,2.26157129985265,9.55000019073486,946.844009131807,27.25,-7.67172788433959
"29","Quercus palustris",-82.801542,42.577,27.1788593176936,-7.3952204146733,954.455648657573,-0.00418338424738889,-0.0016298955873091,0.0026488723857886,-0.00469302418220726,0.00448969919111622,3.5131116752615,9.64999961853027,955.224409894638,27.1662905940004,-7.40037094551713
"30","Acer negundo",-82.932253,42.644642,27.4152693195959,-7.85333052869052,918.858001828748,0.0168637832373847,-0.0252525366884758,0.0208365467920095,-0.423065180683182,0.0303704024156641,5.30117960218341,9.55000019073487,916.138390726891,27.4500007629395,-7.84999990463257
"31","Acer negundo",-82.930592,42.643883,27.4499487834384,-7.83570603941821,917.85314722537,0.000853110764355373,-0.0165704370380837,0.0161484308200089,0.393461009438577,0.01659314466884,4.76382746744922,9.55000019073486,917.223293241706,27.4500007629395,-7.84999990463257
"32","Acer negundo",-82.931874,42.644991,27.3841631698017,-7.86410625603716,920.820810456299,0.0356485318721749,-0.0162664253751826,0.00740507458394331,-0.379177317816707,0.0391943987803328,5.85510465941312,9.55000019073486,916.278199098335,27.4500007629395,-7.84999990463257
"33","Acer saccharinum",-82.931225,42.644828,27.457984345034,-7.85221392917967,916.051030247715,-0.0018988947319201,-0.000628674499781743,0.00108159219051325,-0.373050750465164,0.002000259524584,3.46130834871137,9.55000019073486,916.659749118269,27.4500007629395,-7.84999990463257
"34","Cercis canadensis",-82.931228,42.644797,27.4620086649476,-7.85053558700244,915.854560380937,-0.00449671227887626,-0.00265101441034283,0.00370868680997867,-0.383534167949023,0.00522001400538029,3.67428921254016,9.55000019073486,916.679711504254,27.4500007629395,-7.84999990463257
"35","Celtis occidentalis",-82.928747,42.645456,27.4546571258547,-7.8572031601009,917.198641283671,0.00427453515894198,0.0203066383475685,-0.0210784380834009,-0.0910560587037139,0.0207531453138638,1.36332587535308,9.55000019073486,917.970787030898,27.4500007629395,-7.8497779521395
"36","Fagus grandifolia",-82.931874,42.644991,27.3841631698017,-7.86410625603716,920.820810456299,0.0356485318721749,-0.0162664253751826,0.00740507458394331,-0.379177317816707,0.0391943987803328,5.85510465941312,9.55000019073486,916.278199098335,27.4500007629395,-7.84999990463257
"37","Ostrya virginiana",-82.930043,42.638786,27.4522743371091,-7.83052864871675,919.022201983387,0.00114860864691378,-0.0119259565456037,0.0114873242056638,0.815080544888341,0.0119814277333149,4.80840449119351,9.55000019073486,918.465982701802,27.4500007629395,-7.84999990463257
"38","Acer negundo",-82.796564,42.656238,27.17711270724,-7.57610309915039,952.093506325481,-0.011030985384837,0.00498743827115751,-0.00220779072593847,0.0411411383336618,0.0121063759770497,2.71696891692583,9.52332705415762,954.047335742201,27.1499996185303,-7.58237298265355
"39","Acer negundo",-82.796179,42.575096,27.1463137297751,-7.35091631097921,956.798264806941,0.00526607736395156,-0.00268020687950731,0.00125124006333828,-0.0684549768512852,0.00590893273628261,5.81239780942661,9.64999961853027,956.36625703516,27.1510343415361,-7.35118274200837
"40","Acer saccharum",-82.796179,42.575096,27.1463137297751,-7.35091631097921,956.798264806941,0.00526607736395156,-0.00268020687950731,0.00125124006333828,-0.0684549768512852,0.00590893273628261,5.81239780942661,9.64999961853027,956.36625703516,27.1510343415361,-7.35118274200837
"41","Liriodendron tulipifera",-82.793383,42.574082,27.0570185998221,-7.40167705033335,961.22343750069,0.0668718555602713,0.0611557096869537,-0.0764081224940343,-0.140671273229704,0.0907438323547197,0.740780020694923,9.64999961853027,956.408438646963,27.1499996185303,-7.34999990463257
"42","Liriodendron tulipifera",-82.796079,42.597075,27.0740672554992,-7.51289580633581,956.647692755489,0.0634972627148666,0.0951842058511517,-0.108407686082805,-0.175203099853727,0.11467114132192,0.982494663029081,9.63240471875406,953.974052734101,27.1499996185303,-7.44999980926514
"43","Platanus occidentalis",-82.790117,42.573813,27.1450577058473,-7.3368924721625,957.42623616643,0.00354636433634828,-0.0163118551202349,0.0148990745418856,0.360426938503593,0.0166936875457161,4.92646774502171,9.64999961853027,956.382453769774,27.1499996185303,-7.34999990463257
"44","Populus deltoides",-82.796179,42.575096,27.1463137297751,-7.35091631097921,956.798264806941,0.00526607736395156,-0.00268020687950731,0.00125124006333828,-0.0684549768512852,0.00590893273628261,5.81239780942661,9.64999961853027,956.36625703516,27.1510343415361,-7.35118274200837
"45","Populus deltoides",-82.792211,42.570613,27.1455794156425,-7.34225072542709,956.915872152098,0.00719558685436802,0.00304028884743501,-0.00479386539036222,0.561427720457942,0.00781159827658366,0.399769310303618,9.64999961853027,956.336136414948,27.1499996185303,-7.34999990463257
"46","Quercus palustris",-82.796179,42.575096,27.1463137297751,-7.35091631097921,956.798264806941,0.00526607736395156,-0.00268020687950731,0.00125124006333828,-0.0684549768512852,0.00590893273628261,5.81239780942661,9.64999961853027,956.36625703516,27.1510343415361,-7.35118274200837
"47","Acer negundo",-82.946117,41.508749,27.2626356175622,-6.23722910737236,966.498866811932,-0.00445811532148789,-0.0047821609153045,0.00723598833171265,0.264266322150339,0.00653792507343284,3.96204527249938,10.6499996185303,966.756035343823,27.25,-6.25
"48","Acer negundo",-82.768732,41.509947,26.7856006743581,-5.94050407546621,995.204582338652,0.00440278492071923,-0.0453004681544542,0.0457717070889452,-0.758768486791998,0.0455296486547095,4.80927539656174,10.6499996185303,992.309753417969,26.8021488189697,-5.94999980926514
"49","Acer negundo",-82.768434,41.543105,26.7233515489455,-5.94508658677846,996.734023700948,0.0120598205259504,8.89035603938281e-16,-0.005568553301767,-0.67125794161845,0.0120601128736688,7.37188088351104e-14,10.6406669616699,996.12890625,26.7406673431396,-5.92932796478271
