"","species","decimalLongitude","decimalLatitude","high_temp_C","low_temp_C","moisture_mm","northness","eastness","windward_exposure","mTPI","slope","aspect","macro_bio1_mean_annual_temp_C","macro_bio12_total_annual_precip_mm","macro_bio5_max_temp_warm_month_C","macro_bi06_min_temp_cold_month_C"
"1","Acer negundo",-95.332932,48.908524,24.7873584006147,-18.2506326048884,666.227936315381,-0.00170941498311981,0.00479741919965742,-0.00313580503437332,0.0276482254439164,0.00509289257821431,1.91309003956193,3.75,667.227179075356,24.7697360695494,-18.25
"2","Fraxinus pennsylvanica",-95.31417,48.90528,24.7669849712442,-18.2481817344838,664.475782524634,-0.0026867260834637,0.00110638290705386,-0.000465019202004387,0.153610356080113,0.00290561593190592,2.75095889963855,3.75,665.62589856349,24.75,-18.25
"3","Quercus macrocarpa",-95.332939,48.908516,24.77688665527,-18.2499167298651,666.853419330461,0.00195309795047082,0.00295279205063591,-0.00226980436513731,0.0184444601497186,0.00354028598594264,0.986420170475224,3.75,667.212068330416,24.7702175076551,-18.25
"4","Tilia americana",-95.332932,48.908524,24.7873584006147,-18.2506326048884,666.227936315381,-0.00170941498311981,0.00479741919965742,-0.00313580503437332,0.0276482254439164,0.00509289257821431,1.91309003956193,3.75,667.227179075356,24.7697360695494,-18.25
"5","Acer negundo",-95.267081,29.303214,32.0645044566428,9.14076077920988,1341.8193293791,-0.00871259286305116,0.0279452691349163,0.0328601522233096,-1.3982014439593,0.029276136740383,1.8730191445363,20.8500003814697,1341.20682580671,32.0453349047528,9.05000019073486
"6","Carya aquatica",-95.26711,29.30455,32.2683325534748,9.59006746217733,1355.06147576479,-0.0853026633699771,0.0839213295580418,0.147406665827821,-0.986125327659694,0.119950858822979,2.36435706282512,20.8500003814697,1341.45569672808,32.0499992370605,9.04644184158552
"7","Carya illinoinensis",-95.268244,29.302075,32.070374417989,9.10123270969735,1343.71645554746,-0.00400430874306111,0.00757460663744486,0.0102643527488956,0.498193564967844,0.00856801905888511,2.0570996431487,20.8500003814697,1340.8601623933,32.042222535073,9.05000019073486
"8","Celtis laevigata",-95.267144,29.302525,32.0563400289381,9.12934156711634,1353.4467587738,0.0201795909064097,0.0709618302122951,0.048572181709311,0.329087668654301,0.0738424043620616,1.29373765396325,20.8500003814697,1341.07127214923,32.0419024779498,9.05000019073486
"9","Morus rubra",-95.266914,29.302939,32.097945990106,9.22081924857882,1345.99041266331,-0.0179880402348354,0.0448422600944652,0.0560382043831996,-1.04681662829211,0.0483344247711186,1.95228538378213,20.8500003814697,1341.17571550919,32.0434830725256,9.05000019073486
"10","Pinus taeda",-95.268067,29.301714,32.0563200109424,9.07462322019087,1342.95346659481,0.000828568094901461,0.00509796127638772,0.00400317567274247,0.450994784921483,0.00516487864959848,1.40967587289641,20.8500003814697,1340.800163478,32.0404323214658,9.05000019073486
