"","species","decimalLongitude","decimalLatitude","high_temp_C","low_temp_C","moisture_mm","northness","eastness","windward_exposure","mTPI","slope","aspect","macro_bio1_mean_annual_temp_C","macro_bio12_total_annual_precip_mm","macro_bio5_max_temp_warm_month_C","macro_bi06_min_temp_cold_month_C"
"1","Acer negundo",-91.349506,39.666873,30.3233455501967,-5.6431063234078,1122.22770500326,0.0195115669696291,-0.0137573969231043,-8.27207882148522e-05,1.35605196566589,0.0238762546514748,5.6690518714577,12.1499996185303,1117.41770835681,30.3500003814697,-5.65000009536743
"2","Celtis occidentalis",-91.310556,39.671389,30.6921708502653,-5.72434200782341,1104.71183562392,0.0221123578202513,0.00173893243032274,-0.00950458108320256,-4.08453634550454,0.0221824470486982,0.0784792356828548,12.4231803838398,1108.51037999074,30.7320754504744,-5.65217483456716
"3","Acer negundo",-89.681131,42.318789,28.2914149698091,-10.0815679131817,928.416870052702,-0.0399912279672602,-0.00763644795697689,0.0111621014962013,-3.09256245119864,0.0407250580925113,3.33027430696268,9.33296519133667,934.080567097525,28.2277820255369,-10.0500001907349
"4","Acer negundo",-89.666809,42.325863,28.2744913506766,-10.0418507661172,913.65612302815,-0.0088090910189862,0.00354647015501851,-7.70550906171628e-05,0.161144475650749,0.00949632802372639,2.75885373580941,9.35000038146973,915.172707884971,28.25,-10.0500001907349
"5","Gleditsia triacanthos",-89.671558,42.349899,28.2874545228457,-10.0905190285789,901.281675226351,-0.0334975744346579,-0.0479160740630435,0.0298870517928835,-0.791728657693085,0.0584973425768422,4.10227504970704,9.35000038146973,903.806182590403,28.25,-10.1033369762842
"6","Acer negundo",-88.397368,43.333065,27.2531329070791,-10.9393780401816,862.758864361243,-0.0776710459555126,-0.0321968904352893,0.0322798366875758,-1.09245621425591,0.0841792918888208,3.53456083194329,8.30110491107349,871.852146793031,27.117766482961,-10.9499998092651
"7","Acer negundo",-88.333113,43.256462,26.868009392405,-10.672998928889,919.743117174368,0.0252146874050923,-0.0204459620227907,0.0121276779602079,-1.49102524790074,0.0324682646518627,5.60184829780988,8.21128415353038,915.792812997476,26.9244468490323,-10.6499996185303
"8","Acer negundo",-88.371908,43.257344,27.1633317035977,-10.7724372302716,899.008224641789,0.0139960236114811,-0.0406290637342084,0.027736564589316,-1.58676835334882,0.042985430940861,5.04414048885731,8.35666366216743,895.986625628976,27.2099934578309,-10.7544434122836
"9","Acer saccharum",-88.346162,43.241195,26.9835435136098,-10.6888001048042,915.613207234912,0.0927769291747963,0.182011219309645,-0.1391460339763,1.40716889915787,0.205741452467031,1.09939352313375,8.29797679567317,910.170524262886,27.0522170692231,-10.6510101059771
"10","Acer saccharum",-88.322868,43.241104,26.8079013734897,-10.5774626172143,944.63227095816,0.0238640414677838,-0.321836433390497,0.226359699005395,-2.9059025646647,0.328601820529799,4.78640312728265,8.36111353441222,929.107695429362,27.0166628828948,-10.6067925138374
"11","Acer saccharum",-88.321401,43.313162,27.0635663702411,-10.7962740980634,891.437637399706,-0.00198626605030082,-0.000788899900983834,0.000759935649446525,-2.99328770579336,0.00213719976388227,3.51966335223494,8.35000038146973,891.882592240364,27.0650013729087,-10.75
"12","Acer saccharum",-88.324913,43.248207,26.8487431894948,-10.7088539226138,924.204044075945,0.014537728637474,0.0504231320584852,-0.037271748651772,-2.70373119954022,0.0525011370738138,1.29009419456735,8.22311049485932,924.331232529136,26.853117379694,-10.6499996185303
"13","Carya ovata",-88.320838,43.27818,26.9361226019685,-10.6693721617092,907.898030974838,-0.0368129225483593,0.0304345861891688,-0.018213643703267,-1.2687048192357,0.0477827628967554,2.45076025160827,8.15111513395648,914.442545959623,26.8500003814697,-10.6499996185303
"14","Cercis canadensis",-88.334145,43.25143,26.7968359335711,-10.6276688722963,922.331262977518,0.0572275145322717,0.0242890455331106,-0.0229153484485602,2.24319208558016,0.0622088073459151,0.4013873318652,8.20777321744282,915.84001156796,26.8766691397481,-10.6499996185303
"15","Fagus grandifolia",-88.360535,43.244885,27.1461456127604,-10.6625085982876,909.333174983063,-0.0101067189791807,-0.216478252001636,0.156033552391229,1.78742675219758,0.218447264240464,4.66573586233801,8.42699435008424,903.113438426114,27.2244399492951,-10.7474456278744
"16","Prunus serotina",-88.3662,43.258722,27.0876611127229,-10.7533899444916,903.5691255966,0.0477981539826221,0.00298368769245493,-0.00712392689160514,0.389558182732571,0.04790951414926,0.0623417659277263,8.35000038146973,897.741557268192,27.1682913815324,-10.75
"17","Quercus macrocarpa",-88.324888,43.306708,27.0214673977811,-10.7578945305257,896.673456184266,0.0150500837869574,-0.0273653787659352,0.0181932220537009,-0.777315624360199,0.0312359769647696,5.2152076553265,8.31385252326253,894.033755799262,27.0605145131683,-10.75
