"","species","n","pc1.var","pc2.var","pc1.high.temp.loading","pc1.low.temp.loading","pc1.moisture.loading","pc2.high.temp.loading","pc2.low.temp.loading","pc2.moisture.loading","pc1.full.mod.intercept","pc1.full.mod.lat.slope","pc1.full.mod.long.slope","pc1.full.mod.lat.p.value","pc1.full.mod.long.p.value","pc1.full.mod.adj.R2","pc2.full.mod.intercept","pc2.full.mod.lat.slope","pc2.full.mod.long.slope","pc2.full.mod.lat.p.value","pc2.full.mod.long.p.value","pc2.full.mod.adj.R2","pc1.lat.mod.intercept","pc1.lat.mod.lat.slope","pc1.lat.mod.lat.p.value","pc1.lat.mod.adj.R2","pc2.lat.mod.intercept","pc2.lat.mod.lat.slope","pc2.lat.mod.lat.p.value","pc2.lat.mod.adj.R2","pc1.long.mod.intercept","pc1.long.mod.long.slope","pc1.long.mod.long.p.value","pc1.long.mod.adj.R2","pc2.long.mod.intercept","pc2.long.mod.long.slope","pc2.long.mod.long.p.value","pc2.long.mod.adj.R2"
"1","Abies_fraseri",798,0.76725,0.99361,-0.641109606466667,-0.623160048614278,0.44793975745317,-0.254198431684161,-0.378299053793639,-0.890097176283663,-71.5065045771516,0.412117724374102,-0.686230651454726,0.123789840821933,1.0400769425398e-07,0.0605270583058346,-176.840028671019,2.62913865977682,-1.0011160186573,2.5264757047937e-86,4.94452596128269e-60,0.384952995090204,27.2625663452355,-0.762337940635667,1.36217360485863e-06,0.0276856656831692,-32.749555826811,0.915769580515191,3.35325924102226e-28,0.140302513762673,-43.4464334008832,-0.525191021416393,2.20192046550145e-12,0.058905724111586,2.17148566668408,0.0262494452594971,0.524608872156771,-0.000746880476554468
"2","Acer_barbatum",249,0.59417,0.85955,0.552443495626957,0.651691051412395,0.519716228001853,-0.659944648200173,-0.0389199756089941,0.75030546899949,10.7870932624785,-0.577100704868407,-0.097362513099141,7.44798393776218e-93,2.44463492881287e-36,0.904673029079093,1.97600022856041,-0.030207544275641,0.0113564039881168,0.423895556696147,0.422761610339339,-0.00458898382769291,23.3022408667086,-0.702629859998515,7.3156402918188e-94,0.818967213360526,0.516228211173948,-0.0155657714560251,0.637426096781161,-0.00314423173987399,-17.3290315687217,-0.202009843762268,4.05046967157607e-37,0.479651667420332,0.50430026608748,0.00587878310207942,0.635051412896142,-0.00313141899190428
"3","Acer_leucoderme",265,0.554,0.89484,0.62739035445306,0.712805312288266,0.313512248425625,-0.467465462456867,0.022764773223509,0.88371817142688,19.5014660459845,-0.699219184545037,-0.0482866611437763,2.38009509199195e-69,5.45122741993929e-07,0.798108498368081,-2.77449698242309,-0.0736106782649961,-0.0618129617641369,0.120261659101464,8.46988344186257e-05,0.110025185163791,26.2402162619612,-0.777096801652875,2.59937388817435e-88,0.778617225643638,5.85194559139578,-0.173303762328841,3.57499682321837e-05,0.0594481901338806,-14.4197817118742,-0.169450792876934,5.75318986946361e-26,0.342456962489498,-6.34557470775133,-0.0745685813400936,3.95532664494652e-08,0.105187124664191
"4","Acer_negundo",13489,0.5876,0.93702,-0.700755074594243,-0.711222097130021,-0.0557266003304671,0.210831824870606,-0.131836698524948,-0.968591258758705,-16.0051592873508,0.401249238537244,-0.0243220088022399,0,8.35317669575537e-154,0.636189890083731,-11.8591455423311,0.0895302210618533,-0.0966509609121396,1.12016542722943e-290,0,0.5228156976984,-12.7103495999053,0.369688613240286,0,0.616893367107156,1.23379118438006,-0.0358856023901147,1.17069429568867e-30,0.00970216158509474,3.09355107113964,0.0340502390414667,3.09657661979958e-142,0.0466116152098786,-7.59767512403085,-0.0836264371214505,0,0.473486388440686
"5","Acer_nigrum",114,0.52749,0.85903,0.126625229353211,0.705150290665338,0.697659744335185,0.98837485572082,-0.0300252769298026,-0.149042367547412,34.1905653784411,-0.98346879015787,-0.0339026353124313,1.83106012716877e-17,0.178333585207098,0.47189426504356,-25.8119927523495,0.193839550145734,-0.213405290181662,0.00291483345513951,4.73522665595494e-24,0.638794077180315,36.1486964425789,-0.957512452747698,2.96265107966512e-17,0.467958840765666,-13.4862391905659,0.357225660577088,0.000446076312384528,0.0966774322571711,1.39601106139566,0.0161087797827806,0.635401102162331,-0.00689643117585237,-19.3482577363908,-0.223262430846645,5.36179509805025e-25,0.612134922918918
"6","Acer_pensylvanicum",2075,0.66765,0.98489,-0.697969210916485,-0.6206426234128,0.357269806471099,0.0330499694431037,0.470442625745439,0.881811451162632,115.322826300402,-1.24546778512506,0.853786051608288,1.4138086840321e-81,4.31682509179552e-108,0.209109678192346,32.7199799766229,-0.916967566621942,-0.00457530289312548,1.53964877422066e-167,0.795828874509375,0.607333830550589,0.576083452821292,-0.0159606199632629,0.672462695614922,-0.000396113574783419,33.3348894185589,-0.923556298868489,0,0.607510564742598,19.8117758788059,0.240376511239511,2.24207896594291e-28,0.0567384294161736,-37.599410485815,-0.456194092469576,3.86836107665644e-258,0.433263219568296
"7","Acer_rubrum",10754,0.50954,0.88979,-0.680770930097523,-0.724889745552846,-0.105289113997995,-0.375390333213651,0.22182961134471,0.899929842410173,-8.00816791810194,0.307401746908099,0.0277733281683981,0,1.21533965419047e-88,0.682775162801811,2.7403618758874,-0.124704854114821,-0.0172988511214148,0,5.15733005848403e-19,0.159714596209185,-10.7313639344154,0.318766397194493,0,0.670828644278921,4.43652742633942,-0.131783422162527,0,0.153566830657407,6.54913178410004,0.077711292333673,1.90538398093929e-249,0.100345131266379,-3.16515412695936,-0.0375573779471702,1.16995738926437e-76,0.0313434067793906
"8","Acer_saccharinum",2043,0.54615,0.90966,-0.306336383840685,-0.728068124158435,-0.613249399934342,0.856127962701261,0.0709308868337239,-0.511872758382364,-22.7279819129625,0.627546976015498,0.00237500983315675,0,0.342022539233316,0.777989590756671,-9.8094311060805,0.0225572957347657,-0.10245511330467,0.0390007692193912,4.79961444935556e-145,0.277716874678979,-22.9248905111173,0.627235830014366,0,0.778000114035334,-1.31502722910596,0.0359797659727,0.00504161625770377,0.00335868845383036,-0.609173383097328,-0.00694636034026468,0.189922724915256,0.00035215884576234,-9.01436631511178,-0.102790171733268,6.72704809848335e-146,0.276560962191988
"9","Acer_saccharum",1529,0.61663,0.92991,-0.694016392697056,-0.510229709721418,0.50794378624545,0.000384000739855479,0.705255029608484,0.708953592102732,12.1767726070725,-0.0801707485855273,0.107898845395645,0.00352633854083603,1.52743380194352e-32,0.11387030747956,21.9202886459462,-0.6377308264492,-0.0189323094767201,0,2.07155989132843e-06,0.650209048839963,6.828988167619,-0.18502491478059,1.65161462164419e-11,0.0286329685601476,22.8586296416378,-0.619332747053176,0,0.645237735708294,9.91395598302507,0.116047788672462,1.30946138543662e-40,0.10949507097239,3.92035798274093,0.0458897412375539,4.05946210475242e-13,0.0332472512631473
"10","Acer_spicatum",287,0.76116,0.98996,0.651939019103626,0.59223505824602,-0.473532629450744,-0.136013443615025,-0.523026889178843,-0.841393615587785,-75.7917811382116,1.28052905289134,-0.36170124307159,1.47456255033808e-07,0.0297105346308624,0.135931332025443,-24.2262686769901,0.785480935690486,0.0481426059743304,2.15024233024189e-12,0.518685419275794,0.417753865532239,-30.3898093024067,0.846595090149951,4.64495504581679e-10,0.124489365360326,-30.2692925327753,0.843237750706474,1.10730928041435e-35,0.418943798998638,31.7050865130651,0.384498589178604,6.88021412740837e-05,0.0508474909328709,41.7126805376873,0.505864155613939,6.13886128475595e-25,0.309497918269399
"11","Aesculus_flava",5,0.98131,0.99767,0.580141708917089,0.57865463753087,-0.573231548363118,-0.328613734640732,-0.477671470590136,-0.814765597941964,-63.0599813533938,0.115898424693738,-0.705446109149744,0.947766220860407,0.178101530185476,0.418022243896708,-12.2530580859248,0.345747595038564,0.00282635229080922,0.311638712738514,0.964864335719228,0.0564551263845861,43.4296229976,-1.20231945292246,0.598080511664504,-0.195702961168436,-12.6797060372015,0.351029002179184,0.164569028964067,0.370192577606512,-57.9935683844768,-0.694901793070342,0.0738839925830568,0.610953367003746,2.86103948791295,0.0342821027499996,0.597814089365909,-0.19551357808079
"12","Aesculus_glabra",1273,0.62811,0.93583,0.690738056407529,0.55489237222577,-0.463654389255626,-0.0200344671785431,-0.626267265338603,-0.779350968749112,2.75884103387065,-0.362334114292983,-0.11440179852365,6.35591589587187e-197,2.92863610541862e-87,0.697199478500072,-21.4659392531527,0.316298604273134,-0.107301213585561,2.77427342306779e-191,4.22692085207573e-95,0.509412179055665,16.5989972101924,-0.452795066149428,3.48902136917702e-247,0.587958447423528,-8.48480107964739,0.231452299043983,4.84054124841384e-106,0.313211042637036,-17.9728681469487,-0.195376083635055,1.75118044954474e-137,0.387057356943377,-3.36824869788974,-0.036614926116525,2.18974061042921e-09,0.027017415750385
