"","species","decimalLatitude","decimalLongitude","ph_d0_100","clay_d0_100","sand_d0_100","silt_d0_100","db_d0_100","ec_d0_100","texture_d0_100","elevation","X","high_temp_C","low_temp_C","moisture_mm","northness","eastness","windward_exposure","mTPI","slope","aspect","macro_bio1_mean_annual_temp_C","macro_bio12_total_annual_precip_mm","macro_bio5_max_temp_warm_month_C","macro_bi06_min_temp_cold_month_C","microclim.dist.mean","topo.dist.mean","soil.dist.mean"
"307367","Carya ovata",41.118884,-73.525747,5.07457983193277,6.71806722689076,61.7743697478992,31.5075630252101,1.44392857142857,0,"Other",76.58657074,374857,27.7639331817627,-4.78034162521362,1310.7705078125,-0.0337906181812286,-0.0395044274628162,0.0286804232746363,0.239556670188904,0.0520081073045731,4.00478982925415,11.42653465271,1311.20861816406,27.7265357971191,-4.82778406143188,0.154079098176428,0.0731555321029738,0.286408251619489
"307368","Carya ovata",36.140761,-78.932953,4.5,16,29.7,54.3,1.5,0,"Silt Loam",134.0155029,330428,31.3451862335205,0.862452864646912,1132.21508789062,-0.232041537761688,0.143052488565445,-0.126878783106804,-2.44124555587769,0.276087731122971,2.58913254737854,15.3755130767822,1210.77380371094,30.975513458252,0.550000011920929,0.293672574599973,0.158630097559013,0.267440765698419
"307369","Carya ovata",40.652283,-74.54566,5.7635,23.2065,39.4145,37.379,1.46255,0,"Loam",64.82543945,1132,29.0747084845431,-4.8282916070284,1443.25783010544,-0.022292572610424,-0.0129857130229181,0.00665183838645013,-0.256777184123422,0.0258018460128224,3.66905481038803,11.8500003814697,1445.91810675187,29.0499992370605,-4.84999990463257,0.196755276300526,0.0839372985916701,0.222652767777023
"307370","Carya ovata",43.367072,-78.24471,6.792,33.64,22.172,44.188,1.349,0,"Clay Loam",81.8334198,330431,24.395447778995,-5.75853128342831,912.728668684162,-0.0223431478162948,-0.0332531574657005,0.0519173781325524,0.726911492017706,0.0400730350048054,4.12076476688974,8.9432579833734,914.546246501979,24.3500003814697,-5.79332689459081,0.240601715362495,0.0820762919275477,0.272268650966059
"307371","Carya ovata",43.118945,-88.911585,7.025,21.1025,43.6815,35.216,1.53495,0.1,"Loam",257.5804443,330432,27.3409557342529,-10.6436100006104,943.832458496094,0.0612582005560398,0.0018086937488988,-0.0128405373543501,-4.65570211410522,0.0613233223557472,0.0295171644538641,8.68075084686279,936.203796386719,27.4622268676758,-10.5500001907349,0.203743304709804,0.0721837114661361,0.262923971268504
"307372","Carya ovata",42.167367,-89.093764,6.9525,18.6075,50.2915,31.101,1.5412,0.1,"Loam",220.3898163,533831,28.3108787536621,-9.70839214324951,877.325439453125,-0.00385765614919364,-0.00716360239312053,0.0048101507127285,2.27276492118835,0.00813634879887104,4.21841192245483,9.55000019073486,877.395935058594,28.294002532959,-9.75,0.203842674230354,0.08476913546481,0.255972682234756
"307373","Carya ovata",41.763271,-72.192587,5.52455919395466,3.926875,75.982125,21.8754285714286,1.4334125,0,"Sandy Loam",75.89064789,369132,28.1622180938721,-6.9058690071106,1246.96044921875,0.0320957079529762,0.0244966242462397,-0.0174598097801208,-2.1781849861145,0.0403869487345219,0.651919007301331,10.4499998092651,1246.23645019531,28.1976623535156,-6.84999990463257,0.122924843411815,0.0903377314426127,0.300944470263295
"307374","Carya ovata",43.940323,-91.381855,6.756,20.515,32.5966666666667,46.8883333333333,1.44953333333333,0,"Loam",329.3890381,330436,26.2990970611572,-12.0321207046509,1033.00964355469,0.688140571117401,0.327403992414474,-0.329138815402985,16.3407936096191,0.866483986377716,0.444085091352463,8.05007839202881,941.932678222656,27.3479270935059,-12.1100616455078,0.221434500158257,0.428863569018993,0.238781480022107
"307375","Carya ovata",42.311362,-71.18011,5.43215189873418,5.15189873417722,62.08,32.4506329113924,1.45085,0,"Other",40.39396286,455038,27.4944667816162,-6.5856785774231,1243.30847167969,-0.0603126995265484,-0.0338216945528984,0.0253102667629719,-5.54257154464722,0.0692038238048553,3.65266871452332,10.25,1255.29846191406,27.4477787017822,-6.55000019073486,0.119506087023198,0.08442582127903,0.277197670152727
"307376","Carya ovata",42.6995,-78.89165,7.166,31.28,23.422,45.298,1.3714,0,"Clay Loam",227.946106,508766,26.1586246490479,-6.80214357376099,1094.5458984375,-0.392090052366257,0.102690696716309,0.155106529593468,6.09129858016968,0.417323023080826,2.88544011116028,9.14999961853027,1158.66564941406,25.4500007629395,-7.05000019073486,0.175585241140883,0.187274419522198,0.277029853865072
