"","species","decimalLatitude","decimalLongitude","ph_d0_100","clay_d0_100","sand_d0_100","silt_d0_100","db_d0_100","ec_d0_100","texture_d0_100","elevation","X","high_temp_C","low_temp_C","moisture_mm","northness","eastness","windward_exposure","mTPI","slope","aspect","macro_bio1_mean_annual_temp_C","macro_bio12_total_annual_precip_mm","macro_bio5_max_temp_warm_month_C","macro_bi06_min_temp_cold_month_C","microclim.dist.mean","topo.dist.mean","soil.dist.mean"
"513335","Gleditsia aquatica",36.446611,-89.379281,6.692,35.5,11.8,52.7,1.4692,0,"Silty Clay",86.48065186,548073,31.556303024292,-0.941616117954254,1307.73278808594,-0.00047570260358043,0.000268112460616976,0.000157634858624078,-0.0352312214672565,0.000546056136954576,2.62835764884949,15.4499998092651,1307.96655273438,31.5499954223633,-0.949999988079071,0.220684791907702,0.105672971238647,0.353680334176151
"513336","Gleditsia aquatica",31.33483,-91.609025,6.83825,50.734,13.592,35.674,1.29205,0.25,"Clay",12.91929531,548074,33.0020713806152,5.65209150314331,1424.92126464844,0.038320779800415,0.0167443230748177,-0.0130378166213632,0.721278846263885,0.0418315045535564,0.411949962377548,19.3103332519531,1419.95751953125,33.0499992370605,5.75,0.185817045245606,0.0933493995067741,0.352368826022916
"513337","Gleditsia aquatica",27.30448,-82.256808,6.5505,4.7025,92.4145,2.883,1.552875,1,"Loamy Sand",4.686412334,548075,31.6221942901611,12.1576566696167,1458.53393554688,0.00164066767320037,0.0012730568414554,0.00120631314348429,-0.1615901440382,0.00207664887420833,0.659896016120911,22.7161121368408,1458.38171386719,31.6200046539307,12.1499996185303,0.180914616835154,0.0689448423477953,0.280218660785467
"513338","Gleditsia aquatica",27.137961,-82.360666,6.77033333333333,4.01,92.6458333333333,3.34416666666667,1.57003333333333,1,"Loamy Sand",0.375265807,548076,30.5381416863864,13.7245313822423,1409.82675723906,-0.0132095420239212,-0.0348497844414514,-0.0216593395446526,-1.32216617409819,0.037277916511672,4.35007910486539,22.8500003814697,1421.14990704106,30.5515564221645,13.7484428148961,0.249732673475246,0.0931273264338979,0.286749746519355
"513339","Gleditsia aquatica",28.073871,-82.375376,6.2238,5.269,90.925,3.806,1.58364,1,"Loamy Sand",8.616223335,548077,31.3769550323486,11.1162528991699,1351.59899902344,0.00325269531458616,-0.00702427327632904,-0.000854648766107857,0.649926781654358,0.00774090690538287,5.14605474472046,22.0499992370605,1348.26916503906,31.3676338195801,11.1122159957886,0.166436421493212,0.0691209648117218,0.278277536376172
"513340","Gleditsia aquatica",37.589455,-89.443153,6.532,20.88,12.2,66.92,1.444,0,"Silt Loam",106.1744995,548078,31.4579277038574,-2.55113434791565,1166.10888671875,-0.00183857989031821,-0.0124476440250874,0.00692692911252379,-1.14901494979858,0.0125830275937915,4.56574440002441,14.1918458938599,1166.86254882812,31.4585075378418,-2.54999995231628,0.283963636496476,0.127035406917265,0.360170325711904
"513341","Gleditsia aquatica",29.624723,-95.644781,8.032,28.46,8.2,63.34,1.3813,0.5,"Silty Clay Loam",22.08009529,548079,33.562427520752,7.99661159515381,1291.48657226562,-0.0112051190808415,0.00173853524029255,0.00974246207624674,-1.18195867538452,0.0113394316285849,2.98766446113586,20.6499996185303,1294.85168457031,33.5499992370605,7.94999980926514,0.212315337023001,0.0718668794752973,0.418244826900106
"513342","Gleditsia aquatica",27.304875,-81.84153,6.43133333333333,8.1675,89.0531666666667,2.77933333333333,1.51191666666667,0.1,"Loamy Sand",7.513151169,548081,31.9859447479248,11.8730144500732,1381.5869140625,-0.0203786622732878,-0.0269899964332581,-0.0237486232072115,0.443296760320663,0.0338258221745491,4.06566667556763,22.6033382415771,1389.99523925781,31.9500007629395,11.8500003814697,0.168994244764513,0.0848701547207101,0.26678459099286
"513343","Gleditsia aquatica",31.410411,-91.450486,7.156,24.2525,10.974,64.7735,1.4645,0,"Silt Loam",16.73540306,548082,33.0334053039551,5.66526460647583,1410.36840820312,-0.000942139187827706,0.00968477595597506,0.00320907309651375,0.101052038371563,0.00973064731806517,1.66777157783508,19.2287445068359,1410.32495117188,33.0181159973145,5.6393723487854,0.185331566532681,0.0661361819754614,0.373277194002392
"513344","Gleditsia aquatica",29.633563,-82.962134,4.86666666666667,5.51,91.9413333333333,2.54866666666667,1.50426666666667,0.1,"Loamy Sand",2.751211166,548083,31.7161026000977,8.48303508758545,1370.24377441406,-0.018909415230155,0.0130106452852488,-0.00247876159846783,1.15155673027039,0.022955073043704,2.53893113136292,20.4500007629395,1373.55883789062,31.6499996185303,8.39554977416992,0.146261663975019,0.0824257818894821,0.290670373589663
"513345","Gleditsia aquatica",28.846511,-81.354592,6.89473684210526,34.55,59.4736842105263,4.15789473684211,1.3975,0.1,"Sandy Clay",0.56516403,548084,31.7720928192139,10.5367164611816,1367.71618652344,0.0488131865859032,0.00927145779132843,0.00969450082629919,0.101811572909355,0.0497063472867012,0.187701687216759,21.6470031738281,1353.80883789062,31.8470039367676,10.6499996185303,0.154857413053187,0.103956889527578,0.32784006247979
"513346","Gleditsia aquatica",29.372787,-95.627862,6.268,72.424,0.728,26.848,1.1164,0.5,"Clay",14.36772919,548085,33.0409965515137,8.37206268310547,1297.51806640625,0.0149092832580209,-0.0129998791962862,-0.0228963494300842,-1.13758289813995,0.0197821799665689,5.56609582901001,20.8500003814697,1302.72888183594,33.0887985229492,8.46323680877686,0.187230200697996,0.0749823510958195,0.409273628286987
"513347","Gleditsia aquatica",32.597779,-92.040324,5.44,14,14.2,71.8,1.494,0,"Silt Loam",21.45538902,548086,33.3241920471191,3.96382021903992,1412.169921875,0.0239197742193937,-0.00248489715158939,-0.0124807581305504,-0.573245286941528,0.0240508187562227,6.17967176437378,18.5417633056641,1412.40014648438,33.3739814758301,4.04176473617554,0.208488161724528,0.0760983446595622,0.371979569150766
"513348","Gleditsia aquatica",28.498474,-80.997629,5.036,3.548,94.713,1.739,1.5127,0.1,"Loamy Sand",12.35229969,548088,31.4527187347412,11.7243814468384,1389.720703125,0.00583640951663256,-0.00449439371004701,-0.00176047417335212,0.469735354185104,0.00736642582342029,5.6269679069519,22.0366706848145,1386.85986328125,31.4500007629395,11.7300043106079,0.170509649857934,0.0679757546912678,0.292567611951967
"513349","Gleditsia aquatica",36.971797,-90.150772,4.7015,39.2175,3.5205,57.262,1.3962,1,"Silty Clay",102.6756516,548089,31.851411819458,-2.06897687911987,1221.46264648438,-0.000647371227387339,-0.0022165821865201,0.000813557882793248,-2.55220675468445,0.00230918498709798,4.4282341003418,14.75,1227.01184082031,31.8633403778076,-2.04999995231628,0.255798604702034,0.13117856927083,0.398878370424972
"513350","Gleditsia aquatica",30.032938,-83.860409,5.69050445103858,5.58189910979228,91.5952522255193,2.82284866468843,1.5886646884273,0.1,"Loamy Sand",0.551795542,548090,29.7997498653041,9.91174609619743,1431.37184465087,0.000660136909925168,0.00207249585047251,-1.8392490146542e-06,-0.205859663717723,0.0021750924695147,1.26243406063318,20.5033275238604,1432.18246374595,29.796672603406,9.90332765096203,0.253162018565636,0.0724887220575751,0.278480020788751
"513351","Gleditsia aquatica",28.845342,-81.349283,6.89473684210526,34.55,59.4736842105263,4.15789473684211,1.3975,0.1,"Sandy Clay",0.462175816,548091,31.7949523925781,10.6621131896973,1352.89489746094,-0.000507731398101896,-0.000195559114217758,-0.000125591337564401,-0.072653703391552,0.00054409058066085,3.50924301147461,21.6499996185303,1353.31701660156,31.7882194519043,10.6499996185303,0.155999991581728,0.0733445633592797,0.32784006247979
"513352","Gleditsia aquatica",27.150467,-82.365147,6.77033333333333,4.01,92.6458333333333,3.34416666666667,1.57003333333333,1,"Loamy Sand",0.748667419,548092,30.5742870203803,13.7917038964373,1413.95628708499,-0.0277461070149046,0.0145805284923889,-0.00281920305132204,-1.42344498773089,0.0313490057672764,2.65775520107576,22.8500003814697,1428.54036037529,30.5373364284695,13.7095487592209,0.249272007909897,0.091380839754302,0.286749746519355
"513353","Gleditsia aquatica",35.287642,-92.477194,5.5665,19.63525,34.5575,45.80725,1.49195,0.475,"Loam",91.18197632,548093,32.9505271911621,-0.333292931318283,1279.8701171875,-0.0120997605845332,0.00413604313507676,0.0035826915409416,-4.3749794960022,0.0127874929457903,2.81221604347229,15.9722213745117,1292.98986816406,32.9688835144043,-0.325293123722076,0.245656169703492,0.133037469850324,0.33646331203398
"513354","Gleditsia aquatica",28.909533,-82.628635,5.41866666666667,2.61833333333333,96.5416666666667,0.84,1.55066666666667,0.1,"Loamy Sand",0.969187319,548094,30.4879722595215,11.1337385177612,1328.87573242188,0.00950872059911489,0.000965555082075298,0.00252050394192338,0.317036658525467,0.00955776404589415,0.1011972874403,21.4817581176758,1325.12084960938,30.4922218322754,11.1422176361084,0.216359910604403,0.0726284204242889,0.291460332041155
"513355","Gleditsia aquatica",29.635167,-95.660529,7.892,72.278,1.514,26.208,1.1594,0.592,"Clay",23.90647888,548095,33.609748840332,8.05748844146729,1291.57531738281,-0.0230018775910139,-0.00342382118105888,0.0144933201372623,0.617879807949066,0.0232573952525854,3.28935742378235,20.6499996185303,1290.42907714844,33.5499992370605,7.94999980926514,0.214987896747577,0.0779739669975821,0.44346155533438
