"X","species","decimalLongitude","decimalLatitude","high_temp_C","low_temp_C","moisture_mm","northness","eastness","windward_exposure","mTPI","slope","aspect","macro_bio1_mean_annual_temp_C","macro_bio12_total_annual_precip_mm","macro_bio5_max_temp_warm_month_C","macro_bi06_min_temp_cold_month_C"
253779,"Carpinus caroliniana",-74.646785,40.66915,29.2899398803711,-4.95407295227051,1266.63610839844,-0.0128124309703708,0.0119495522230864,-0.018974406644702,0.385046064853668,0.0175208915024996,2.39102721214294,11.9499998092651,1270.875,29.2688827514648,-4.95810747146606
253780,"Carpinus caroliniana",-74.493609,40.726893,28.870397567749,-5.10966062545776,1389.49304199219,0.00905672460794449,0.00753697892650962,-0.00523814186453819,-0.0344194956123829,0.0117828994989395,0.694067299365997,11.7681674957275,1389.31774902344,28.8755493164062,-5.10293912887573
253781,"Carpinus caroliniana",-74.552793,40.74587,28.3529815673828,-5.5826563835144,1519.69677734375,0.0985923856496811,0.118002392351627,-0.0975577309727669,0.190662890672684,0.154381901025772,0.874773800373077,11.3477716445923,1521.98400878906,28.4473762512207,-5.45222854614258
253782,"Carpinus caroliniana",-74.489533,40.710337,28.9537448883057,-5.02164220809937,1356.53637695312,0.000482222792925313,-0.00076519459253177,0.0010629438329488,-0.0169042851775885,0.000904467655345798,5.2747163772583,11.7912263870239,1356.50048828125,28.9500007629395,-5.02556180953979
253783,"Carpinus caroliniana",-74.419565,40.725077,28.7121334075928,-4.98740291595459,1333.86840820312,0.0212812945246696,0.0303974226117134,-0.0271869078278542,-0.631719470024109,0.0371150821447372,0.960001945495605,11.7818431854248,1336.421875,28.7333278656006,-4.94999980926514
253784,"Carpinus caroliniana",-74.648546,40.703395,29.2580871582031,-4.90026330947876,1294.65490722656,-0.163979157805443,-0.0686783716082573,0.0118388095870614,18.0259304046631,0.178730502724648,3.53822040557861,11.6918144226074,1289.5634765625,28.9942321777344,-5.24222850799561
253785,"Carpinus caroliniana",-74.487297,40.71263,28.9438304901123,-5.05890130996704,1355.52380371094,0.0119449757039547,0.0190194211900234,-0.0174215901643038,0.326586693525314,0.0224612019956112,1.0100132226944,11.75,1356.39147949219,28.9498519897461,-5.04569911956787
253786,"Carpinus caroliniana",-74.48686,40.712362,28.9528102874756,-5.03823566436768,1355.92297363281,0.00338557735085487,0.00375793175771832,-0.00305651244707406,0.326609075069427,0.00505810277536511,0.837475895881653,11.75,1355.64270019531,28.9500007629395,-5.04110670089722
253787,"Carpinus caroliniana",-74.387673,40.945568,27.8532733917236,-6.08989953994751,1421.79235839844,0.0124842040240765,-0.0603653974831104,0.0771152228116989,1.18539869785309,0.0616819187998772,4.91632461547852,10.8488903045654,1407.93823242188,27.8488903045654,-6.15000009536743
253788,"Carpinus caroliniana",-74.388363,40.946668,27.8230247497559,-6.12120056152344,1423.12646484375,0.025771526619792,-0.0521077737212181,0.0727164000272751,0.352016121149063,0.0581653267145157,5.17169237136841,10.8355131149292,1408.7314453125,27.8355140686035,-6.16114234924316
