"species","decimalLatitude","decimalLongitude","ph_d0_100","clay_d0_100","sand_d0_100","silt_d0_100","db_d0_100","ec_d0_100","texture_d0_100","elevation"
"Robinia pseudoacacia",37.758922,-82.849122,4.84665461121157,20.4315196998124,36.3921200750469,43.1763602251407,1.46877034358047,0,"Loam",335.9683228
"Robinia pseudoacacia",36.139233,-81.735861,5.5,16,43.8,40.2,1.4625,0,"Loam",1044.544556
"Robinia pseudoacacia",38.815214,-77.676022,5.792,42.01,24.38,33.61,1.482,0,"Clay",126.8636398
"Robinia pseudoacacia",37.384017,-79.225328,5.6,52.68,25.643,21.677,1.437,0,"Clay",225.4491119
"Robinia pseudoacacia",38.250363,-80.858568,4.66703296703297,28.5054945054945,18.989010989011,50.2307692307692,1.36230769230769,0,"Silty Clay Loam",510.4495544
"Robinia pseudoacacia",38.475166,-79.698856,4.184,21.0329192546584,36.7937888198758,42.1732919254658,1.23582857142857,0,"Loam",1303.510864
"Robinia pseudoacacia",35.504502,-82.599603,5.08680203045685,27.1573604060914,38.1167512690355,34.7258883248731,1.51380710659898,0,"Clay Loam",668.5406494
"Robinia pseudoacacia",35.539097,-82.652512,5.4,17,65.1,17.9,1.48,0,"Sandy Loam",632.2650757
"Robinia pseudoacacia",38.891308,-77.213255,4.8,31.49,33.97,34.54,1.72,0,"Clay Loam",128.8969116
"Robinia pseudoacacia",39.325694,-79.537339,4.69,12.35,50.536,37.114,1.35,0,"Loam",774.6331787
"Robinia pseudoacacia",35.64447,-83.594345,4.935,13.6958333333333,46.1933333333333,40.1108333333333,1.39391666666667,0,"Loam",824.4469604
"Robinia pseudoacacia",38.815456,-77.67292,5.792,42.01,24.38,33.61,1.482,0,"Clay",121.965744
"Robinia pseudoacacia",39.219818,-77.082228,5.45533333333333,18.5726666666667,39.337,42.0903333333333,1.53566666666667,0,"Loam",153.2652588
"Robinia pseudoacacia",39.233342,-84.595161,5.733,26.93075,17.43675,55.6325,1.57385,0,"Silt Loam",271.4446411
"Robinia pseudoacacia",39.136387,-84.514114,6.8,47.8943661971831,11.5014084507042,40.6042253521127,1.53169014084507,0,"Silty Clay",215.1933441
"Robinia pseudoacacia",40.334189,-80.104557,5.08345679012346,20.1916666666667,31.9772727272727,47.8310606060606,1.40804938271605,0,"Loam",277.2606812
"Robinia pseudoacacia",36.075309,-94.147657,4.6,41.5,25.572,32.928,1.316,0,"Clay",456.4407349
"Robinia pseudoacacia",40.370645,-79.9078,5.51055408970976,28.6910290237467,14.0079155672823,57.301055408971,1.42427440633245,0,"Silty Clay Loam",379.2793579
"Robinia pseudoacacia",39.839642,-77.241867,5.66366666666667,24.8273333333333,18.282,56.8906666666667,1.49823333333333,0,"Silt Loam",164.9185333
"Robinia pseudoacacia",35.053577,-85.291374,5,22.24,39.202,38.558,1.6185,0,"Loam",196.2334442
"Robinia pseudoacacia",37.376213,-80.156128,5.17916666666667,18.2291666666667,19.4791666666667,56.0416666666667,1.30104166666667,0,"Silt Loam",551.015625
"Robinia pseudoacacia",37.276768,-80.403504,5.15641025641026,15.974358974359,29.2435897435897,54.7820512820513,1.36410256410256,0,"Silt Loam",687.5153198
"Robinia pseudoacacia",34.645919,-84.196348,5.3195,22.9375,48.935,28.1275,1.38845,0,"Loam",961.4203491
"Robinia pseudoacacia",37.893188,-85.524406,5.438,28.87,7.745,63.385,1.401,0,"Silty Clay Loam",211.633606
"Robinia pseudoacacia",35.4759,-86.2847,6.7,42.21,23.392,34.398,1.3675,0,"Clay",240.700058
"Robinia pseudoacacia",36.837984,-94.358812,4.92317073170732,17.24375,19.34875,63.4075,1.39341463414634,0.197560975609756,"Silt Loam",381.2178955
"Robinia pseudoacacia",36.54,-94.4,4.96978021978022,32.8637362637363,13.3733516483516,53.7629120879121,1.41236263736264,0.2,"Silty Clay Loam",362.7678833
"Robinia pseudoacacia",37.5,-94.18,5.31033333333333,29.8366666666667,14.615,55.5483333333333,1.4029,0.5,"Silty Clay Loam",294.3370667
"Robinia pseudoacacia",37.820298,-94.291574,5.30106007067138,20.4381625441696,45.4063604240283,34.1554770318021,1.43226148409894,0.892579505300353,"Loam",256.7032776
"Robinia pseudoacacia",37.3,-94.32,6.4415,33.965,10.71,55.325,1.391675,0.646,"Silty Clay Loam",293.2373657
"Robinia pseudoacacia",37.430802,-94.692251,6.955,35,8.85,56.15,1.476,1.85,"Silty Clay",285.2796326
