"species","decimalLongitude","decimalLatitude","high_temp_C","low_temp_C","moisture_mm","northness","eastness","windward_exposure","mTPI","slope","aspect","macro_bio1_mean_annual_temp_C","macro_bio12_total_annual_precip_mm","macro_bio5_max_temp_warm_month_C","macro_bi06_min_temp_cold_month_C"
"Quercus texana",-89.488283,35.342694,32.1592826843262,0.674935936927795,1381.22412109375,-0.00709807826206088,0.00574781745672226,0.0030068636406213,-0.48898634314537,0.00913358852267265,2.46092224121094,16.3855495452881,1383.83129882812,32.1449928283691,0.649999976158142
"Quercus texana",-90.788966,35.474578,32.4409103393555,0.272119075059891,1248.72399902344,-0.0279668439179659,0.0851590558886528,0.00185151724144816,1.0707916021347,0.0897542089223862,1.88810682296753,16.3500003814697,1259.27709960938,32.3499984741211,0.150000005960464
"Quercus texana",-90.79745,35.46635,32.3502807617188,0.151898592710495,1260.52062988281,0.000726824218872935,-0.00292193540371954,1.91540111700306e-05,-0.345032274723053,0.00301098125055432,4.95618867874146,16.3500003814697,1261.04663085938,32.3499984741211,0.150000005960464
"Quercus texana",-90.79674,35.63095,32.3496170043945,-0.0524606741964817,1250.51159667969,-0.0317847430706024,0.00490170950070024,0.0108323665335774,0.821200489997864,0.0321660302579403,2.98858213424683,16.1588840484619,1252.58361816406,32.2801513671875,-0.150000005960464
"Quercus texana",-90.684732,35.840322,32.1191940307617,-0.4894038438797,1248.22631835938,0.0122059937566519,-0.00241079763509333,-0.00409492710605264,-1.63691961765289,0.0124421147629619,6.08818578720093,15.9499998092651,1250.72229003906,32.1500015258789,-0.449999988079071
"Quercus texana",-90.91812,35.70047,32.5122604370117,-0.245601922273636,1257.84753417969,0.00380372046492994,0.010171003639698,-0.00261587696149945,0.211010843515396,0.0108592007309198,1.21292293071747,16.1878776550293,1258.25927734375,32.5077819824219,-0.25
"Quercus texana",-90.5413,35.46244,32.2494239807129,0.200505584478378,1281.20764160156,0.0080961836501956,0.0101427733898163,-0.00415215641260147,0.410012394189835,0.0129781933501363,0.897140562534332,16.3500003814697,1280.64697265625,32.25,0.204939171671867
"Quercus texana",-90.54127,35.46374,32.2541961669922,0.202288374304771,1280.15710449219,0.00226218765601516,0.00475849816575646,-0.001342544099316,0.063531681895256,0.00526887597516179,1.12702202796936,16.3500003814697,1280.42065429688,32.25,0.197222396731377
"Quercus texana",-90.45228,35.50161,32.058910369873,-0.153772071003914,1300.95043945312,0.137675389647484,0.146445378661156,-0.0699486061930656,-0.160019367933273,0.202378034591675,0.816255509853363,16.3500003814697,1306.10375976562,32.25,0.150000005960464
"Quercus texana",-90.41547,35.67251,32.1528091430664,-0.145982995629311,1310.04455566406,0.00145104515831918,-0.000446693418780342,-0.000527507392689586,-0.0492002964019775,0.00151824532076716,5.98454904556274,16.1499996185303,1310.04736328125,32.1500015258789,-0.150000005960464
"Quercus texana",-90.001859,35.144551,32.0081672668457,0.480338007211685,1384.44018554688,0.035451989620924,0.0200619399547577,-0.0178474504500628,0.666803598403931,0.0407460890710354,0.514961242675781,16.3500003814697,1382.26416015625,32.0499992370605,0.553850710391998
"Quercus texana",-90.068424,35.333697,32.0328598022461,0.467939525842667,1334.43237304688,-0.00174640119075775,0.00381490238942206,0.000517121923621744,0.287071615457535,0.00419565243646502,2.00010442733765,16.4361743927002,1334.29565429688,32.0188827514648,0.449999988079071
"Quercus texana",-90.29223,35.55469,32.1004981994629,0.075435608625412,1320.23901367188,0.0317982956767082,0.0161168798804283,-0.0150195499882102,-0.400021016597748,0.0356570333242416,0.469110429286957,16.3500003814697,1320.47790527344,32.1500015258789,0.150000005960464
"Quercus texana",-91.467358,35.22771,32.7406387329102,0.359233409166336,1298.54833984375,8.05713989393553e-06,0.00476297689601779,-0.00037916045403108,-0.120971977710724,0.00476300157606602,1.56910467147827,16.5499992370605,1299.50671386719,32.7344512939453,0.349999994039536
"Quercus texana",-91.252954,35.00625,32.6595687866211,0.76344507932663,1294.54956054688,-0.00246552587486804,-0.00767532270401716,0.00102221115957946,0.14752584695816,0.00806168746203184,4.40157270431519,16.75,1293.69567871094,32.6500015258789,0.75
"Quercus texana",-89.384929,36.44427,31.547191619873,-0.957921802997589,1308.48071289062,0.00911979004740715,0.0140198701992631,-0.0061095398850739,0.270760506391525,0.0167258307337761,0.994076490402222,15.4499998092651,1308.81762695312,31.5499992370605,-0.949999988079071
"Quercus texana",-89.414817,36.408983,31.5222625732422,-0.925202071666718,1320.32434082031,-0.00770697696134448,-0.00653793849050999,0.00427471473813057,0.0599615052342415,0.0101067116484046,3.84510731697083,15.4499998092651,1320.09069824219,31.5046710968018,-0.949999988079071
"Quercus texana",-89.580785,36.857456,31.4815864562988,-1.61350226402283,1261.57250976562,-0.0140242902562022,0.01132548507303,0.00252900761552155,-0.000661690894048661,0.0180272720754147,2.46225762367249,14.9499998092651,1264.52392578125,31.4500007629395,-1.64999997615814
"Quercus texana",-90.71591,36.33061,32.5382995605469,-1.04933428764343,1210.25500488281,-0.0232246853411198,0.10415130853653,-0.0102122155949473,1.73149228096008,0.106912888586521,1.79019665718079,15.4815368652344,1221.63854980469,32.4500007629395,-1.14999997615814
"Quercus texana",-90.414228,36.521176,32.048770904541,-1.35555267333984,1231.9404296875,0.00393088115379214,-0.00660971086472273,-0.000112441208329983,0.21827358007431,0.00769033608958125,5.24891185760498,15.25,1230.30187988281,32.0499992370605,-1.35556161403656
