"species","decimalLatitude","decimalLongitude"
"Liriodendron tulipifera",35.969395,-78.963867
"Liriodendron tulipifera",42.071334,-71.623687
"Liriodendron tulipifera",39.213425,-78.336277
"Liriodendron tulipifera",39.024078,-77.154861
"Liriodendron tulipifera",36,-82.13
"Liriodendron tulipifera",42.44539,-78.9114
"Liriodendron tulipifera",34.933133,-85.37207
"Liriodendron tulipifera",34.871767,-84.301415
"Liriodendron tulipifera",35.078695,-82.39592
"Liriodendron tulipifera",37.575213,-79.340212
"Liriodendron tulipifera",39.05195,-77.036789
"Liriodendron tulipifera",40.433917,-86.87493
"Liriodendron tulipifera",40.24838,-76.470777
"Liriodendron tulipifera",42.585462,-78.043739
"Liriodendron tulipifera",40.44267,-79.902
"Liriodendron tulipifera",42.439367,-79.337717
"Liriodendron tulipifera",33.620882,-83.867543
"Liriodendron tulipifera",38.106281,-77.56976
"Liriodendron tulipifera",38.805962,-77.313749
"Liriodendron tulipifera",39.983842,-75.20143
"Liriodendron tulipifera",38.945178,-77.0503
"Liriodendron tulipifera",37.949332,-87.667682
"Liriodendron tulipifera",38.766415,-77.119894
"Liriodendron tulipifera",41.391437,-81.547997
"Liriodendron tulipifera",33.927953,-83.309547
"Liriodendron tulipifera",35.054915,-85.311811
"Liriodendron tulipifera",35.970961,-78.489927
"Liriodendron tulipifera",39.797406,-75.611122
"Liriodendron tulipifera",35.610851,-82.561166
"Liriodendron tulipifera",40.607605,-74.542192
"Liriodendron tulipifera",40.753784,-74.290069
"Liriodendron tulipifera",41.063392,-75.015916
"Liriodendron tulipifera",38.836743,-77.297116
"Liriodendron tulipifera",39.58812,-79.984763
"Liriodendron tulipifera",35.812742,-82.143836
"Liriodendron tulipifera",37.229253,-80.41565
"Liriodendron tulipifera",41.577838,-81.42492
"Liriodendron tulipifera",39.361978,-76.982017
"Liriodendron tulipifera",40.624158,-79.70092
"Liriodendron tulipifera",34.538533,-82.612372
"Liriodendron tulipifera",35.769874,-78.541444
