"species","decimalLatitude","decimalLongitude"
"Quercus palustris",39.035423,-84.093394
"Quercus palustris",41.15048,-81.51797
"Quercus palustris",39.84794,-86.345914
"Quercus palustris",40.602546,-74.53254
"Quercus palustris",41.61406,-81.295462
"Quercus palustris",39.014146,-77.303439
"Quercus palustris",42.001086,-91.656062
"Quercus palustris",40.317963,-76.885844
"Quercus palustris",38.928054,-92.310511
"Quercus palustris",40.43745,-79.945862
"Quercus palustris",40.450233,-75.242158
"Quercus palustris",39.780306,-75.138928
"Quercus palustris",38.757781,-77.114689
"Quercus palustris",37.960715,-87.717339
"Quercus palustris",41.250924,-81.515982
"Quercus palustris",40.50836,-77.995197
"Quercus palustris",40.606474,-74.585436
"Quercus palustris",40.554768,-74.584368
"Quercus palustris",37.333333,-95.083333
"Quercus palustris",37.5,-94.18
"Quercus palustris",37.3,-94.32
"Quercus palustris",37.820714,-94.301014
"Quercus palustris",36.9725,-95.048611
"Quercus palustris",37.6284,-94.8136
"Quercus palustris",37.41127,-94.76104
"Quercus palustris",37.35553,-95.62799
"Quercus palustris",37.424326,-94.755346
"Quercus palustris",37.252899,-94.81959
"Quercus palustris",37.206202,-95.049355
"Quercus palustris",37.202459,-94.052533
"Quercus palustris",37.45,-94.7
"Quercus palustris",37.394625,-94.710806
"Quercus palustris",37.253163,-94.932885
"Quercus palustris",36.892768,-94.918909
"Quercus palustris",36.878118,-94.910956
"Quercus palustris",37.45323,-94.71326
"Quercus palustris",37.475625,-94.696575
"Quercus palustris",37.27,-94.42
"Quercus palustris",37.61939,-94.73133
"Quercus palustris",37.61862,-94.74322
"Quercus palustris",37.44371,-94.62137
"Quercus palustris",37.2595,-95.7817
"Quercus palustris",38.95,-92.32
"Quercus palustris",39.053442,-77.031922
"Quercus palustris",39.055042,-77.034669
"Quercus palustris",38.932889,-76.984142
"Quercus palustris",38.935923,-76.984532
"Quercus palustris",40.437985,-75.322159
"Quercus palustris",40.252383,-75.837425
"Quercus palustris",38.774422,-77.138754
"Quercus palustris",40.577167,-74.372605
"Quercus palustris",38.800147,-77.643862
"Quercus palustris",42.002624,-87.779438
"Quercus palustris",39.61994,-74.987009
"Quercus palustris",39.703712,-93.622099
"Quercus palustris",41.104292,-76.665229
"Quercus palustris",41.981235,-87.740818
"Quercus palustris",39.724288,-75.81302
"Quercus palustris",40.272161,-76.251091
"Quercus palustris",40.474133,-74.422037
"Quercus palustris",41.478015,-81.519849
"Quercus palustris",38.984327,-75.532721
"Quercus palustris",39.905078,-95.796696
"Quercus palustris",40.043233,-75.346985
"Quercus palustris",40.62211,-73.625114
"Quercus palustris",38.783561,-77.771414
"Quercus palustris",41.567861,-87.589206
