"species","decimalLatitude","decimalLongitude"
"Acer rubrum",46.63997,-86.216605
"Acer rubrum",26.209757,-80.232015
"Acer rubrum",42.668119,-72.31903
"Acer rubrum",44.867644,-68.726562
"Acer rubrum",43.057097,-87.888405
"Acer rubrum",40.918045,-74.090559
"Acer rubrum",44.253869,-69.088211
"Acer rubrum",28.131436,-82.65718
"Acer rubrum",41.448371,-72.527843
"Acer rubrum",42.619915,-72.71553
"Acer rubrum",43.99163,-70.645323
"Acer rubrum",42.299,-72.330978
"Acer rubrum",41.657714,-87.057908
"Acer rubrum",40.221572,-79.298395
"Acer rubrum",38.776846,-75.148661
"Acer rubrum",40.434723,-79.946663
"Acer rubrum",43.519411,-72.097976
"Acer rubrum",38.662886,-76.063064
"Acer rubrum",38.881823,-76.82459
"Acer rubrum",40.121119,-75.223822
"Acer rubrum",36.865048,-94.360584
"Acer rubrum",41.287225,-81.317749
"Acer rubrum",33.524309,-86.683458
"Acer rubrum",43.327025,-71.184232
"Acer rubrum",43.137181,-70.941865
"Acer rubrum",42.828536,-71.932567
"Acer rubrum",42.312942,-72.682175
"Acer rubrum",39.411353,-79.406625
"Acer rubrum",43.670169,-72.251106
"Acer rubrum",40.041866,-75.343998
"Acer rubrum",35.283112,-81.087975
"Acer rubrum",43.701277,-72.340134
"Acer rubrum",39.881072,-74.532945
"Acer rubrum",43.219192,-77.444507
"Acer rubrum",30.255938,-82.406555
"Acer rubrum",41.736142,-74.118247
"Acer rubrum",46.47646,-92.637145
"Acer rubrum",36.97713,-86.176888
"Acer rubrum",39.180214,-76.572335
"Acer rubrum",40.702456,-74.700618
"Acer rubrum",38.419599,-79.831808
"Acer rubrum",44.28128,-72.521358
"Acer rubrum",43.221263,-85.471697
"Acer rubrum",40.475662,-79.916612
"Acer rubrum",41.67112,-74.861652
"Acer rubrum",39.165314,-84.305054
"Acer rubrum",43.520278,-72.104601
"Acer rubrum",43.508352,-72.097254
"Acer rubrum",41.73957,-73.58268
"Acer rubrum",30.567836,-88.627844
"Acer rubrum",40.485072,-78.282198
"Acer rubrum",39.886585,-75.002219
"Acer rubrum",43.508574,-72.099856
"Acer rubrum",43.840672,-70.628941
"Acer rubrum",26.379477,-80.225768
"Acer rubrum",35.190333,-80.841
"Acer rubrum",35.508788,-93.316454
"Acer rubrum",34.204463,-77.905303
"Acer rubrum",34.919168,-77.299433
"Acer rubrum",47.37912,-91.198181
"Acer rubrum",39.636808,-76.418542
"Acer rubrum",41.769833,-73.885505
"Acer rubrum",43.498928,-72.09957
"Acer rubrum",29.668767,-82.398144
"Acer rubrum",39.732014,-75.227768
"Acer rubrum",42.663293,-72.160465
"Acer rubrum",44.540472,-72.539214
"Acer rubrum",39.173273,-77.27165
"Acer rubrum",34.01252,-81.079355
"Acer rubrum",28.672536,-81.324406
"Acer rubrum",26.227585,-80.188159
"Acer rubrum",44.443682,-68.318957
"Acer rubrum",44.335381,-69.456528
"Acer rubrum",45.166747,-85.625486
"Acer rubrum",35.795126,-78.471336
"Acer rubrum",38.274968,-76.514513
"Acer rubrum",36.157897,-81.81402
"Acer rubrum",43.894747,-72.847908
"Acer rubrum",39.155942,-76.915895
"Acer rubrum",44.469044,-73.197853
"Acer rubrum",40.917008,-73.11718
"Acer rubrum",38.629787,-76.8022
"Acer rubrum",35.796172,-77.375442
"Acer rubrum",43.684684,-90.03161
"Acer rubrum",46.44883,-84.784378
"Acer rubrum",40.360436,-74.709014
"Acer rubrum",42.353712,-71.365801
"Acer rubrum",43.520794,-72.104262
"Acer rubrum",42.256699,-72.536209
"Acer rubrum",29.483944,-81.20388
"Acer rubrum",46.028673,-86.963544
"Acer rubrum",42.339595,-78.117364
"Acer rubrum",42.474883,-76.346763
"Acer rubrum",38.435266,-78.752453
"Acer rubrum",42.585907,-72.59134
"Acer rubrum",40.434445,-79.933648
"Acer rubrum",39.835189,-75.615171
"Acer rubrum",44.274905,-73.145566
"Acer rubrum",39.73973,-75.143958
"Acer rubrum",42.031337,-73.131317
"Acer rubrum",38.79034,-77.615746
"Acer rubrum",34.814593,-83.305067
"Acer rubrum",38.186769,-77.522656
"Acer rubrum",42.983185,-72.203136
"Acer rubrum",43.053359,-89.457096
"Acer rubrum",44.309878,-72.499977
"Acer rubrum",37.523061,-77.4749
"Acer rubrum",43.335688,-70.546197
"Acer rubrum",39.206472,-85.932439
"Acer rubrum",37.948061,-75.504881
"Acer rubrum",37.469342,-77.669487
"Acer rubrum",30.416328,-87.818881
"Acer rubrum",42.749203,-71.449937
"Acer rubrum",41.60349,-80.301157
"Acer rubrum",45.219736,-69.555608
"Acer rubrum",33.486743,-88.761566
"Acer rubrum",30.00073,-84.550378
"Acer rubrum",41.209761,-81.806099
"Acer rubrum",46.071625,-89.5765
"Acer rubrum",33.339284,-84.648542
"Acer rubrum",43.513858,-72.111628
"Acer rubrum",39.128325,-77.092712
"Acer rubrum",40.500778,-74.564925
"Acer rubrum",42.650189,-72.948732
"Acer rubrum",35.921162,-79.085306
"Acer rubrum",43.942646,-71.700976
"Acer rubrum",39.189718,-76.954784
"Acer rubrum",30.580833,-94.378459
"Acer rubrum",26.809028,-80.170044
"Acer rubrum",30.804017,-92.291497
"Acer rubrum",34.068908,-89.857146
"Acer rubrum",36.391525,-81.04892
"Acer rubrum",44.330956,-69.431549
"Acer rubrum",30.444548,-84.512065
"Acer rubrum",33.840347,-84.418561
"Acer rubrum",45.641222,-89.401917
"Acer rubrum",40.740375,-73.749555
"Acer rubrum",45.790455,-89.525422
"Acer rubrum",43.626908,-70.3485
"Acer rubrum",43.689686,-73.357347
"Acer rubrum",40.5423,-79.909194
"Acer rubrum",39.724905,-75.743601
"Acer rubrum",40.836918,-72.617302
"Acer rubrum",40.553112,-79.598601
"Acer rubrum",35.165554,-83.035976
"Acer rubrum",41.490987,-71.530342
"Acer rubrum",31.780417,-95.360129
"Acer rubrum",41.91396,-70.578449
"Acer rubrum",42.86362,-71.86251
"Acer rubrum",44.550042,-73.007524
"Acer rubrum",42.182736,-71.218946
"Acer rubrum",39.894671,-74.222154
"Acer rubrum",38.921527,-77.117029
"Acer rubrum",43.508386,-72.099801
"Acer rubrum",43.510936,-72.095721
"Acer rubrum",38.699513,-76.551202
"Acer rubrum",30.59883,-91.007119
"Acer rubrum",43.346418,-70.546935
"Acer rubrum",34.700161,-82.839703
"Acer rubrum",26.277823,-80.214824
"Acer rubrum",33.812214,-84.344196
"Acer rubrum",41.142209,-81.353524
"Acer rubrum",35.800672,-78.532843
"Acer rubrum",42.611039,-71.996575
"Acer rubrum",44.537818,-89.567461
"Acer rubrum",33.047959,-79.950626
"Acer rubrum",40.003933,-74.694221
"Acer rubrum",40.091295,-75.477295
"Acer rubrum",42.320893,-71.405561
"Acer rubrum",42.886542,-86.121716
"Acer rubrum",38.445795,-77.65548
"Acer rubrum",39.082364,-84.250458
"Acer rubrum",44.85793,-67.0675
"Acer rubrum",27.879688,-82.170886
"Acer rubrum",44.632491,-85.770443
"Acer rubrum",43.488269,-72.402402
"Acer rubrum",37.72215,-92.853599
"Acer rubrum",38.867994,-77.43119
"Acer rubrum",34.738097,-94.727284
"Acer rubrum",42.366971,-71.261886
"Acer rubrum",36.225542,-80.230855
"Acer rubrum",40.247975,-76.91983
"Acer rubrum",39.350956,-82.031891
"Acer rubrum",35.494901,-82.60736
"Acer rubrum",43.509862,-72.100054
"Acer rubrum",38.783592,-77.070733
"Acer rubrum",40.679843,-73.461368
"Acer rubrum",44.137594,-72.660463
"Acer rubrum",28.966112,-80.950562
"Acer rubrum",43.510122,-72.09767
"Acer rubrum",43.511002,-72.09997
"Acer rubrum",27.195759,-80.323226
"Acer rubrum",36.0217,-78.919812
"Acer rubrum",44.322055,-72.292286
"Acer rubrum",44.320439,-72.27329
"Acer rubrum",42.703996,-72.350668
"Acer rubrum",30.222902,-91.903705
"Acer rubrum",28.071256,-82.372522
"Acer rubrum",31.88479,-86.032631
"Acer rubrum",40.873515,-73.967186
"Acer rubrum",38.984549,-76.950159
"Acer rubrum",43.506691,-72.09633
"Acer rubrum",39.107508,-77.111228
"Acer rubrum",43.507738,-72.096086
"Acer rubrum",36.214688,-81.686889
"Acer rubrum",43.419617,-89.717653
"Acer rubrum",35.683361,-78.469238
"Acer rubrum",40.293121,-74.725904
"Acer rubrum",27.911182,-82.772043
"Acer rubrum",40.202097,-74.897491
"Acer rubrum",32.574093,-85.945309
"Acer rubrum",38.410678,-82.487657
"Acer rubrum",41.135711,-81.574811
"Acer rubrum",44.049338,-70.869489
"Acer rubrum",41.437711,-75.536494
"Acer rubrum",35.587917,-83.834007
"Acer rubrum",35.170569,-85.122417
"Acer rubrum",42.783475,-73.881225
"Acer rubrum",44.408369,-68.246283
"Acer rubrum",43.705919,-75.046411
"Acer rubrum",30.451423,-88.65802
"Acer rubrum",42.35264,-79.32079
"Acer rubrum",28.368154,-81.436246
"Acer rubrum",34.782012,-82.353299
"Acer rubrum",40.603498,-73.718364
"Acer rubrum",30.54437,-90.935564
"Acer rubrum",41.483616,-73.602057
"Acer rubrum",40.760017,-73.756242
"Acer rubrum",42.300434,-83.758784
"Acer rubrum",41.203252,-73.60024
