"species","decimalLatitude","decimalLongitude","ph_d0_100","clay_d0_100","sand_d0_100","silt_d0_100","db_d0_100","ec_d0_100","texture_d0_100","elevation"
"Quercus phellos",35.448592,-86.027297,4.9525,20.39,16.645,62.965,1.51935,0,"Silt Loam",328.4393921
"Quercus phellos",33.217365,-87.545595,5,23.29,39.37,37.34,1.4761,0,"Loam",64.04573059
"Quercus phellos",34.939158,-92.417677,7.45,49.05,5.04,45.91,1.332,0,"Silty Clay",79.12504578
"Quercus phellos",34.795697,-82.494352,5.49,38.025,37.576,24.399,1.3445,0,"Clay Loam",288.6447144
"Quercus phellos",37.911912,-76.723205,5.3,21.175,36.7805,36.457,0.948833333333333,1.66666666666667,"Loam",0.491672695
"Quercus phellos",38.789012,-77.073722,4.45,29.135,47.597,23.268,1.3505,0,"Sandy Clay Loam",51.03466797
"Quercus phellos",34.582722,-92.269538,5.024,18.745,11.546,69.709,1.45,0.1,"Silt Loam",72.38559723
"Quercus phellos",39.226099,-76.745535,4.95866666666667,17.383,45.6276666666667,36.9893333333333,1.59426666666667,0,"Loam",104.0195923
"Quercus phellos",35.916936,-79.063974,5.1,34.095,47.222,18.683,1.3824,0,"Sandy Clay Loam",126.4187698
"Quercus phellos",29.783079,-95.211293,5.76,18.913,24.682,56.405,1.5049,0.575,"Silt Loam",9.032177925
"Quercus phellos",38.901662,-76.965295,4.6,10,66.9,23.1,1.6,0,"Sandy Loam",0.35928905
"Quercus phellos",38.288472,-77.482138,4.982,17.3233333333333,62.8973333333333,19.7793333333333,1.44116666666667,0,"Sandy Loam",23.96131516
"Quercus phellos",32.850096,-95.993536,5.84,37.59,30.678,31.732,1.361,1,"Clay Loam",134.4758453
"Quercus phellos",37.604758,-77.979958,5.025,35.35,39.18,25.47,1.415,0,"Clay Loam",81.90738678
"Quercus phellos",35.910528,-79.077165,6.635,37.6,30.114,32.286,1.3687,0,"Clay Loam",142.6003723
"Quercus phellos",38.189621,-76.431256,5.633,16.78,56.72,26.5,1.6471,0,"Sandy Loam",2.419723749
"Quercus phellos",34.605574,-92.483639,5,14.54,69.138,16.322,1.4686,0,"Sandy Loam",117.9344788
"Quercus phellos",39.1036,-76.943717,5,21.46,25.93,52.61,1.2435,0,"Silt Loam",142.1275787
"Quercus phellos",35.341619,-80.746699,6.374,40.47,31.974,27.556,1.475,0,"Clay",221.6573792
"Quercus phellos",32.872833,-83.715912,5.045,48.065,35.645,16.29,1.4,0,"Clay",133.8619232
"Quercus phellos",37.58579,-77.613446,5,39.6,33.786,26.614,1.4336,0,"Clay Loam",62.34203339
"Quercus phellos",34.135875,-85.442628,4.91052631578947,39.4078947368421,18.8144736842105,41.7776315789474,1.28263157894737,0,"Silty Clay",186.1927338
"Quercus phellos",33.740725,-95.081444,5.598,33.3,39.7365,26.9635,1.4139,1,"Clay Loam",128.5921326
"Quercus phellos",37.52797,-77.455587,5,32.1,39.732,28.168,1.3996,0,"Clay Loam",34.75368881
"Quercus phellos",35.900936,-78.705117,5.24,44.8,43.2,12,1.516,0,"Clay",133.8946381
"Quercus phellos",36.609787,-78.488365,5.545,32.35,17.78,49.87,1.4947,0,"Silty Clay Loam",100.7136993
"Quercus phellos",30.346026,-90.989625,6.62,27.15,8.02,64.83,1.53,0,"Silty Clay Loam",3.684163332
"Quercus phellos",37.764888,-77.475366,4.805,26.0433333333333,50.461,23.4956666666667,1.465,0,"Other",66.4381485
"Quercus phellos",40.031138,-74.981349,4.3,2,92.335,5.665,1.2,0,"Loamy Sand",-1.110000014
