"species","decimalLongitude","decimalLatitude","high_temp_C","low_temp_C","moisture_mm","northness","eastness","windward_exposure","mTPI","slope","aspect","macro_bio1_mean_annual_temp_C","macro_bio12_total_annual_precip_mm","macro_bio5_max_temp_warm_month_C","macro_bi06_min_temp_cold_month_C"
"Quercus imbricaria",-88.967613,35.960703,31.8191738128662,-0.295899659395218,1382.748046875,0.0210826192051172,-0.00598295778036118,-0.00909951329231262,0.143971651792526,0.0219168774783611,6.00666904449463,15.8500003814697,1380.08776855469,31.8500003814697,-0.25
"Quercus imbricaria",-93.710218,35.68377,31.6423950195312,-0.882242858409882,1246.29443359375,-0.130619272589684,-0.0155148487538099,0.077140636742115,-10.6339054107666,0.131919756531715,3.25981783866882,14.8442039489746,1277.07592773438,31.51145362854,-1.06637442111969
"Quercus imbricaria",-93.778985,35.678059,31.9057674407959,-0.825963079929352,1254.69055175781,-0.0534792169928551,-0.0154148507863283,0.0302302781492472,0.0400745086371899,0.0556852594017982,3.42222595214844,15.1140880584717,1256.63745117188,31.8140888214111,-0.952966809272766
"Quercus imbricaria",-93.78524,35.68021,31.9192733764648,-0.833371698856354,1239.658203125,-0.0836782082915306,-0.0707434043288231,0.0390666276216507,-4.32153224945068,0.109795421361923,3.84342288970947,15.0766429901123,1250.61791992188,31.8332996368408,-0.954175174236298
"Quercus imbricaria",-93.630797,35.676152,31.0150775909424,-1.24727296829224,1257.30212402344,0.00436546187847853,-0.0150010213255882,-0.00414580991491675,-11.9041309356689,0.0156239485368133,4.99557876586914,14.6272840499878,1284.06726074219,31.1217517852783,-1.11556160449982
"Quercus imbricaria",-93.202958,35.287411,33.0733070373535,0.219549670815468,1229.681640625,-0.0328216291964054,0.00581446150317788,0.016184302046895,-0.905595541000366,0.0333388522267342,2.96625828742981,16.1335144042969,1235.10437011719,33.0168418884277,0.132398277521133
"Quercus imbricaria",-94.351261,35.436643,33.5233383178711,0.142327427864075,1284.90209960938,-0.0273671690374613,-0.0306517947465181,0.0078985458239913,2.10313487052917,0.0411028675734997,3.98354339599609,16.2922954559326,1279.98913574219,33.4588851928711,0.0588828697800636
"Quercus imbricaria",-94.357776,35.695719,32.4588165283203,0.0784089490771294,1321.30297851562,-0.184517651796341,0.03817218542099,0.15141735970974,10.4865999221802,0.189557909965515,2.93759489059448,15.2088794708252,1298.42309570312,32.0088729858398,-0.550006031990051
"Quercus imbricaria",-79.80908,36.06853,30.715389251709,-0.361580580472946,1177.61743164062,0.0742644071578979,0.0139337219297886,0.0050446568056941,-0.996846735477448,0.0756323337554932,0.185466900467873,14.9352388381958,1168.39599609375,30.8244514465332,-0.25
"Quercus imbricaria",-84.785322,36.953528,29.9212036132812,-0.436067461967468,1264.03881835938,-0.0696458593010902,-0.0144928358495235,0.0650493800640106,6.51208114624023,0.0711979493498802,3.34675788879395,14.5212936401367,1247.90979003906,29.7515411376953,-0.676240563392639
"Quercus imbricaria",-84.200104,36.033508,30.2762832641602,-0.230532541871071,1299.16687011719,-0.136695146560669,0.0162906609475613,0.0656817033886909,-6.06553602218628,0.138100996613503,3.02297687530518,14.8699979782104,1325.45288085938,30.0966701507568,-0.47666722536087
"Quercus imbricaria",-86.810347,36.125522,31.2789192199707,-0.552351236343384,1302.68884277344,0.0570132099092007,-0.000836441526189446,-0.0298846326768398,3.91445231437683,0.0570502877235413,6.26851511001587,15.2222175598145,1289.13989257812,31.3339462280273,-0.466053634881973
"Quercus imbricaria",-86.80029,36.1454,31.4968147277832,-0.404560536146164,1255.666015625,-0.0280293319374323,0.0555138103663921,-0.014530673623085,-1.55983805656433,0.0622287914156914,2.0383620262146,15.294602394104,1272.41076660156,31.4466743469238,-0.449999988079071
"Quercus imbricaria",-86.7998,36.1452,31.428918838501,-0.50005054473877,1250.01940917969,0.00158767343964428,0.0726792216300964,-0.0392635129392147,-3.58712482452393,0.0727607384324074,1.54895484447479,15.2984056472778,1273.05407714844,31.444450378418,-0.449999988079071
"Quercus imbricaria",-86.7999,36.14537,31.457763671875,-0.473689138889313,1245.92517089844,-0.00933368038386106,0.09528499096632,-0.0454410091042519,-3.07023882865906,0.0958879142999649,1.66844022274017,15.2986030578613,1272.86975097656,31.4455623626709,-0.449999988079071
"Quercus imbricaria",-86.826537,36.168888,31.6408748626709,-0.509323298931122,1216.22790527344,0.0124394996091723,0.012811966240406,-0.0132651710882783,-3.31195211410522,0.017858374863863,0.800147414207458,15.4277839660645,1225.462890625,31.6796360015869,-0.449999988079071
"Quercus imbricaria",-86.793188,36.143714,31.3994541168213,-0.502001643180847,1267.26965332031,0.0127980820834637,0.0370476506650448,-0.0263767708092928,-1.96527278423309,0.0392059534788132,1.23818135261536,15.2855615615845,1278.71618652344,31.4266738891602,-0.449999988079071
"Quercus imbricaria",-86.878518,36.075554,30.9419040679932,-0.500978648662567,1343.7568359375,-0.058438029140234,-0.0434105023741722,0.0534715764224529,-16.6022052764893,0.072861947119236,3.78049993515015,14.9740152359009,1381.19299316406,31.0317993164062,-0.48799267411232
"Quercus imbricaria",-86.977713,36.618295,31.2986240386963,-1.10261487960815,1268.01098632812,0.0468234978616238,-0.0305263865739107,-0.00564860878512263,0.441740959882736,0.0559245869517326,5.70544338226318,14.9499998092651,1257.51428222656,31.3734264373779,-1.02111721038818
"Quercus imbricaria",-86.958179,36.70583,31.3073596954346,-1.1666396856308,1252.20849609375,0.0177015252411366,0.0327425226569176,-0.0262835342437029,2.13721799850464,0.0372297875583172,1.07517695426941,14.8966627120972,1252.10302734375,31.3079261779785,-1.14999997615814
