"species","decimalLatitude","decimalLongitude","ph_d0_100","clay_d0_100","sand_d0_100","silt_d0_100","db_d0_100","ec_d0_100","texture_d0_100","elevation"
"Gymnocladus dioicus",41.414646,-95.855736,8.173,22.55,23.28,54.17,1.4108,1,"Silt Loam",397.6640015
"Gymnocladus dioicus",39.960628,-86.059198,6.558,23.311,38.227,38.462,1.52004,0,"Loam",225.7652893
"Gymnocladus dioicus",37.877906,-85.268836,6.75,39.6727272727273,10.1936363636364,50.1336363636364,1.41354545454545,0,"Silty Clay",238.1614227
"Gymnocladus dioicus",37.98438,-87.537313,5.159,23.425,5.9,70.675,1.48375,0,"Silt Loam",126.4354172
"Gymnocladus dioicus",38.653672,-91.450792,5.681,29.09,4.53,66.38,1.291,1,"Silty Clay Loam",197.0792084
"Gymnocladus dioicus",41.668067,-91.353382,6.5095,30.745,5.77575,63.47925,1.308975,0.15,"Silty Clay Loam",222.1806793
"Gymnocladus dioicus",41.854547,-88.3089,7.482,27.2866666666667,20.6466666666667,52.0666666666667,1.38966666666667,0,"Clay Loam",203.353302
"Gymnocladus dioicus",43.024582,-76.129411,6.59,29,19.73,51.27,1.2877,0,"Silty Clay Loam",173.2427979
"Gymnocladus dioicus",39.112929,-84.492166,6.8,47.1792452830189,15.4169811320755,37.4037735849057,1.55,0,"Clay",215.8555908
"Gymnocladus dioicus",43.022992,-89.334041,6.40766666666667,27.7633333333333,9.388,62.8486666666667,1.39186666666667,0.1,"Silty Clay Loam",263.1726685
"Gymnocladus dioicus",44.860692,-93.660012,6.20975,28.295,36.9325,34.7725,1.352875,0,"Clay Loam",296.8105469
"Gymnocladus dioicus",41.833214,-88.175183,7.0355,32.418,21.088,46.494,1.3611,0,"Clay Loam",219.6165771
"Gymnocladus dioicus",36.195944,-87.029227,5.3,23.83,24.558,51.612,1.421,0,"Silt Loam",129.7759705
"Gymnocladus dioicus",42.288495,-83.537394,7.017,7.485,83.661,8.854,1.47895,0,"Sandy Loam",217.72789
"Gymnocladus dioicus",37.64434,-94.80646,7.02955465587045,48.7287449392713,3.71862348178138,47.5526315789474,1.2668016194332,0,"Silty Clay",283.4802246
"Gymnocladus dioicus",37.45,-94.7,6.3884,40.614,10.2982,49.0878,1.38688,1.936,"Silty Clay",289.8296204
"Gymnocladus dioicus",37.333333,-95.083333,6.4095,34.8075,9.21,55.9825,1.446975,1,"Silty Clay Loam",254.8522491
"Gymnocladus dioicus",37.3057,-95.7745,6.60797413793103,39.4073275862069,8.52370689655172,52.0689655172414,1.40952586206897,1.17241379310345,"Silty Clay",248.9025726
"Gymnocladus dioicus",37.97472,-92.76722,5.59171597633136,52.1331360946746,9.33313609467456,38.5337278106509,1.33775147928994,0.2,"Clay",243.875
"Gymnocladus dioicus",41.93182,-87.637787,7.0355,32.418,21.088,46.494,1.3611,0,"Clay Loam",181.3648224
"Gymnocladus dioicus",44.859783,-93.619155,7.19625,32.0975,25.6725,42.23,1.273875,0,"Clay Loam",291.913147
"Gymnocladus dioicus",39.173077,-84.568716,5.888,41.375,7.965,50.66,1.4845,0,"Silty Clay",263.2288818
"Gymnocladus dioicus",38.942277,-92.315136,6.58516129032258,52.3438709677419,7.42193548387097,40.2341935483871,1.38374193548387,0,"Silty Clay",203.8634796
"Gymnocladus dioicus",39.486391,-84.450501,6.67333333333333,23.2033333333333,43.54,33.2566666666667,1.4949,0,"Loam",198.3666687
"Gymnocladus dioicus",44.465847,-93.153803,7.9,11.5,62.5,26,1.5,0,"Sandy Loam",272.7937927
"Gymnocladus dioicus",41.48182,-90.604745,7,26.985,6.075,66.94,1.25695,0,"Silt Loam",169.7078552
"Gymnocladus dioicus",36.025333,-92.589759,5.1,3,93.5,3.5,1.67,0.2,"Loamy Sand",159.3344574
"Gymnocladus dioicus",39.939626,-95.785296,6.61333333333333,34.01,11.42,54.57,1.3606,0,"Silty Clay Loam",352.9549866
"Gymnocladus dioicus",41.783252,-87.578253,6.81325,12.9625,68.14,18.8975,1.598375,0,"Sandy Loam",178.5544586
"Gymnocladus dioicus",39.957619,-86.088337,7.206,24.4625,32.765,42.7725,1.44155,0,"Loam",228.1363831
"Gymnocladus dioicus",37.940263,-87.626992,5.053,25.7,16.62,57.68,1.5735,0,"Silt Loam",112.2570114
"Gymnocladus dioicus",44.869316,-93.642949,5.9585,31.95,33.571,34.479,1.37425,0,"Clay Loam",292.4828186
"Gymnocladus dioicus",40.820606,-85.410864,6.84066666666667,40.1233333333333,13.4866666666667,46.39,1.543,0,"Silty Clay",244.5567474
