"species","decimalLatitude","decimalLongitude"
"Fraxinus pennsylvanica",41.311443,-81.394512
"Fraxinus pennsylvanica",36.150164,-77.643531
"Fraxinus pennsylvanica",35.713822,-79.097501
"Fraxinus pennsylvanica",44.966447,-73.198903
"Fraxinus pennsylvanica",46.604956,-92.36999
"Fraxinus pennsylvanica",32.418155,-86.244735
"Fraxinus pennsylvanica",30.237434,-84.303302
"Fraxinus pennsylvanica",43.850764,-84.775686
"Fraxinus pennsylvanica",30.647284,-97.6839
"Fraxinus pennsylvanica",33.673757,-82.226197
"Fraxinus pennsylvanica",33.342102,-96.562493
"Fraxinus pennsylvanica",44.859863,-93.233108
"Fraxinus pennsylvanica",32.792728,-97.109275
"Fraxinus pennsylvanica",40.157356,-79.276712
"Fraxinus pennsylvanica",46.897649,-103.393593
"Fraxinus pennsylvanica",40.797748,-73.956184
"Fraxinus pennsylvanica",43.177942,-88.45945
"Fraxinus pennsylvanica",43.341352,-103.548135
"Fraxinus pennsylvanica",34.567568,-84.244427
"Fraxinus pennsylvanica",44.787708,-93.136025
"Fraxinus pennsylvanica",46.709285,-94.169091
"Fraxinus pennsylvanica",32.68162,-97.303283
"Fraxinus pennsylvanica",33.421458,-84.656212
"Fraxinus pennsylvanica",33.061306,-96.975222
"Fraxinus pennsylvanica",41.820382,-88.259046
"Fraxinus pennsylvanica",45.267434,-92.981641
"Fraxinus pennsylvanica",37.34882,-94.70945
"Fraxinus pennsylvanica",37.39822,-94.71167
"Fraxinus pennsylvanica",37.394625,-94.710806
"Fraxinus pennsylvanica",37.6284,-94.8136
"Fraxinus pennsylvanica",37.61889,-94.74111
"Fraxinus pennsylvanica",36.872747,-94.919963
"Fraxinus pennsylvanica",37.333333,-95.083333
"Fraxinus pennsylvanica",37.45,-94.7
"Fraxinus pennsylvanica",37.378786,-94.709089
"Fraxinus pennsylvanica",37.616992,-94.766378
"Fraxinus pennsylvanica",37.5,-94.533333
"Fraxinus pennsylvanica",43.23272,-100.972772
"Fraxinus pennsylvanica",37.32201,-94.68035
"Fraxinus pennsylvanica",37.6194,-94.73807
"Fraxinus pennsylvanica",40.9868,-90.0929
"Fraxinus pennsylvanica",38.53527,-94.24055
"Fraxinus pennsylvanica",37.269445,-94.515278
"Fraxinus pennsylvanica",31.04101,-98.45329
"Fraxinus pennsylvanica",32.740346,-97.363602
"Fraxinus pennsylvanica",31.25725,-98.60069
"Fraxinus pennsylvanica",31.2695,-98.61703
"Fraxinus pennsylvanica",32.223682,-98.200147
"Fraxinus pennsylvanica",30.760366,-98.658117
"Fraxinus pennsylvanica",45.130164,-92.875725
"Fraxinus pennsylvanica",39.30548,-82.1093
"Fraxinus pennsylvanica",43.266205,-79.047127
"Fraxinus pennsylvanica",30.508885,-97.668322
"Fraxinus pennsylvanica",31.35158,-91.429267
"Fraxinus pennsylvanica",46.889612,-98.700749
"Fraxinus pennsylvanica",32.985397,-96.629097
"Fraxinus pennsylvanica",39.018091,-76.934869
"Fraxinus pennsylvanica",32.961979,-96.453725
"Fraxinus pennsylvanica",33.083814,-96.728536
"Fraxinus pennsylvanica",33.198622,-96.661981
"Fraxinus pennsylvanica",32.915587,-96.938385
"Fraxinus pennsylvanica",33.753407,-96.762159
"Fraxinus pennsylvanica",35.713421,-79.094568
"Fraxinus pennsylvanica",44.91245,-93.341125
