"species","decimalLatitude","decimalLongitude","ph_d0_100","clay_d0_100","sand_d0_100","silt_d0_100","db_d0_100","ec_d0_100","texture_d0_100","elevation"
"Ulmus crassifolia",30.398503,-97.684228,8.2,30.8,18.02,51.18,1.401,0.5,"Silty Clay Loam",199.2011108
"Ulmus crassifolia",32.70782,-96.856654,8.2,30.9285714285714,35,34.0714285714286,1.42,0.5,"Clay Loam",177.7442017
"Ulmus crassifolia",33.063942,-96.678475,7.9,50,22,28,1.291,1,"Clay",170.6235809
"Ulmus crassifolia",29.707537,-95.316003,4.693,56.35,5.667,37.983,1.3645,1,"Clay",8.795601845
"Ulmus crassifolia",30.460822,-97.613522,7.9,50,22,28,1.3568,1,"Clay",214.9194336
"Ulmus crassifolia",29.715856,-95.484872,7.14,44.075,25.417,30.508,1.3398,0,"Clay",18.16181374
"Ulmus crassifolia",32.919925,-96.874955,7.9,55,17.1,27.9,1.368,1,"Clay",154.1141205
"Ulmus crassifolia",29.807883,-98.763497,8.2,44,7.4,48.6,1.30348837209302,1,"Silty Clay",471.0782471
"Ulmus crassifolia",33.159686,-96.894588,8.2,47.5,23.3,29.2,1.45,1,"Clay",161.5545807
"Ulmus crassifolia",32.700127,-96.69836,7.9,70,9,21,1.3615,1,"Clay",116.821991
"Ulmus crassifolia",29.89087,-97.365086,5.71,34.46,37.62,27.92,1.476,1,"Clay Loam",143.7961578
"Ulmus crassifolia",30.245186,-97.787305,7.635,50,22,28,1.25,1,"Clay",184.3101196
"Ulmus crassifolia",33.064617,-96.977163,6.088,22.5525,59.8315,17.616,1.5178,1,"Sandy Loam",139.7180328
"Ulmus crassifolia",32.795416,-96.740681,8.2,45,7,48,1.39378378378378,0.727,"Silty Clay",155.1259766
"Ulmus crassifolia",32.783808,-96.585653,7.9,70,9,21,1.3615,1,"Clay",139.2688446
"Ulmus crassifolia",30.141545,-97.45785,5.685,33.555,53.944,12.501,1.5053,1,"Sandy Clay Loam",173.2465668
