"species","decimalLongitude","decimalLatitude","high_temp_C","low_temp_C","moisture_mm","northness","eastness","windward_exposure","mTPI","slope","aspect","macro_bio1_mean_annual_temp_C","macro_bio12_total_annual_precip_mm","macro_bio5_max_temp_warm_month_C","macro_bi06_min_temp_cold_month_C"
"Nyssa ogeche",-82.92,29.8975,32.1162757873535,7.69710063934326,1442.40612792969,0.0184215996414423,-0.0233903340995312,0.00230303895659745,0.0741949751973152,0.029777929186821,5.37950658798218,20.25,1433.89721679688,32.1500015258789,7.75
"Nyssa ogeche",-82.35694,29.64111,31.935001373291,8.34011554718018,1268.66345214844,0.00280683627352118,0.0015270768199116,0.000518490094691515,-1.23157930374146,0.00319536053575575,0.498268395662308,20.3500003814697,1271.59826660156,31.9500007629395,8.35000038146973
"Nyssa ogeche",-82.344722,29.646389,31.9783515930176,8.40963268280029,1279.392578125,-0.0169115364551544,-0.00390739133581519,-0.00293974857777357,1.14988398551941,0.0173579398542643,3.368656873703,20.3411064147949,1280.36181640625,31.926929473877,8.34110546112061
"Nyssa ogeche",-82.36,29.64,31.9372043609619,8.32528686523438,1275.50354003906,0.0128409415483475,-0.00844851974397898,0.00185028428677469,0.413682341575623,0.0153715927153826,5.70125150680542,20.3500003814697,1270.06945800781,31.9500007629395,8.35000038146973
"Nyssa ogeche",-82.410373,29.612784,32.0432090759277,8.32619285583496,1283.43579101562,0.0159105770289898,-0.00951807107776403,0.00235682935453951,1.23975467681885,0.0185412913560867,5.74407339096069,20.376672744751,1274.70178222656,32.0499992370605,8.35000038146973
"Nyssa ogeche",-82.3447,29.6464,31.9783515930176,8.40963268280029,1279.392578125,-0.0169115364551544,-0.00390739133581519,-0.00293974857777357,1.14988398551941,0.0173579398542643,3.368656873703,20.3411064147949,1280.36181640625,31.926929473877,8.34110546112061
"Nyssa ogeche",-82.361117,29.64408,31.9250316619873,8.33573913574219,1266.64807128906,-0.000880473235156387,0.000674034410621971,-0.000123386707855389,-2.37017488479614,0.0011088534956798,2.48822212219238,20.3500003814697,1273.63269042969,31.9500007629395,8.35000038146973
"Nyssa ogeche",-82.221581,29.685733,32.0381507873535,8.53232192993164,1274.07421875,0.00810969900339842,-0.00736508658155799,0.0010833686683327,-0.133899062871933,0.0109552051872015,5.54586791992188,20.3699951171875,1271.548828125,32.0499992370605,8.55000019073486
"Nyssa ogeche",-81.874008,30.076922,32.4161682128906,8.38237476348877,1477.80297851562,-0.0606089271605015,-0.0231254063546658,-0.00810583867132664,-2.11787962913513,0.0649164319038391,3.50609445571899,20.25,1501.31213378906,32.3499984741211,8.25
"Nyssa ogeche",-81.835044,30.078164,32.0287742614746,8.1113166809082,1509.98767089844,0.0866438895463943,0.0248926468193531,0.01178880315274,-1.96421480178833,0.0902713611721992,0.279763549566269,20.25,1493.36608886719,32.2120018005371,8.34311580657959
"Nyssa ogeche",-81.871514,30.058878,32.2275314331055,8.37350368499756,1478.79504394531,0.00988766551017761,0.123072147369385,0.00690635852515697,-2.99465465545654,0.123784579336643,1.49062812328339,20.25,1499.13940429688,32.25,8.34333801269531
"Nyssa ogeche",-81.825255,30.453437,32.4608459472656,7.8672947883606,1464.35852050781,-0.00108825601637363,0.00449320487678051,6.20403297943994e-05,-0.0274767484515905,0.00462313136085868,1.80842077732086,20.0499992370605,1465.23815917969,32.4500007629395,7.84999990463257
"Nyssa ogeche",-81.9488,30.803582,32.5842819213867,7.05746412277222,1333.1982421875,0.000450108927907422,0.00258195586502552,-0.000103131700598169,-0.331889867782593,0.00262089865282178,1.39820206165314,19.6499996185303,1334.50134277344,32.5825271606445,7.05000019073486
"Nyssa ogeche",-81.935875,30.821183,32.4780883789062,6.94012308120728,1329.24865722656,0.043006893247366,0.0596223063766956,0.000368597160559148,-2.96404266357422,0.0735810846090317,0.94590300321579,19.6499996185303,1335.46997070312,32.5743293762207,7.05000019073486
"Nyssa ogeche",-81.9667,30.7667,32.5152778625488,7.00569343566895,1343.45617675781,0.00714761903509498,-0.0433595255017281,0.00294518191367388,-0.905642867088318,0.0439588576555252,4.87576532363892,19.6499996185303,1338.45031738281,32.5499992370605,7.05000019073486
"Nyssa ogeche",-81.962425,30.794513,32.64404296875,7.07486629486084,1327.56921386719,-0.00654900772497058,0.00536776660010219,-0.000883434317074716,-0.614717662334442,0.00846782978624105,2.45499587059021,19.6499996185303,1331.88122558594,32.6333351135254,7.05000019073486
"Nyssa ogeche",-82.8667,30.35,32.3078308105469,7.06161260604858,1329.56872558594,0.00272071361541748,0.00973232835531235,0.00050005572848022,0.0741808265447617,0.0101056406274438,1.29820108413696,19.8011169433594,1329.82507324219,32.3011169433594,7.05000019073486
"Nyssa ogeche",-82.801583,30.342444,32.3680839538574,7.17568111419678,1315.85363769531,-0.0021959743462503,0.005648547783494,-0.000200454203877598,0.349003195762634,0.00606043310835958,1.94158256053925,19.8500003814697,1316.150390625,32.3499984741211,7.15000009536743
"Nyssa ogeche",-82.7115,30.544611,32.5692939758301,6.88713026046753,1279.85510253906,-0.00481775961816311,0.0251678116619587,-0.000951333378907293,-0.290176033973694,0.02562758885324,1.75993371009827,19.6615505218506,1285.1103515625,32.5499992370605,6.84999990463257
"Nyssa ogeche",-82.716698,30.507348,32.5340118408203,6.97268199920654,1281.29138183594,0.0298888869583607,0.177866593003273,0.00313135096803308,-2.07712626457214,0.181352838873863,1.40431070327759,19.7002220153809,1301.1103515625,32.5499992370605,6.94999980926514
