"species","decimalLatitude","decimalLongitude"
"Liquidambar styraciflua",32.859618,-84.4867
"Liquidambar styraciflua",30.474726,-84.266663
"Liquidambar styraciflua",35.95733,-78.790445
"Liquidambar styraciflua",33.617735,-84.927884
"Liquidambar styraciflua",39.508017,-84.738588
"Liquidambar styraciflua",28.074026,-82.375437
"Liquidambar styraciflua",35.884472,-78.875332
"Liquidambar styraciflua",35.212242,-92.602826
"Liquidambar styraciflua",28.48428,-81.118068
"Liquidambar styraciflua",35.105623,-85.333462
"Liquidambar styraciflua",35.932346,-79.035741
"Liquidambar styraciflua",40.056461,-75.097717
"Liquidambar styraciflua",34.24394,-77.822515
"Liquidambar styraciflua",40.668186,-73.480992
"Liquidambar styraciflua",38.643189,-77.233133
"Liquidambar styraciflua",35.925611,-80.247699
"Liquidambar styraciflua",30.229687,-95.494828
"Liquidambar styraciflua",35.23277,-89.378286
"Liquidambar styraciflua",29.982772,-95.423562
"Liquidambar styraciflua",39.860613,-86.352162
"Liquidambar styraciflua",35.251031,-79.413029
"Liquidambar styraciflua",34.919228,-80.745616
"Liquidambar styraciflua",34.001777,-84.237554
"Liquidambar styraciflua",40.38551,-74.760126
"Liquidambar styraciflua",35.894852,-78.579037
"Liquidambar styraciflua",33.832354,-80.815074
"Liquidambar styraciflua",39.141128,-76.844443
"Liquidambar styraciflua",38.751893,-77.10846
"Liquidambar styraciflua",38.684228,-75.771478
"Liquidambar styraciflua",39.015765,-76.852368
"Liquidambar styraciflua",35.779817,-78.713561
"Liquidambar styraciflua",40.865101,-74.005599
"Liquidambar styraciflua",40.922726,-73.942846
"Liquidambar styraciflua",38.684133,-75.772192
"Liquidambar styraciflua",40.749511,-73.879649
"Liquidambar styraciflua",33.081622,-87.384404
"Liquidambar styraciflua",39.056887,-76.740492
"Liquidambar styraciflua",33.293732,-86.787186
"Liquidambar styraciflua",33.40226,-86.629349
"Liquidambar styraciflua",35.990053,-77.790686
"Liquidambar styraciflua",34.574204,-85.592407
"Liquidambar styraciflua",30.554155,-94.420218
"Liquidambar styraciflua",34.820947,-82.37223
"Liquidambar styraciflua",35.878418,-78.698724
"Liquidambar styraciflua",30.846109,-94.171407
"Liquidambar styraciflua",36.769151,-89.111433
"Liquidambar styraciflua",30.400296,-84.64492
"Liquidambar styraciflua",40.863469,-73.875983
"Liquidambar styraciflua",36.026088,-79.013054
"Liquidambar styraciflua",35.023888,-82.297112
"Liquidambar styraciflua",33.543713,-86.454383
"Liquidambar styraciflua",39.745841,-75.14742
"Liquidambar styraciflua",33.960525,-84.480805
"Liquidambar styraciflua",35.867078,-79.090453
"Liquidambar styraciflua",35.648205,-78.635498
"Liquidambar styraciflua",38.093771,-88.915163
"Liquidambar styraciflua",39.676045,-74.233162
"Liquidambar styraciflua",35.036228,-80.941778
"Liquidambar styraciflua",38.863257,-75.839685
"Liquidambar styraciflua",37.26715,-77.579125
"Liquidambar styraciflua",35.776455,-90.701342
"Liquidambar styraciflua",38.29813,-77.624358
"Liquidambar styraciflua",35.99502,-79.05862
"Liquidambar styraciflua",36.84745,-89.912556
"Liquidambar styraciflua",39.842135,-75.487346
"Liquidambar styraciflua",28.071421,-82.37549
"Liquidambar styraciflua",34.358324,-83.828578
"Liquidambar styraciflua",35.508523,-80.831364
"Liquidambar styraciflua",31.791784,-85.962041
"Liquidambar styraciflua",35.12599,-89.831292
"Liquidambar styraciflua",35.97757,-77.973396
"Liquidambar styraciflua",36.90725,-77.084026
"Liquidambar styraciflua",36.143852,-79.433359
"Liquidambar styraciflua",36.012601,-79.950006
"Liquidambar styraciflua",35.917323,-79.065543
"Liquidambar styraciflua",32.909406,-79.781772
"Liquidambar styraciflua",40.525528,-74.232072
"Liquidambar styraciflua",40.650691,-74.354908
"Liquidambar styraciflua",34.555655,-92.617705
"Liquidambar styraciflua",38.994042,-76.9441
"Liquidambar styraciflua",28.462857,-82.634375
"Liquidambar styraciflua",38.646013,-76.816345
"Liquidambar styraciflua",30.228753,-95.163945
"Liquidambar styraciflua",39.815063,-86.201454
"Liquidambar styraciflua",36.112403,-79.496535
"Liquidambar styraciflua",40.795037,-73.960134
"Liquidambar styraciflua",35.922445,-78.935888
"Liquidambar styraciflua",32.265737,-81.087052
"Liquidambar styraciflua",39.015233,-77.408103
"Liquidambar styraciflua",29.216738,-82.052171
"Liquidambar styraciflua",35.723905,-82.042055
"Liquidambar styraciflua",30.5218,-95.590722
"Liquidambar styraciflua",35.079338,-85.123631
"Liquidambar styraciflua",38.578814,-75.792274
"Liquidambar styraciflua",37.657637,-77.534928
"Liquidambar styraciflua",39.37127,-82.125298
"Liquidambar styraciflua",32.475372,-87.044502
"Liquidambar styraciflua",40.808037,-73.961258
"Liquidambar styraciflua",33.189864,-94.027892
"Liquidambar styraciflua",40.340984,-74.671697
"Liquidambar styraciflua",37.598126,-77.469753
"Liquidambar styraciflua",29.648001,-82.315849
"Liquidambar styraciflua",38.828688,-75.253775
"Liquidambar styraciflua",40.087677,-74.84597
"Liquidambar styraciflua",27.98412,-82.030761
"Liquidambar styraciflua",31.061242,-85.563115
"Liquidambar styraciflua",36.183116,-90.503992
"Liquidambar styraciflua",33.264217,-87.561578
"Liquidambar styraciflua",35.924236,-78.599642
"Liquidambar styraciflua",37.361645,-77.371063
"Liquidambar styraciflua",31.518524,-95.587624
"Liquidambar styraciflua",27.923248,-82.162625
"Liquidambar styraciflua",34.706561,-92.258268
"Liquidambar styraciflua",28.612476,-81.158241
"Liquidambar styraciflua",38.775501,-77.138237
"Liquidambar styraciflua",38.834077,-77.105735
"Liquidambar styraciflua",40.894735,-74.010676
"Liquidambar styraciflua",40.729038,-73.763524
"Liquidambar styraciflua",35.510339,-87.459918
"Liquidambar styraciflua",34.030396,-93.653612
"Liquidambar styraciflua",35.885453,-79.031586
"Liquidambar styraciflua",37.321372,-77.379153
"Liquidambar styraciflua",40.524499,-74.465312
"Liquidambar styraciflua",39.772121,-75.553768
"Liquidambar styraciflua",36.26432,-91.057962
"Liquidambar styraciflua",38.348962,-75.182169
"Liquidambar styraciflua",38.780363,-77.045642
"Liquidambar styraciflua",38.88682,-76.54668
"Liquidambar styraciflua",38.644211,-77.236045
"Liquidambar styraciflua",40.892144,-74.008422
"Liquidambar styraciflua",30,-90.09
"Liquidambar styraciflua",34.08553,-80.905972
"Liquidambar styraciflua",35.957978,-79.421813
"Liquidambar styraciflua",38.700472,-75.773944
"Liquidambar styraciflua",39.738891,-74.718003
"Liquidambar styraciflua",35.796239,-78.534455
"Liquidambar styraciflua",38.821958,-75.263638
"Liquidambar styraciflua",35.110044,-92.437637
"Liquidambar styraciflua",38.843733,-77.048731
"Liquidambar styraciflua",30.80185,-92.302117
"Liquidambar styraciflua",30.498422,-84.355656
"Liquidambar styraciflua",29.666937,-82.378075
"Liquidambar styraciflua",29.645294,-82.344562
"Liquidambar styraciflua",30.210019,-95.5146
"Liquidambar styraciflua",38.512792,-76.518318
"Liquidambar styraciflua",28.150236,-82.232025
"Liquidambar styraciflua",39.689013,-75.08689
"Liquidambar styraciflua",39.932079,-75.234138
"Liquidambar styraciflua",39.29579,-75.7967
"Liquidambar styraciflua",38.374233,-75.497575
"Liquidambar styraciflua",32.662922,-80.393675
"Liquidambar styraciflua",35.498622,-88.689795
"Liquidambar styraciflua",35.124702,-85.220144
"Liquidambar styraciflua",35.931844,-79.086129
"Liquidambar styraciflua",30.418909,-87.829426
"Liquidambar styraciflua",38.860091,-77.122219
"Liquidambar styraciflua",29.715987,-95.417892
"Liquidambar styraciflua",34.984552,-82.275067
"Liquidambar styraciflua",35.685355,-83.53647
"Liquidambar styraciflua",38.886905,-76.79854
"Liquidambar styraciflua",37.469671,-82.545838
"Liquidambar styraciflua",34.895031,-85.133835
"Liquidambar styraciflua",36.944306,-90.307803
"Liquidambar styraciflua",28.947492,-81.33928
"Liquidambar styraciflua",37.69223,-77.608131
"Liquidambar styraciflua",37.468231,-75.835321
"Liquidambar styraciflua",30.394292,-82.934103
"Liquidambar styraciflua",37.327345,-77.206384
"Liquidambar styraciflua",40.610987,-74.182829
"Liquidambar styraciflua",34.7304,-76.976825
"Liquidambar styraciflua",40.352729,-74.567019
"Liquidambar styraciflua",35.7113,-78.6142
"Liquidambar styraciflua",37.540108,-77.562845
"Liquidambar styraciflua",33.439011,-81.972771
"Liquidambar styraciflua",34.997147,-81.968938
"Liquidambar styraciflua",40.728567,-74.48581
"Liquidambar styraciflua",37.23407,-76.64571
"Liquidambar styraciflua",37.306669,-78.404326
"Liquidambar styraciflua",30.079467,-81.561942
"Liquidambar styraciflua",39.321293,-82.114399
"Liquidambar styraciflua",39.273537,-81.528265
"Liquidambar styraciflua",35.410687,-78.744042
"Liquidambar styraciflua",33.268466,-87.560162
"Liquidambar styraciflua",40.481265,-74.432788
"Liquidambar styraciflua",39.067033,-77.150508
"Liquidambar styraciflua",35.70924,-78.767625
"Liquidambar styraciflua",29.784487,-95.245488
"Liquidambar styraciflua",40.896154,-74.182797
"Liquidambar styraciflua",39.771725,-75.163018
"Liquidambar styraciflua",37.337197,-77.18731
"Liquidambar styraciflua",32.24113,-95.524855
"Liquidambar styraciflua",32.537924,-84.883285
"Liquidambar styraciflua",39.479138,-87.3162
"Liquidambar styraciflua",35.898681,-86.847826
"Liquidambar styraciflua",35.973633,-90.71752
"Liquidambar styraciflua",33.392338,-86.722183
"Liquidambar styraciflua",38.684745,-75.771077
"Liquidambar styraciflua",34.614172,-93.19079
