"species","decimalLatitude","decimalLongitude","ph_d0_100","clay_d0_100","sand_d0_100","silt_d0_100","db_d0_100","ec_d0_100","texture_d0_100","elevation"
"Quercus ellipsoidalis",41.980832,-87.85286,6.72625,41.20625,10.28125,48.5125,1.540575,0,"Silty Clay",192.3843384
"Quercus ellipsoidalis",44.772175,-93.190758,6.19,10.17,70.128,19.702,1.61,0,"Sandy Loam",304.6123657
"Quercus ellipsoidalis",44.832067,-93.333423,7.19625,32.0975,25.6725,42.23,1.273875,0,"Clay Loam",246.8896484
"Quercus ellipsoidalis",45.116086,-93.297273,6.31466666666667,6.42666666666667,78.593,14.9803333333333,1.5591,0,"Sandy Loam",259.6765442
"Quercus ellipsoidalis",44.374736,-90.69265,5.64233128834356,4.3118609406953,90.8280163599182,4.8601226993865,1.61308793456033,0,"Loamy Sand",271.9239197
"Quercus ellipsoidalis",41.82388,-87.908393,6.9475,35.105,9.765,55.13,1.49045,0,"Silty Clay",200.6141815
"Quercus ellipsoidalis",44.743637,-93.124703,6.22,4.62,82.583,12.797,1.5713,0,"Sandy Loam",284.9355774
"Quercus ellipsoidalis",43.647042,-91.096825,6.23904282115869,16.6926952141058,43.1460957178841,40.1612090680101,1.51977329974811,0,"Loam",229.1182861
"Quercus ellipsoidalis",46.605981,-91.203516,5.25435897435897,2.3575,88.7525,8.89,1.51,0,"Loamy Sand",373.6212158
"Quercus ellipsoidalis",45.035058,-93.148847,6.30675,15.8825,58.54425,25.57325,1.570525,0,"Sandy Loam",270.836792
"Quercus ellipsoidalis",44.77228,-93.190667,6.19,10.17,70.128,19.702,1.61,0,"Sandy Loam",304.5076599
"Quercus ellipsoidalis",45.212521,-93.29154,5.883,2.689,96.722,0.589,1.5799,0,"Loamy Sand",273.5238647
"Quercus ellipsoidalis",44.786167,-93.128739,6.19,10.17,70.128,19.702,1.61,0,"Sandy Loam",272.2447205
"Quercus ellipsoidalis",45.4025,-93.199722,5.918,2.684,89.15,8.166,1.612,0,"Loamy Sand",279.7580872
"Quercus ellipsoidalis",44.701097,-93.331234,6.269,28.12,37.64,34.24,1.427,0,"Clay Loam",297.9641724
"Quercus ellipsoidalis",42.959643,-89.673954,6.13533333333333,22.2733333333333,10.1433333333333,67.5833333333333,1.44113333333333,0,"Silt Loam",287.1983948
