"species","decimalLatitude","decimalLongitude","ph_d0_100","clay_d0_100","sand_d0_100","silt_d0_100","db_d0_100","ec_d0_100","texture_d0_100","elevation"
"Quercus stellata",35.214123,-94.263295,4.999,24.7016666666667,12.7493333333333,62.549,1.51436666666667,0.0666666666666667,"Silt Loam",154.5042114
"Quercus stellata",29.61717,-97.806205,7,6.5,86.8,6.7,1.58,1,"Loamy Sand",174.2207947
"Quercus stellata",30.065314,-97.174181,5.685,33.555,53.944,12.501,1.5053,1,"Sandy Clay Loam",147.065979
"Quercus stellata",33.276863,-97.065514,8.2,33.36,24.59,42.05,1.509,0.795,"Clay Loam",176.5058746
"Quercus stellata",30.267646,-97.678684,7.9,50,22,28,1.3568,1,"Clay",137.1813354
"Quercus stellata",33.21444,-97.152454,6.5,7.5,83.1,9.4,1.5,1,"Sandy Loam",216.2402496
"Quercus stellata",37.465274,-89.294835,5.769,33.24,10.56,56.2,1.3465,0,"Silty Clay Loam",154.2198944
"Quercus stellata",32.870053,-83.68688,5.024,45.9,25.844,28.256,1.334,0,"Clay",151.2680206
"Quercus stellata",39.738315,-76.040788,6.3932384341637,26.4118279569892,21.0587813620072,52.5293906810036,1.41683274021352,0,"Silt Loam",114.2678833
"Quercus stellata",38.958307,-77.049776,5.16866666666667,15.22,52.7936666666667,31.9863333333333,1.40516666666667,0,"Other",97.93704224
"Quercus stellata",38.481442,-82.389625,4.83893129770992,36.37421875,12.1041994750656,50.8348958333333,1.44020356234097,0,"Silty Clay",200.6540222
"Quercus stellata",35.539225,-95.927826,5.8,12.75,75.61,11.64,1.5626,0,"Sandy Loam",190.6576233
"Quercus stellata",35.962091,-90.756853,5,25.4525,28.6045,45.943,1.40305,0,"Loam",120.8483353
"Quercus stellata",30.278789,-98.760589,8.017,46.95,6.459,46.591,1.4227,1,"Silty Clay",492.6200256
"Quercus stellata",32.957709,-97.106724,7,26.625,35.64,37.735,1.3725,1,"Loam",168.4556274
"Quercus stellata",36.191875,-87.032455,5.1672131147541,29.5867768595041,17.6170798898072,52.7961432506887,1.39338797814208,0.127049180327869,"Silty Clay Loam",190.4789429
"Quercus stellata",32.639161,-96.565538,6.655,34.715,40.054,25.231,1.431,1,"Clay Loam",127.5189056
"Quercus stellata",32.983474,-97.061853,5.965,19.39,59.97,20.64,1.5165,0.2,"Sandy Loam",173.6673889
"Quercus stellata",34.599096,-87.442431,5.124,21.87,47.96,30.17,1.5891,0.1,"Loam",222.1515503
"Quercus stellata",37.489803,-84.437645,5.01105527638191,32.9321608040201,3.8608040201005,63.2070351758794,1.42005025125628,0,"Silty Clay Loam",310.0838623
"Quercus stellata",34.165259,-89.890475,4.656,15.28,59.603,25.117,1.55575,0,"Sandy Loam",91.88970184
"Quercus stellata",30.45918,-97.815308,7.3,43.9285714285714,18,38.0714285714286,1.15,0.7,"Clay",295.6087646
"Quercus stellata",39.436894,-74.477428,4.77475,6.91125,79.818,13.27075,1.47,0,"Sandy Loam",3.597571373
"Quercus stellata",32.846967,-97.487755,6.426,24.18,43.66,32.16,1.5519,0.5,"Loam",190.9342804
"Quercus stellata",39.039413,-87.131048,4.993,24.34,7.75,67.91,1.5704,0,"Silt Loam",161.1343384
"Quercus stellata",36.065343,-95.992691,5.71351351351351,28.7297297297297,35.3513513513514,35.9189189189189,1.52668918918919,0,"Clay Loam",229.1841888
"Quercus stellata",36.731321,-96.182261,5.82846153846154,25.9692307692308,39.6230769230769,34.4076923076923,1.54107692307692,0,"Loam",231.1131897
"Quercus stellata",36.363535,-94.171028,5.95866666666667,32.9166666666667,19.573,47.5103333333333,1.4449,0.133333333333333,"Silty Clay Loam",402.5985718
"Quercus stellata",33.839279,-84.26845,5.1,44.5,50.3,5.2,1.48,0,"Sandy Clay",315.0864258
"Quercus stellata",39.413574,-76.841277,6.3932384341637,26.4118279569892,21.0587813620072,52.5293906810036,1.41683274021352,0,"Silt Loam",178.0263214
"Quercus stellata",35.644151,-78.848793,4.63333333333333,10.8695652173913,61.7391304347826,27.3913043478261,1.60014492753623,0,"Sandy Loam",125.5966263
"Quercus stellata",37.817403,-87.959603,5.262,23.51,6.58,69.91,1.4942,0,"Silt Loam",110.8798523
"Quercus stellata",34.72242,-98.699975,6.705,35.55,31.48,32.97,1.4096,0.317,"Clay Loam",488.5088196
"Quercus stellata",41.382378,-70.627757,5.329,4.7,79.501,15.799,1.4435,0,"Sandy Loam",14.58324718
"Quercus stellata",32.538757,-94.719505,5.3,13.3,70.26,16.44,1.48,0,"Sandy Loam",115.4132843
"Quercus stellata",33.714602,-96.616281,6.96,43.8,26.692,29.508,1.596,4.68,"Clay",216.3204193
"Quercus stellata",37.819527,-77.553859,4.9935,25.6725,51.6645,22.663,1.5248,0,"Other",71.36742401
"Quercus stellata",36.121289,-85.511238,5,32.185,29.631,38.184,1.47,0,"Clay Loam",334.1810608
"Quercus stellata",35.151139,-93.567433,4.91161825726141,30.0070539419087,40.4858921161826,29.5070539419087,1.47219917012448,0.28298755186722,"Clay Loam",359.2459106
"Quercus stellata",30.760621,-99.37266,6.60357142857143,19.8839285714286,61.3779761904762,18.7380952380952,1.46488095238095,0.922619047619048,"Sandy Loam",512.3540039
