"species","decimalLatitude","decimalLongitude","ph_d0_100","clay_d0_100","sand_d0_100","silt_d0_100","db_d0_100","ec_d0_100","texture_d0_100","elevation"
"Quercus falcata",32.689711,-80.92569,5.35,4.5,94.1,1.4,1.5,0,"Loamy Sand",25.38043594
"Quercus falcata",39.774638,-75.140134,5.0972,14.783,66.426,18.791,1.5439,0,"Sandy Loam",18.62772179
"Quercus falcata",30.69903,-84.19932,5.3,35.14,51.6,13.26,1.55,1,"Sandy Clay",62.212883
"Quercus falcata",34.07996,-87.21352,4.89528795811518,20.6753926701571,54.8324607329843,24.4921465968586,1.54476439790576,0.1,"Sandy Loam",236.5594025
"Quercus falcata",35.81458,-90.782191,5,13.22,18.839,67.941,1.4261,0,"Silt Loam",107.1106873
"Quercus falcata",35.23377,-77.886505,4.8,23.27,49.063,27.667,1.3785,0,"Other",33.89503479
"Quercus falcata",37.181175,-86.102317,4.6,20.3571428571429,40.8571428571429,38.7857142857143,1.3,0,"Loam",204.0264587
"Quercus falcata",38.988173,-76.898055,4.4425,19.853,45.995,34.152,1.5628,0,"Loam",41.24007416
"Quercus falcata",34.384828,-85.630683,4.89319371727749,23.1047120418848,45.9256544502618,30.9696335078534,1.45602094240838,0.0476439790575916,"Loam",382.1897583
"Quercus falcata",37.623961,-78.798506,5.1975,43.4875,26.5405,29.972,1.40725,0,"Clay",182.7821503
"Quercus falcata",32.989433,-85.20966,5.83333333333333,28.755,36.8476666666667,34.3973333333333,1.38113333333333,0,"Clay Loam",203.7945557
"Quercus falcata",39.360818,-75.034498,5.01425,12.8255,62.38325,24.79125,1.57125,0.1,"Sandy Loam",4.763346672
"Quercus falcata",35.870892,-88.004136,5.044,25.0775,19.5185,55.404,1.5235,0,"Silt Loam",191.4877319
"Quercus falcata",38.655017,-75.133325,5.252,6.44,80,13.56,1.6804,0,"Sandy Loam",3.460286379
"Quercus falcata",36.188843,-80.323083,4.915,43.05,43.445,13.505,1.4,0,"Clay",263.623291
"Quercus falcata",38.094864,-78.631663,4.8,12.7540983606557,49.6672131147541,37.5786885245902,1.49491803278689,0,"Loam",155.3667908
"Quercus falcata",36.051302,-79.56689,6.5,43.825,28.814,27.361,1.5,0,"Clay",173.802536
"Quercus falcata",29.567284,-82.196664,5.47242857142857,4.95614285714286,91.6931428571429,3.35071428571429,1.57968571428571,0.1,"Loamy Sand",30.31619644
"Quercus falcata",35.147953,-85.171967,5.025,44.75,14.35,40.9,1.44,0,"Silty Clay",207.737915
"Quercus falcata",30.553397,-94.417725,5.049,13.2265,51.0495,35.724,1.5344,0.1575,"Loam",39.63742065
"Quercus falcata",38.099998,-78.5,4.854,36.68,32.34,30.98,1.316,0,"Clay Loam",143.0403442
"Quercus falcata",35.354232,-80.917376,5.585,48.675,39.76,11.565,1.4,0,"Clay",208.9312439
"Quercus falcata",35.892915,-78.579807,5.24,44.8,43.2,12,1.516,0,"Clay",82.18822479
"Quercus falcata",35.052744,-81.141864,5.1775,37.6975,43.382,18.9205,1.45725,0,"Clay Loam",205.5753784
"Quercus falcata",39.074716,-76.791902,4.4215,21.12075,43.13025,35.749,1.610825,0,"Loam",60.31498337
"Quercus falcata",38.831465,-75.245318,6.76566666666667,8.2125,3.36575,27.67175,0.53665,13.388,"Silt Loam",0.02
"Quercus falcata",36.084622,-87.25708,5.48166666666667,29.4233333333333,16.6823333333333,53.8943333333333,1.43016666666667,0.1,"Silty Clay Loam",254.0012512
"Quercus falcata",35.953163,-79.276925,5.4895,50.235,25.06,24.705,1.37235,0,"Clay",195.470932
"Quercus falcata",38.995755,-76.895042,4.66,17.7064,45.9512,35.3524,1.45162,0,"Loam",36.34569168
"Quercus falcata",38.891213,-77.469927,5,26.05,39.843,34.107,1.3999,0,"Loam",74.17935944
"Quercus falcata",39.959468,-74.508003,4.411,4.36,90.5006666666667,3.48933333333333,1.52446666666667,0.425,"Loamy Sand",28.42187119
"Quercus falcata",37.853149,-85.940453,6.08836206896552,39.1810344827586,11.0409482758621,49.7780172413793,1.44773706896552,0,"Silty Clay",212.5317535
"Quercus falcata",35.251408,-85.74817,4.844128113879,25.4377224199288,33.2832740213523,41.2790035587189,1.4102846975089,0,"Loam",552.2127686
"Quercus falcata",37.305884,-89.518148,6.99875,40.9335,12.59225,46.47425,1.3526,1,"Silty Clay",107.8837509
"Quercus falcata",37.3458,-89.5181,5.63266666666667,20.878,18.335,60.787,1.47863333333333,1,"Silt Loam",111.8670883
"Quercus falcata",39.055042,-77.034669,5.45533333333333,18.5726666666667,39.337,42.0903333333333,1.53566666666667,0,"Loam",112.9339523
"Quercus falcata",39.053442,-77.031922,5.45533333333333,18.5726666666667,39.337,42.0903333333333,1.53566666666667,0,"Loam",123.8517838
"Quercus falcata",38.512783,-75.053792,7.07,0,99.605,0.395,1.68,2.53,"Loamy Sand",2.570165157
"Quercus falcata",38.516251,-75.463047,4.894,9.24,76.56,14.2,1.6846,0,"Sandy Loam",11.838377
"Quercus falcata",38.774556,-75.13935,5.63625,8.871,74.04575,17.08325,1.6093,0.103,"Sandy Loam",4.221874237
"Quercus falcata",38.886934,-76.540169,4.82825,18.10675,66.01725,15.876,1.527475,0,"Sandy Loam",0.736594856
"Quercus falcata",38.935389,-76.988309,5.49366666666667,13.1566666666667,68.3818333333333,18.4615,1.61035,0.116666666666667,"Sandy Loam",72.82388306
"Quercus falcata",38.943156,-76.994962,5.1185,19.3325,53.33,27.3375,1.5743,0,"Sandy Loam",46.3024559
"Quercus falcata",38.932889,-76.984142,4.61575,28.62,38.7155,32.6645,1.448975,0,"Clay Loam",46.39033127
"Quercus falcata",36.714477,-76.232761,4.94266666666667,18.3816666666667,65.1206666666667,16.4976666666667,1.53233333333333,0,"Sandy Loam",0.982651711
"Quercus falcata",38.967479,-75.938552,6.044,9.34,71.08,19.58,1.651,0,"Sandy Loam",9.909189224
"Quercus falcata",33.582625,-86.711205,6.75,33.48,22.2755,44.2445,1.3375,0,"Clay Loam",203.3995056
"Quercus falcata",37.517327,-89.381109,5.441,24.645,12.325,63.03,1.3725,0,"Silt Loam",119.8328171
"Quercus falcata",36.893521,-88.048347,5,24.755,23.9895,51.2555,1.3993,0,"Silt Loam",116.5826111
"Quercus falcata",31.987175,-94.992638,4.66,25.6,53.62,20.78,1.42,1,"Sandy Loam",91.55962372
"Quercus falcata",40.033159,-74.077183,4.54525,4.80875,86.55625,8.635,1.21575,0.25,"Loamy Sand",1.502599835
"Quercus falcata",33.932372,-83.931586,5.33,36.875,40.357,22.768,1.5128,0,"Clay Loam",307.8805542
"Quercus falcata",34.700322,-82.839603,5.33,37.125,39.4,23.475,1.388,0,"Clay Loam",207.8472595
"Quercus falcata",32.203272,-84.130073,5.3,35.14,51.6,13.26,1.55,1,"Sandy Clay",127.541748
"Quercus falcata",38.664603,-85.519316,4.97433333333333,19.6766666666667,15.21,65.1133333333333,1.47983333333333,0,"Silt Loam",241.3586273
"Quercus falcata",36.089466,-83.942828,5.0875,32.7675,34.434,32.7985,1.4675,0,"Clay Loam",336.1930237
"Quercus falcata",34.016514,-87.364208,5.3,24.48,45.44,30.08,1.5112,0.1,"Loam",217.6894531
"Quercus falcata",39.113111,-76.559225,5.04633333333333,5.99066666666667,82.8413333333333,11.168,1.63656666666667,0,"Sandy Loam",16.21977615
"Quercus falcata",38.891339,-77.324225,4.7,28.8,50.8,20.4,1.45,0,"Sandy Clay Loam",87.6242981
"Quercus falcata",35.530759,-90.684591,5.3,24,2.8795,73.1205,1.4455,0,"Silt Loam",96.47502899
"Quercus falcata",30.583967,-94.336853,5.049,13.2265,51.0495,35.724,1.5344,0.1575,"Loam",35.39835358
"Quercus falcata",37.462785,-84.63594,4.6,43.32,10.025,46.655,1.3975,0,"Silty Clay",407.9013977
"Quercus falcata",39.271754,-76.455815,4.572,25.751,18.0263333333333,56.2226666666667,1.53663333333333,0,"Silt Loam",3.988082409
"Quercus falcata",35.923482,-78.599214,5.24,44.8,43.2,12,1.516,0,"Clay",112.6352005
"Quercus falcata",35.139131,-85.272707,5,42.49,20.159,37.351,1.5,0,"Clay",262.4553833
"Quercus falcata",38.757594,-77.143515,4.8,31.49,33.97,34.54,1.72,0,"Clay Loam",50.29064178
"Quercus falcata",38.305868,-76.690177,4.5956,21.2102,26.5194,52.2704,1.5849,0,"Silt Loam",33.45889282
"Quercus falcata",39.122644,-74.816174,4.54525,4.80875,86.55625,8.635,1.21575,0.25,"Loamy Sand",4.482507229
"Quercus falcata",37.919297,-75.474993,5.1,12.87,48.6,38.53,1.432,0,"Loam",8.43333149
"Quercus falcata",32.811892,-87.024766,5.069,20.745,61.85,17.405,1.6398,1,"Sandy Loam",142.8021698
"Quercus falcata",34.60587,-92.483547,5,14.54,69.138,16.322,1.4686,0,"Sandy Loam",116.71698
"Quercus falcata",33.91416,-83.90355,5.37096774193548,15.1451612903226,64.2475806451613,20.6072580645161,1.44040322580645,0,"Sandy Loam",271.5333252
"Quercus falcata",35.988562,-78.964875,5.138,34.83,55.233,9.937,1.4265,0,"Sandy Clay Loam",101.9520111
"Quercus falcata",37.535922,-76.989853,4.69166666666667,36.6383333333333,33.721,29.6406666666667,1.44866666666667,0,"Clay Loam",12.38740349
"Quercus falcata",38.868345,-77.108815,4.8,26.27,47.824,25.906,1.44575,0,"Other",74.79923248
"Quercus falcata",38.762512,-77.59227,5.858,38.63,23.078,38.292,1.304,0,"Clay Loam",81.50676727
"Quercus falcata",34.100477,-83.811452,5.154,34.9,53.6,11.5,1.413,0,"Sandy Clay Loam",264.4439392
