"species","decimalLatitude","decimalLongitude"
"Carya ovata",41.118884,-73.525747
"Carya ovata",36.140761,-78.932953
"Carya ovata",41.413741,-81.418211
"Carya ovata",40.652283,-74.54566
"Carya ovata",43.367072,-78.24471
"Carya ovata",43.118945,-88.911585
"Carya ovata",42.167367,-89.093764
"Carya ovata",41.763271,-72.192587
"Carya ovata",38.981817,-94.808075
"Carya ovata",43.940323,-91.381855
"Carya ovata",42.311362,-71.18011
"Carya ovata",42.6995,-78.89165
"Carya ovata",40.969554,-75.173893
"Carya ovata",41.852024,-88.1947
"Carya ovata",39.924086,-94.898117
"Carya ovata",43.027874,-77.059608
"Carya ovata",42.068929,-88.706903
"Carya ovata",42.259258,-88.08483
"Carya ovata",40.364155,-74.094873
"Carya ovata",43.070242,-89.485351
"Carya ovata",42.447274,-84.002377
"Carya ovata",42.628704,-87.82138
"Carya ovata",39.571525,-84.75891
"Carya ovata",40.11767,-75.616408
"Carya ovata",42.067334,-87.772488
"Carya ovata",40.517776,-74.441391
"Carya ovata",33.122996,-83.742081
"Carya ovata",43.655715,-73.548395
"Carya ovata",40.930305,-80.233138
"Carya ovata",42.265156,-71.858467
"Carya ovata",42.476001,-72.165445
"Carya ovata",40.699387,-74.513432
"Carya ovata",43.069986,-89.475408
"Carya ovata",42.447778,-79.415
"Carya ovata",41.093228,-73.851565
"Carya ovata",40.90608,-74.464083
"Carya ovata",42.387803,-72.203468
"Carya ovata",42.394775,-76.532539
"Carya ovata",41.365147,-72.019188
"Carya ovata",38.017028,-89.610007
"Carya ovata",43.338469,-70.549368
"Carya ovata",39.40015,-92.801017
"Carya ovata",40.704097,-74.500563
"Carya ovata",41.770233,-87.866128
"Carya ovata",40.663485,-74.636913
"Carya ovata",40.65142,-89.162816
"Carya ovata",44.027385,-73.191529
"Carya ovata",42.765178,-77.834176
"Carya ovata",42.761147,-83.085614
"Carya ovata",43.172896,-87.885799
"Carya ovata",41.339824,-75.064683
"Carya ovata",40.622071,-74.556615
"Carya ovata",41.303958,-81.630338
"Carya ovata",40.620859,-74.557911
"Carya ovata",43.674628,-73.221532
"Carya ovata",42.463323,-89.240662
