"X","species","decimalLongitude","decimalLatitude","high_temp_C","low_temp_C","moisture_mm","northness","eastness","windward_exposure","mTPI","slope","aspect","macro_bio1_mean_annual_temp_C","macro_bio12_total_annual_precip_mm","macro_bio5_max_temp_warm_month_C","macro_bi06_min_temp_cold_month_C"
969,"Acer barbatum",-92.016,32.016,32.8547286987305,3.93735146522522,1505.69677734375,0.226053103804588,-0.110638357698917,-0.131251618266106,3.56231713294983,0.254411697387695,5.82802534103394,18.67600440979,1475.56896972656,33.2760047912598,4.732666015625
967,"Acer barbatum",-93.940167,32.247972,33.7897644042969,4.49739170074463,1422.94946289062,0.0634519383311272,-0.044342290610075,-0.0628426894545555,1.95272839069366,0.0774880275130272,5.67324304580688,18.6994457244873,1418.21154785156,33.8994445800781,4.75
971,"Acer barbatum",-93.941278,32.259139,33.9733123779297,4.79457092285156,1409.33544921875,-0.00479427445679903,0.0181995686143637,0.00796215794980526,-0.0833965167403221,0.0188215635716915,1.8283725976944,18.75,1410.13513183594,33.9500007629395,4.75
936,"Acer barbatum",-79.4529,33.9113,31.8360652923584,3.30911993980408,1286.14147949219,0.0321777425706387,0.0141994180157781,-0.0019881681073457,-6.79295921325684,0.0351787023246288,0.415579378604889,17.6377830505371,1300.07934570312,31.964635848999,3.44796347618103
1013,"Acer barbatum",-80.68957,33.03687,32.4594268798828,4.36288118362427,1229.77062988281,0.000729281106032431,0.0129522997885942,-0.00287437811493874,0.106582075357437,0.0129731791093946,1.51455056667328,18.1487045288086,1231.53063964844,32.4500007629395,4.34999990463257
1015,"Acer barbatum",-80.97134,33.16707,32.9380950927734,4.42697668075562,1161.7138671875,-0.106295257806778,0.00859411340206861,0.00187689496669918,0.333878308534622,0.106845289468765,3.06091690063477,18.1499996185303,1181.15673828125,32.75,4.15000009536743
938,"Acer barbatum",-80.9812,33.7299,32.3071250915527,3.06360101699829,1275.80676269531,0.100401543080807,-0.0396493598818779,0.00105491955764592,5.93538904190063,0.108157686889172,5.90707635879517,17.6199989318848,1236.53161621094,32.4199981689453,3.24777698516846
908,"Acer barbatum",-81.823448,33.22598,32.6792297363281,3.32028603553772,1172.81884765625,0.29325196146965,0.423535764217377,-0.147598698735237,9.39010047912598,0.541182339191437,0.965195953845978,18.1943397521973,1172.16467285156,32.9833450317383,3.84999990463257
829,"Acer barbatum",-81.974838,33.47097,33.0530090332031,3.65514016151428,1097.96740722656,0.00389201520010829,0.00753247644752264,-0.00286231585778296,0.397433370351791,0.00847866199910641,1.09387981891632,18.1048965454102,1097.8984375,33.0499992370605,3.65000009536743
934,"Acer barbatum",-81.27495,33.537494,32.4771461486816,3.42491745948792,1175.75390625,1.92814040929079e-05,0.00257048429921269,-0.00062365730991587,-3.27283477783203,0.00257055927067995,1.56329536437988,17.7983570098877,1183.7421875,32.4983558654785,3.45000004768372
925,"Acer barbatum",-82.751192,33.990218,32.4200325012207,2.72510027885437,1086.60815429688,-0.0949884951114655,0.0407007113099098,-0.026140233501792,-3.1627790927887,0.103525824844837,2.73677778244019,17.1499996185303,1116.58422851562,32.2714347839355,2.54999995231628
903,"Acer barbatum",-82.016723,33.466388,32.6493301391602,3.46088171005249,1146.64379882812,0.0242420975118876,0.0374316833913326,-0.0149052077904344,2.62966632843018,0.0446108728647232,0.996084928512573,17.8299732208252,1143.46154785156,32.656665802002,3.47669076919556
1014,"Acer barbatum",-82.004175,33.523453,33.0076789855957,3.64022779464722,1063.3955078125,-0.07975884526968,-0.0214015059173107,0.0147208385169506,-7.16121053695679,0.0826743990182877,3.40374517440796,17.9822044372559,1085.57116699219,32.9147834777832,3.51666069030762
810,"Acer barbatum",-83.68315,33.254883,31.8893547058105,3.07663440704346,1280.48388671875,0.0282957199960947,-0.000415406713727862,0.00654740026220679,-2.28617405891418,0.0283025484532118,6.26850557327271,17.2553367614746,1279.27758789062,31.9553375244141,3.15000009536743
811,"Acer barbatum",-83.7657,33.206516,32.0904273986816,3.30661034584045,1184.04968261719,-0.0241991467773914,0.0312640853226185,-0.0209632348269224,0.0432911962270737,0.0395456291735172,2.22949624061584,17.3500003814697,1195.99853515625,32.0389976501465,3.25
847,"Acer barbatum",-83.87833,33.234449,31.8853302001953,3.03474903106689,1183.36120605469,0.0103742703795433,0.0889171957969666,-0.040672492235899,-0.33547779917717,0.089640349149704,1.4546480178833,17.25,1199.71301269531,31.8802280426025,3.0542106628418
890,"Acer barbatum",-83.825741,33.122078,32.2341690063477,3.41613864898682,1203.12561035156,0.00672874692827463,-0.21989269554615,0.10231414437294,-2.41693925857544,0.221809983253479,4.74297952651978,17.6499996185303,1164.63330078125,32.3051795959473,3.45000004768372
1046,"Acer barbatum",-83.768933,33.197,32.076244354248,3.284987449646,1185.63134765625,-0.00871153920888901,1.06142497315886e-05,-0.00205502542667091,0.796177864074707,0.00871165562421083,3.14037418365479,17.3706455230713,1185.9306640625,32.0499992370605,3.25
1049,"Acer barbatum",-83.7657,33.206517,32.0904273986816,3.30661034584045,1184.04968261719,-0.0241991467773914,0.0312640853226185,-0.0209632348269224,0.0432911962270737,0.0395456291735172,2.22949624061584,17.3500003814697,1195.99853515625,32.0389976501465,3.25
930,"Acer barbatum",-83.485,33.26,32.3903503417969,3.43633842468262,1237.14196777344,-0.000487012846861035,-0.0905693396925926,0.0464448928833008,8.58153438568115,0.090694934129715,4.70701169967651,17.5267219543457,1197.5849609375,32.3267211914062,3.32672309875488
1039,"Acer barbatum",-83.239309,33.095388,32.7226219177246,3.57656049728394,1164.33703613281,-0.043469026684761,-0.000808769720606506,-0.00469420803710818,2.0934624671936,0.043490257114172,3.16019606590271,17.75,1168.45910644531,32.6300048828125,3.45000004768372
871,"Acer barbatum",-83.297473,33.739064,31.9904613494873,2.46476340293884,1147.01135253906,-0.00307732098735869,0.00631045829504728,-0.00394880631938577,-9.12339782714844,0.00702086882665753,2.02451848983765,17.046443939209,1168.96911621094,32.046443939209,2.54644417762756
943,"Acer barbatum",-84.486694,33.831032,31.2264251708984,1.81523478031158,1299.04333496094,0.000649232417345047,0.109332717955112,-0.0384484305977821,5.14024686813354,0.109553657472134,1.56485831737518,16.4255504608154,1305.60473632812,31.1366653442383,1.75
