"species","decimalLatitude","decimalLongitude"
"Fagus grandifolia",38.8339,-77.069703
"Fagus grandifolia",43.501439,-72.098776
"Fagus grandifolia",40.892238,-73.61023
"Fagus grandifolia",44.2575,-71.252747
"Fagus grandifolia",41.355062,-81.294525
"Fagus grandifolia",42.451697,-71.238186
"Fagus grandifolia",41.4086,-81.880112
"Fagus grandifolia",42.365742,-71.264406
"Fagus grandifolia",43.503691,-72.098898
"Fagus grandifolia",43.505503,-72.098674
"Fagus grandifolia",42.053364,-73.921013
"Fagus grandifolia",38.965214,-77.05037
"Fagus grandifolia",36.467926,-85.417458
"Fagus grandifolia",43.124522,-72.537583
"Fagus grandifolia",39.802929,-84.338154
"Fagus grandifolia",38.801653,-77.267018
"Fagus grandifolia",44.004177,-73.02071
"Fagus grandifolia",39.628127,-79.864935
"Fagus grandifolia",42.820441,-71.681907
"Fagus grandifolia",33.937058,-84.439163
"Fagus grandifolia",43.826111,-72.916989
"Fagus grandifolia",44.29502,-72.504593
"Fagus grandifolia",44.541395,-72.657437
"Fagus grandifolia",34.600694,-82.755108
"Fagus grandifolia",46.36681,-87.144016
"Fagus grandifolia",42.024514,-73.003869
"Fagus grandifolia",40.303547,-79.777962
"Fagus grandifolia",38.859376,-76.703032
"Fagus grandifolia",39.262662,-84.354657
"Fagus grandifolia",36.318556,-81.498799
"Fagus grandifolia",43.206013,-71.060272
"Fagus grandifolia",40.909383,-73.121526
"Fagus grandifolia",39.433347,-75.806831
"Fagus grandifolia",43.503269,-72.098736
"Fagus grandifolia",40.280875,-77.097564
"Fagus grandifolia",38.185638,-78.367485
"Fagus grandifolia",35.853455,-78.685417
"Fagus grandifolia",38.966228,-77.201516
"Fagus grandifolia",37.264577,-77.578313
"Fagus grandifolia",38.090965,-85.780706
"Fagus grandifolia",43.481078,-72.128469
"Fagus grandifolia",43.132347,-70.944102
"Fagus grandifolia",46.557477,-68.327664
"Fagus grandifolia",40.985213,-81.307153
"Fagus grandifolia",40.433385,-74.758008
"Fagus grandifolia",42.692944,-73.135323
"Fagus grandifolia",40.597545,-82.402695
"Fagus grandifolia",43.361867,-71.485672
"Fagus grandifolia",43.517688,-72.105112
"Fagus grandifolia",38.980121,-77.048396
"Fagus grandifolia",34.979678,-85.367826
"Fagus grandifolia",38.946015,-84.680501
"Fagus grandifolia",42.674245,-72.320286
"Fagus grandifolia",42.449978,-76.47587
"Fagus grandifolia",44.195313,-72.617034
"Fagus grandifolia",41.561388,-81.423247
"Fagus grandifolia",34.99663,-85.184555
"Fagus grandifolia",39.031911,-76.62137
"Fagus grandifolia",42.672285,-72.326484
"Fagus grandifolia",43.13474,-70.940638
"Fagus grandifolia",39.024731,-77.070725
"Fagus grandifolia",38.775602,-83.257023
"Fagus grandifolia",44.447802,-72.982003
"Fagus grandifolia",39.98973,-74.847887
"Fagus grandifolia",42.853645,-72.548375
"Fagus grandifolia",42.647453,-83.559394
"Fagus grandifolia",42.727949,-84.465961
"Fagus grandifolia",43.502836,-72.098294
"Fagus grandifolia",40.672648,-74.311443
"Fagus grandifolia",39.728331,-76.073191
"Fagus grandifolia",40.979095,-81.181205
"Fagus grandifolia",43.024517,-72.147544
"Fagus grandifolia",43.83402,-70.527272
"Fagus grandifolia",37.605562,-79.3181
"Fagus grandifolia",42.332794,-86.291794
"Fagus grandifolia",42.273179,-73.307409
"Fagus grandifolia",41.465238,-81.821062
"Fagus grandifolia",42.621839,-70.657872
"Fagus grandifolia",39.021929,-77.250444
"Fagus grandifolia",43.524991,-72.114798
"Fagus grandifolia",40.801661,-74.239682
"Fagus grandifolia",34.498405,-84.276955
"Fagus grandifolia",43.501944,-72.095594
"Fagus grandifolia",41.233517,-73.528868
"Fagus grandifolia",43.215206,-85.540619
"Fagus grandifolia",41.0202,-75.028203
"Fagus grandifolia",30.251145,-94.178337
"Fagus grandifolia",39.976203,-75.852945
"Fagus grandifolia",44.324556,-72.518196
"Fagus grandifolia",38.892278,-77.157561
"Fagus grandifolia",41.485888,-81.42472
"Fagus grandifolia",41.013997,-80.671417
"Fagus grandifolia",40.746831,-74.726679
"Fagus grandifolia",46.393424,-86.834546
"Fagus grandifolia",39.613232,-84.968262
"Fagus grandifolia",39.111999,-75.510949
"Fagus grandifolia",43.233923,-77.558562
