"species","decimalLongitude","decimalLatitude","high_temp_C","low_temp_C","moisture_mm","northness","eastness","windward_exposure","mTPI","slope","aspect","macro_bio1_mean_annual_temp_C","macro_bio12_total_annual_precip_mm","macro_bio5_max_temp_warm_month_C","macro_bi06_min_temp_cold_month_C"
"Quercus palustris",-89.821817,35.13707,32.337028503418,0.882558107376099,1375.74450683594,-0.0564741790294647,-0.11011128872633,0.0334460958838463,0.876268029212952,0.124067097902298,4.23848819732666,16.452995300293,1364.75830078125,32.2533264160156,0.75
"Quercus palustris",-89.855255,35.097692,32.1801338195801,0.798089623451233,1393.71691894531,-0.0188225265592337,-0.0349013134837151,0.0107815591618419,0.0915800258517265,0.0396637618541718,4.21779251098633,16.3611068725586,1390.90368652344,32.1500015258789,0.75
"Quercus palustris",-89.66396,35.094944,32.3610534667969,0.865522623062134,1363.51708984375,-0.00205510063096881,0.00116349605377764,0.000953094568103552,0.0540460050106049,0.00236160377971828,2.62643456459045,16.4500007629395,1363.68371582031,32.3499984741211,0.850000023841858
"Quercus palustris",-89.257133,35.497667,31.951171875,0.245763152837753,1353.72106933594,0.000420833704993129,0.00498785683885217,-0.000829802069347352,-0.459426671266556,0.00500559946522117,1.48662400245667,16.1764011383057,1355.65771484375,31.9500007629395,0.241961911320686
"Quercus palustris",-90.763055,35.011521,32.2210006713867,1.08225107192993,1377.45935058594,0.0225654579699039,0.0363538339734077,-0.0100633362308145,6.30198812484741,0.0428009293973446,1.01528251171112,16.6499996185303,1361.29833984375,32.159553527832,1.04999995231628
"Quercus palustris",-90.702042,35.775013,31.791389465332,-0.568332374095917,1278.44311523438,0.0851167514920235,0.0292734056711197,-0.0345705598592758,-2.83207154273987,0.0901319533586502,0.331248641014099,15.8500003814697,1280.32958984375,31.9500007629395,-0.349999994039536
"Quercus palustris",-90.673214,35.741128,31.9725170135498,-0.398651212453842,1262.37316894531,0.0731113776564598,0.107095420360565,-0.0399281308054924,-1.00020468235016,0.130037695169449,0.971792638301849,15.9834136962891,1270.37341308594,32.0689010620117,-0.25
"Quercus palustris",-90.54117,35.463016,32.2487716674805,0.201205670833588,1280.96704101562,0.00394437927752733,-0.000552417652215809,-0.00150351109914482,-0.0172442682087421,0.00398288574069738,6.14403867721558,16.3500003814697,1280.63305664062,32.25,0.203284427523613
"Quercus palustris",-90.571694,35.915727,32.2154579162598,-0.482558220624924,1248.77917480469,-0.000174700733623467,0.022282226011157,-0.00284923170693219,-0.213548257946968,0.0222847554832697,1.57863652706146,15.9099941253662,1252.12109375,32.2046661376953,-0.495336264371872
"Quercus palustris",-90.219432,35.314887,32.2009582519531,0.421525001525879,1359.00268554688,0.00842932425439358,-0.00952567812055349,-0.00301771704107523,-0.99494880437851,0.0127200931310654,5.43680191040039,16.4500007629395,1360.02185058594,32.2256622314453,0.449999988079071
"Quercus palustris",-90.261361,35.372698,32.2417449951172,0.354114383459091,1357.55200195312,0.00255417008884251,0.00900796893984079,-0.00185960030648857,-0.0804283544421196,0.00936321821063757,1.29450285434723,16.4500007629395,1358.70092773438,32.2382431030273,0.349999994039536
"Quercus palustris",-90.257874,35.379808,32.3113403320312,0.445086419582367,1371.35925292969,-0.0404615961015224,-0.104418374598026,0.0263763181865215,1.22252953052521,0.112219035625458,4.34270906448364,16.4500007629395,1358.669921875,32.25,0.349999994039536
"Quercus palustris",-92.934756,35.122099,32.7728309631348,1.04932701587677,1364.39050292969,-0.210555449128151,0.294531226158142,0.113663092255592,2.86200070381165,0.370469182729721,2.19144129753113,15.6936941146851,1393.53381347656,32.2592468261719,0.349999994039536
"Quercus palustris",-92.028763,35.056769,33.0905342102051,0.71425724029541,1274.56469726562,-0.0274976659566164,-0.0136883575469255,0.00842543225735426,-0.767499625682831,0.0307211596518755,3.60347938537598,16.6499996185303,1278.59240722656,33.0499992370605,0.649999976158142
"Quercus palustris",-93.73644,35.81092,30.0995025634766,-1.01637744903564,1392.00378417969,-0.191905900835991,0.0227036159485579,0.133825108408928,7.45726633071899,0.194467633962631,3.02383399009705,13.6126279830933,1381.44470214844,29.7151966094971,-1.45000004768372
"Quercus palustris",-93.76415,35.71167,30.4502258300781,-1.16641771793365,1306.58935546875,0.0135707035660744,0.00704267714172602,-0.00734790973365307,7.53082895278931,0.0152899157255888,0.478701740503311,14.1452589035034,1289.08813476562,30.4063510894775,-1.22583591938019
"Quercus palustris",-93.645744,35.17458,29.3846035003662,-0.215321987867355,1592.20629882812,-0.0224920455366373,0.0688686966896057,0.0305242836475372,19.8571262359619,0.0725120604038239,1.88646852970123,13.4888553619385,1544.52209472656,29.0799980163574,-0.448960870504379
"Quercus palustris",-93.10805,35.09267,33.5122871398926,0.644751727581024,1268.7734375,-0.00168540223967284,0.000824341957923025,0.000951455673202872,-1.76998853683472,0.00187619950156659,2.68669748306274,16.5499992370605,1273.5712890625,33.5218505859375,0.649999976158142
"Quercus palustris",-93.146142,35.274792,33.0798225402832,0.119719535112381,1253.13049316406,0.0118830734863877,-0.0216498468071222,-0.00734676839783788,0.47118017077446,0.0246991366147995,5.21436834335327,16.2489147186279,1249.3583984375,33.0978088378906,0.150000005960464
"Quercus palustris",-93.093676,35.180815,33.4361228942871,0.428383857011795,1233.60791015625,0.00921975821256638,-0.00505098281428218,-0.0048797745257616,-0.200665712356567,0.0105128698050976,5.7819995880127,16.4500007629395,1233.02770996094,33.4500007629395,0.449999988079071
