"species","decimalLatitude","decimalLongitude","ph_d0_100","clay_d0_100","sand_d0_100","silt_d0_100","db_d0_100","ec_d0_100","texture_d0_100","elevation"
"Celtis occidentalis",42.667161,-85.451712,6.285,8.77125,77.1395,14.08925,1.502375,0,"Sandy Loam",232.8716736
"Celtis occidentalis",40.409547,-77.009981,5.7,18.63675,32.1800511508951,49.018925831202,1.31925,0,"Loam",109.0466385
"Celtis occidentalis",42.904258,-89.27433,7.6,9.9425,76.909,13.1485,1.60375,0.1,"Sandy Loam",271.8706665
"Celtis occidentalis",41.330391,-89.084702,5.87931034482759,26.9195402298851,17.5890804597701,55.4913793103448,1.46534482758621,0,"Silt Loam",153.5240173
"Celtis occidentalis",40.440764,-79.948464,5.06515912897822,27.3586805555556,23.6303819444444,49.0109375,1.36817420435511,0,"Clay Loam",267.7219849
"Celtis occidentalis",44.994547,-95.775719,7.624,23.52,35.874,40.606,1.451,0,"Loam",311.3944702
"Celtis occidentalis",36.748263,-76.305947,4.92933333333333,15.8033333333333,66.169,18.0276666666667,1.546,0,"Sandy Loam",2.226660252
"Celtis occidentalis",38.999672,-76.932555,5.4545,19.041,33.715,44.744,1.34645,0,"Loam",20.2900238
"Celtis occidentalis",40.259225,-75.464128,5.52506811989101,24.3256130790191,18.3738419618529,57.3005449591281,1.50141689373297,0,"Silt Loam",45.32930756
"Celtis occidentalis",44.315468,-89.902262,5.14975,4.5425,82.43,13.0275,1.614675,0,"Sandy Loam",289.0150146
"Celtis occidentalis",39.656093,-84.225506,6.996,30.08,31.6866666666667,38.2333333333333,1.45046666666667,0,"Clay Loam",270.8918457
"Celtis occidentalis",38.947215,-77.004836,4.79,29.451,53.964,16.585,1.501,0,"Sandy Clay Loam",95.77133942
"Celtis occidentalis",39.163078,-84.592774,6.8,47.1792452830189,15.4169811320755,37.4037735849057,1.55,0,"Clay",249.6324615
"Celtis occidentalis",40.16135,-80.59337,5.387,27.25,18.375,54.375,1.3425,0,"Silty Clay Loam",354.0159302
"Celtis occidentalis",41.978386,-93.581283,6.6,26.31,27.742,44.5113333333333,1.475,0,"Loam",265.2443848
"Celtis occidentalis",43.296575,-90.83113,5.91636363636364,19.6155844155844,35.7212987012987,44.6631168831169,1.50797402597403,0,"Loam",245.5781403
"Celtis occidentalis",40.321086,-83.928134,6.5882,27.471,28.843,43.686,1.5143,0,"Clay Loam",294.9822693
"Celtis occidentalis",40.874184,-74.010989,4.8804,12.3776,55.7958,31.8266,1.35446,0,"Other",4.403473854
"Celtis occidentalis",37.741684,-97.273225,7.23566666666667,27.7933333333333,24.47,47.7366666666667,1.3894,0.496666666666667,"Clay Loam",410.526001
"Celtis occidentalis",38.970177,-77.18944,6.425,22.66125,12.30275,65.036,1.362625,0,"Silt Loam",23.55878067
"Celtis occidentalis",43.052681,-89.435246,7.498,27.135,7,65.865,1.2946,0.1,"Silty Clay Loam",262.9510498
"Celtis occidentalis",42.357552,-83.25484,7.95825,18.0125,45.1575,36.83,1.554175,0.27425,"Loam",189.0939636
"Celtis occidentalis",38.79848,-77.475455,5.55,24.9775,20.8505,54.172,1.355,0,"Silt Loam",46.74575424
"Celtis occidentalis",40.519481,-86.800142,7.634,7.78,72.66,19.56,1.6245,0,"Sandy Loam",171.9065857
"Celtis occidentalis",40.233027,-83.853903,7.774,7.42,81.007,11.573,1.5715,0,"Sandy Loam",327.5465088
"Celtis occidentalis",39.334263,-81.990738,5.961,38.9725,14.076,46.9515,1.49445,0,"Silty Clay",219.2297058
"Celtis occidentalis",44.919197,-93.227683,6.272,5.36666666666667,80.2213333333333,14.412,1.52513333333333,0,"Sandy Loam",247.5517578
"Celtis occidentalis",37.414177,-77.252105,5.3,20.8,58.904,20.296,1.3716,0,"Sandy Loam",36.6679039
"Celtis occidentalis",40.49327,-74.418297,4.41887755102041,7.0375,87.55625,5.40625,1.37595,0,"Loamy Sand",7.251772881
"Celtis occidentalis",40.666586,-74.643088,5.354,21.58875,29.64575,48.7655,1.377125,0,"Loam",36.65111542
"Celtis occidentalis",34.733681,-86.721316,5.084,34.49,22.4275,43.0825,1.46035,0,"Clay Loam",231.7917938
"Celtis occidentalis",38.858699,-77.745828,5.207,40.415,26.5965,32.9885,1.4537,0,"Clay",195.7005005
