"species","decimalLongitude","decimalLatitude","high_temp_C","low_temp_C","moisture_mm","northness","eastness","windward_exposure","mTPI","slope","aspect","macro_bio1_mean_annual_temp_C","macro_bio12_total_annual_precip_mm","macro_bio5_max_temp_warm_month_C","macro_bi06_min_temp_cold_month_C"
"Taxodium distichum",-88.808611,35.671944,31.7472705841064,0.0235262401401997,1432.28405761719,0.0180647987872362,-0.00652466621249914,-0.00805083196610212,1.29152572154999,0.0192081648856401,5.93658447265625,15.7644500732422,1426.62573242188,31.7570648193359,0.0500000007450581
"Taxodium distichum",-88.870095,35.95897,31.7375831604004,-0.238358423113823,1356.99047851562,-0.0185485929250717,-0.0103417877107859,0.0109644150361419,-3.9634997844696,0.0212384257465601,3.65021467208862,15.691104888916,1367.67004394531,31.75,-0.25
"Taxodium distichum",-88.998847,35.955913,31.8131294250488,-0.301829636096954,1372.77600097656,0.0203973799943924,0.0340764559805393,-0.0156988892704248,-1.30974531173706,0.0397251546382904,1.03142380714417,15.8576555252075,1379.80163574219,31.8500003814697,-0.25
"Taxodium distichum",-88.998863,35.95585,31.8131294250488,-0.301829636096954,1372.77600097656,0.0203973799943924,0.0340764559805393,-0.0156988892704248,-1.30974531173706,0.0397251546382904,1.03142380714417,15.8576555252075,1379.80163574219,31.8500003814697,-0.25
"Taxodium distichum",-88.573898,35.158222,32.0196685791016,0.681949317455292,1422.87426757812,0.0265925787389278,0.00799213070422411,-0.014316194690764,-0.631430804729462,0.0277711655944586,0.291952043771744,16.1499996185303,1424.23767089844,32.0677757263184,0.75
"Taxodium distichum",-88.242836,35.050321,32.0384559631348,0.991339147090912,1336.958984375,-0.003439886495471,0.0899164229631424,-0.00681693805381656,-0.584169983863831,0.0901040732860565,1.60903418064117,16.3332099914551,1349.80261230469,32.0055618286133,0.949999988079071
"Taxodium distichum",-88.331597,35.133556,31.9876823425293,0.895387887954712,1398.13305664062,-0.010261588729918,-0.0228945761919022,0.0075088320299983,1.48268568515778,0.0250917114317417,4.29102420806885,16.1980209350586,1391.69091796875,31.9500007629395,0.850000023841858
"Taxodium distichum",-88.237443,35.051475,32.016429901123,0.965274810791016,1343.70202636719,-0.0101292347535491,0.000692786532454193,0.00498600536957383,-1.97650015354156,0.010153072886169,3.07330417633057,16.3188953399658,1349.98864746094,32.0166664123535,0.949999988079071
"Taxodium distichum",-88.280992,35.171392,32.2622299194336,0.879603624343872,1322.21533203125,-0.0131865572184324,0.00504983775317669,0.00617331266403198,-1.58627235889435,0.0141208851709962,2.7758674621582,16.3500003814697,1328.09814453125,32.25,0.850000023841858
"Taxodium distichum",-88.250205,35.781128,31.9885349273682,0.348102509975433,1400.955078125,-0.145196169614792,0.174030929803848,0.0466972067952156,-0.68284273147583,0.228633314371109,2.2661120891571,15.6369361877441,1433.71728515625,31.6880435943604,-0.0500000007450581
"Taxodium distichum",-89.727318,35.101108,32.365234375,0.862192213535309,1374.13293457031,0.00250217854045331,-0.00459649413824081,-0.000993352034129202,1.12871813774109,0.00523344101384282,5.21089696884155,16.4500007629395,1370.27038574219,32.3499984741211,0.850000023841858
"Taxodium distichum",-89.862764,35.090594,32.2586402893066,0.778385639190674,1394.34094238281,0.0129340281710029,0.0372710600495338,-0.0079921567812562,3.83813905715942,0.0394617430865765,1.23677337169647,16.4495697021484,1386.52038574219,32.2111053466797,0.749569535255432
"Taxodium distichum",-89.845661,35.126817,32.3113479614258,0.83179783821106,1383.84912109375,-0.0243409387767315,-0.0131457597017288,0.0125226322561502,0.950821459293365,0.0276674460619688,3.63677859306335,16.4500007629395,1381.33447265625,32.2524490356445,0.75
"Taxodium distichum",-89.760007,35.221858,31.952953338623,0.677990615367889,1417.84838867188,0.0126380445435643,-0.0510148555040359,-0.00288376840762794,-2.61396455764771,0.0525812022387981,4.95523262023926,16.3500003814697,1418.94226074219,32.023380279541,0.75
"Taxodium distichum",-89.87072,35.151531,32.2368621826172,0.738696336746216,1366.66870117188,0.0027598247397691,-0.00406478671357036,-0.00111778406426311,-0.995596587657928,0.00491317827254534,5.30885362625122,16.4500007629395,1368.88537597656,32.25,0.75
"Taxodium distichum",-89.823511,35.142125,32.2634925842285,0.84426486492157,1367.44860839844,-0.0267282892018557,-0.017022492364049,0.0139585733413696,1.63551914691925,0.0316938944160938,3.70868349075317,16.4500007629395,1362.81713867188,32.1933288574219,0.75
"Taxodium distichum",-89.856492,35.216843,32.167896270752,0.790959477424622,1379.26940917969,-0.0239984355866909,0.0368047505617142,0.00931829214096069,-3.13658261299133,0.0439517721533775,2.14860939979553,16.4500007629395,1394.23974609375,32.1500015258789,0.735778450965881
"Taxodium distichum",-89.91392,35.112301,32.1459197998047,0.648875117301941,1398.60498046875,0.00165818957611918,0.00415433757007122,-0.000996775459498167,-0.630591928958893,0.00447305804118514,1.19102585315704,16.3500003814697,1400.81799316406,32.1500015258789,0.649999976158142
"Taxodium distichum",-89.847983,35.123138,32.1891174316406,0.645033001899719,1380.70751953125,0.0521666519343853,0.0799957066774368,-0.0294582489877939,0.0760675743222237,0.0956479907035828,0.992933511734009,16.4500007629395,1385.96875,32.25,0.75
"Taxodium distichum",-89.691712,35.05925,32.228385925293,0.805551469326019,1386.45922851562,0.0292024817317724,0.0660621449351311,-0.0175564251840115,0.24106627702713,0.0722916945815086,1.15457689762115,16.4306926727295,1391.20983886719,32.25,0.850000023841858
