"species","decimalLatitude","decimalLongitude","ph_d0_100","clay_d0_100","sand_d0_100","silt_d0_100","db_d0_100","ec_d0_100","texture_d0_100","elevation"
"Salix nigra",32.270198,-94.562431,5.629,16.695,61.707,21.598,1.4741,0,"Sandy Loam",93.35808563
"Salix nigra",32.326949,-97.44775,8.2,41.36,12.2,46.44,1.36,0.1,"Silty Clay",223.9122314
"Salix nigra",38.467362,-94.135917,6.50925,38.7075,5.66125,55.63125,1.30745,1,"Silty Clay",231.4702606
"Salix nigra",32.018373,-97.091217,8.2,50,22,28,1.2806,0.768,"Clay",203.9321289
"Salix nigra",33.168047,-96.850153,8.2,47.5,23.3,29.2,1.45,1,"Clay",179.8669281
"Salix nigra",30.460944,-97.614737,7.9,50,22,28,1.3568,1,"Clay",214.2462769
"Salix nigra",33.172651,-96.705181,7.9,55,17.1,27.9,1.3696,1,"Clay",220.5051575
"Salix nigra",33.150975,-97.122719,5.965,19.39,59.97,20.64,1.5165,0.2,"Sandy Loam",168.8942261
"Salix nigra",30.349093,-97.74244,7.9,55,17.1,27.9,1.376,1.24,"Clay",203.3559723
"Salix nigra",38.755303,-77.102885,4.6,30.06,9.656,60.284,1.417,0,"Silty Clay Loam",10.21773815
"Salix nigra",38.779669,-77.800561,5.3,27.355,24.393,48.252,1.3385,0,"Clay Loam",182.9764099
"Salix nigra",33.7682,-98.384983,6.70635838150289,30.9017341040462,35.6306358381503,33.4676300578035,1.50254335260116,1,"Clay Loam",277.9198608
"Salix nigra",39.247341,-94.555998,6.473,28.848,5.133,66.019,1.32575,1,"Silty Clay Loam",261.5576172
"Salix nigra",33.028707,-97.156117,5.39344262295082,35.5355191256831,38.7054644808743,25.7590163934426,1.37606557377049,0.639344262295082,"Clay Loam",180.9945374
"Salix nigra",33.852511,-98.557974,7.455,24.725,36.625,38.65,1.532,0,"Loam",300.5267029
"Salix nigra",30.06168,-95.33519,4.865,38.983,47.12,13.897,1.4878,0.164,"Sandy Clay",24.13736916
"Salix nigra",29.59095,-98.60447,7.994,43.72,20.18,36.1,1.3703,0.756,"Clay",294.9119873
"Salix nigra",30.695435,-97.830036,8.2,30.8,18.02,51.18,1.401,0.5,"Silty Clay Loam",242.2970734
"Salix nigra",32.665086,-97.222712,5.150625,40.71875,33.0325,26.24875,1.4203125,0.43125,"Clay",182.7921906
"Salix nigra",36.101939,-90.684567,5.40533333333333,23.6416666666667,9.49766666666667,66.8606666666667,1.45686666666667,0.0333333333333333,"Silt Loam",83.78556061
"Salix nigra",29.791503,-98.023672,8.02916666666667,47,19.3125,33.6875,1.28125,1,"Clay",179.2214661
"Salix nigra",35.973873,-96.708141,6.997,39.165,12.567,48.268,1.4122,0,"Silty Clay",270.9089966
"Salix nigra",35.012981,-97.557765,5.43513513513513,23.6756756756757,60.7027027027027,15.6216216216216,1.54459459459459,0.127027027027027,"Sandy Loam",359.526123
"Salix nigra",32.805376,-97.198169,8.2,27,61,12,1.55,2,"Sandy Clay Loam",154.1372986
"Salix nigra",32.871722,-97.427165,8.03939393939394,30,35.1666666666667,34.8333333333333,1.39204545454545,0.693181818181818,"Clay Loam",240.8638
"Salix nigra",35.230728,-97.431747,7.18,37.54625,13.5975,48.85625,1.4881,2.675,"Silty Clay",360.9317017
"Salix nigra",33.249358,-97.148911,6.761,40.765,28.07,31.165,1.5125,2.17,"Clay",212.9805603
"Salix nigra",32.394352,-96.299911,6.1545,12.34,74.3155,13.3445,1.45615,0.5,"Sandy Loam",128.0368805
"Salix nigra",33.132877,-96.8153,8.2,45,7,48,1.39378378378378,0.727,"Silty Clay",208.1035309
"Salix nigra",33.065277,-96.84878,8.2,51.25,20.15,28.6,1.4395,1,"Clay",179.662735
"Salix nigra",33.154142,-97.116346,6.5,7.5,83.1,9.4,1.5,1,"Sandy Loam",187.0781555
"Salix nigra",29.271611,-103.135875,8.20693069306931,24.1032178217822,46.3480198019802,29.5487623762376,1.35717821782178,3.99975247524752,"Loam",903.392395
"Salix nigra",33.122334,-96.655169,7.9,54,20,26,1.264,1,"Clay",203.4980469
"Salix nigra",38.397251,-97.095594,7.14253393665158,41.420814479638,7.2420814479638,51.3371040723982,1.34585972850679,0.260180995475113,"Silty Clay",412.7423706
"Salix nigra",32.357258,-89.939471,4.88666666666667,35.7033333333333,16.919,47.3776666666667,1.4943,1.33333333333333,"Silty Clay",108.9566879
"Salix nigra",29.46919,-98.472851,7.994,43.72,20.18,36.1,1.3703,0.756,"Clay",207.7251434
"Salix nigra",35.488419,-80.803025,5.96666666666667,23.8,43.3533333333333,32.8466666666667,1.312,0,"Loam",202.8899078
"Salix nigra",30.203391,-97.701746,7.9,54,20,26,1.264,1,"Clay",171.5383148
"Salix nigra",29.402973,-98.428703,8.2,27.12,37.546,35.334,1.45,1,"Clay Loam",177.2603302
"Salix nigra",29.916018,-90.131825,7.1145,47.9275,5.653,46.4195,1.43,0,"Silty Clay",6.278178692
"Salix nigra",30.285074,-97.754324,8.2,30.8,18.02,51.18,1.401,0.5,"Silty Clay Loam",146.1155701
"Salix nigra",40.725494,-74.416826,5.3605,5.646,73.196,21.158,1.4118,0,"Sandy Loam",74.80448914
"Salix nigra",33.079956,-91.479546,5.6,24.88,9.828,65.292,1.5,0.5,"Silt Loam",32.0560379
"Salix nigra",30.263244,-91.109765,7.15,9.2,44.3725,46.4275,1.5075,0,"Loam",7.083323002
"Salix nigra",33.076358,-96.724933,7.9,54,20,26,1.264,1,"Clay",207.0452423
"Salix nigra",30.356025,-97.66568,7.9,55,17.1,27.9,1.376,1.24,"Clay",197.2040558
"Salix nigra",35.90185,-100.277717,7.36,2.15,91,6.85,1.5915,1.43,"Loamy Sand",692.9614258
"Salix nigra",33.585192,-82.193221,5.154,34.9,53.6,11.5,1.413,0,"Sandy Clay Loam",81.33279419
"Salix nigra",35.067591,-90.107812,5.1,14.1516666666667,11.2766666666667,74.5716666666667,1.44383333333333,0.0333333333333333,"Silt Loam",67.07073975
"Salix nigra",30.90693,-94.352142,4.444,14.4233333333333,55.6833333333333,29.8933333333333,1.39533333333333,0.1,"Sandy Loam",69.25292206
"Salix nigra",32.214153,-98.203133,6.925,23.375,59.25,17.375,1.425,1,"Sandy Loam",376.8402405
"Salix nigra",32.481439,-95.297567,4.765,33.2,44.108,22.692,1.5391,1,"Clay Loam",137.3208923
"Salix nigra",41.823973,-88.733117,7.335,33.6966666666667,7.01333333333333,59.29,1.34306666666667,0,"Silty Clay Loam",248.4548645
"Salix nigra",30.479019,-97.812035,8.2,45.0879120879121,8.41758241758242,46.4945054945055,1.35032967032967,1,"Silty Clay",276.4635925
"Salix nigra",38.698644,-90.504694,7.5975,24.1325,27.6625,48.205,1.449075,0,"Loam",134.8511658
"Salix nigra",42.550542,-83.972418,6.59323671497584,11.9299516908213,72.1410628019324,15.9289855072464,1.32582,0.1308,"Sandy Loam",286.4252014
"Salix nigra",37.820298,-94.291574,5.30106007067138,20.4381625441696,45.4063604240283,34.1554770318021,1.43226148409894,0.892579505300353,"Loam",256.7032776
"Salix nigra",37.5,-94.533333,6.3884,40.614,10.2982,49.0878,1.38688,1.936,"Silty Clay",294.1517334
"Salix nigra",37.2459,-95.775,6.60797413793103,39.4073275862069,8.52370689655172,52.0689655172414,1.40952586206897,1.17241379310345,"Silty Clay",244.4505005
"Salix nigra",37.41056,-94.81555,5.867,36.75,15.02,48.23,1.42025,1,"Silty Clay",298.014801
"Salix nigra",37.24927,-94.96439,6.955,35,8.85,56.15,1.476,1.85,"Silty Clay",267.3259583
"Salix nigra",37.05,-97.333333,7.43505154639175,42.5223367697594,15.659793814433,41.8178694158076,1.4126116838488,0.461855670103093,"Silty Clay",353.9229126
"Salix nigra",37.45,-94.7,6.3884,40.614,10.2982,49.0878,1.38688,1.936,"Silty Clay",289.8296204
"Salix nigra",37.2797,-94.6532,6.00675,35.2025,11.3925,53.405,1.4522,0.875,"Silty Clay",265.2210083
"Salix nigra",37.19036,-95.24594,6.00016666666667,33.7283333333333,14.1866666666667,52.085,1.407,1.61333333333333,"Silty Clay Loam",269.8940125
"Salix nigra",36.90185,-94.89799,6.36853146853147,39.027972027972,15.1153846153846,45.8566433566434,1.41912587412587,1.67832167832168,"Silty Clay",235.700058
"Salix nigra",36.877167,-94.9225,6.1068,35.609,6.913,57.478,1.45618,0.8,"Silty Clay",231.8530884
"Salix nigra",36.90734,-94.94962,6.1426,26.356,17.7328,55.9112,1.47584,0.8,"Silt Loam",232.3276825
"Salix nigra",36.86113,-94.91705,6.41133333333333,31.1183333333333,14.4913333333333,54.3903333333333,1.48386666666667,0,"Silty Clay Loam",230.888031
"Salix nigra",36.88659,-94.9136,6.1068,35.609,6.913,57.478,1.45618,0.8,"Silty Clay",231.4715271
"Salix nigra",37.833333,-94.3,5.59472049689441,25.6242236024845,31.8540372670807,42.5217391304348,1.41142857142857,0.944099378881988,"Loam",265.8374023
"Salix nigra",37.626944,-94.74375,7.84313725490196,49.6078431372549,3.40196078431373,46.9901960784314,1.21960784313725,0,"Silty Clay",273.4925232
"Salix nigra",37.31721,-94.68176,6.19425,32.21,10.0225,57.7675,1.451825,0.875,"Silty Clay Loam",263.428894
"Salix nigra",37.318278,-95.632967,6.36853146853147,39.027972027972,15.1153846153846,45.8566433566434,1.41912587412587,1.67832167832168,"Silty Clay",246.4704285
"Salix nigra",39.13027,-92.91944,7.7394,18.8704,42.754,38.3756,1.45278,1,"Loam",183.8876038
"Salix nigra",38.95277,-92.65555,5.46033333333333,22.822,5.876,71.302,1.44736666666667,0,"Silt Loam",216.5037689
"Salix nigra",38.04,-93.97,5.56028708133971,21.8086124401914,38.4258373205742,39.7655502392345,1.46311004784689,0.921052631578947,"Loam",243.522522
"Salix nigra",38.95,-92.32,5.438,26.505,3.05,70.445,1.39515,1,"Silt Loam",237.1985016
"Salix nigra",39.37666,-93.03138,7.7708,22.136,32.2568,45.6072,1.39536,0,"Loam",189.3205872
"Salix nigra",39.02222,-92.87555,7.49233333333333,35.5056666666667,7.87133333333333,56.623,1.41413333333333,0,"Silty Clay",181.197937
"Salix nigra",32.215017,-98.10245,8.14705882352941,34.9411764705882,27.5882352941176,37.4705882352941,1.37137254901961,0.515686274509804,"Clay Loam",401.5870972
"Salix nigra",32.263511,-98.026692,8.14705882352941,34.9411764705882,27.5882352941176,37.4705882352941,1.37137254901961,0.515686274509804,"Clay Loam",342.0839539
"Salix nigra",32.071669,-98.494947,8.2,23.73,47.62,28.65,1.45,1,"Loam",359.1470642
"Salix nigra",32.656025,-98.138483,7.736,42.52,29.3,28.18,1.5492,0.1,"Clay",246.098877
"Salix nigra",27.466333,-97.312667,7.8865,2.5,96.5,1,1.5,11.4405,"Loamy Sand",1.229424238
"Salix nigra",32.321388,-98.274407,7.301,31.52,38.1,30.38,1.5379,0.5,"Clay Loam",414.7705078
"Salix nigra",32.40659,-97.335376,5.438,13.995,52.5,33.505,1.445,1,"Other",273.3229065
"Salix nigra",31.969722,-98.476944,7.5,47.5,23.3,29.2,1.45,1,"Clay",345.1640625
"Salix nigra",30.894263,-97.438273,7.8,51.14,15.24,33.62,1.3138,1.69,"Clay",181.4779816
"Salix nigra",32.216062,-98.103951,8.06046511627907,46.046511627907,25.5813953488372,28.3720930232558,1.29418604651163,1,"Clay",404.2536316
"Salix nigra",32.24815,-98.210033,8.06046511627907,46.046511627907,25.5813953488372,28.3720930232558,1.29418604651163,1,"Clay",402.2615356
"Salix nigra",32.53563,-98.59262,8.068,29.46,35.092,35.448,1.3,0,"Clay Loam",340.7848511
"Salix nigra",32.322871,-97.979381,8.077,11.06,77.2725,11.6675,1.5214,0,"Sandy Loam",251.7890778
"Salix nigra",31.426633,-98.855667,8.2,24.52,9.828,65.652,1.5192,0,"Silt Loam",366.5284119
"Salix nigra",31.25725,-98.60069,8.2,24.52,9.828,65.652,1.5192,0,"Silt Loam",346.9398804
"Salix nigra",32.210033,-98.090453,8.14705882352941,34.9411764705882,27.5882352941176,37.4705882352941,1.37137254901961,0.515686274509804,"Clay Loam",400.5071716
"Salix nigra",38.943001,-77.02339,5.14125,17.6385,51.6635,30.698,1.54635,0,"Loam",60.76338577
"Salix nigra",38.894494,-76.920666,5.13933333333333,10.7966666666667,60.7873333333333,28.416,1.4585,0,"Sandy Loam",19.71875572
"Salix nigra",39.055042,-77.034669,5.45533333333333,18.5726666666667,39.337,42.0903333333333,1.53566666666667,0,"Loam",112.9339523
"Salix nigra",30.456031,-97.763851,8.2,30.8,18.02,51.18,1.401,0.5,"Silty Clay Loam",264.1013184
"Salix nigra",29.581607,-95.415618,7.81,55.105,10.619,34.276,1.2013,0.787,"Clay",17.56054115
"Salix nigra",27.53458,-99.438244,8.2225,46.025,25.18,28.795,1.4341,8.885,"Clay",135.7253418
"Salix nigra",30.640537,-96.297417,6.5,6,83.5,10.5,1.4,1,"Sandy Loam",77.45023346
"Salix nigra",30.383896,-95.747477,7.048,39.6,33.66,26.74,1.5246,1.82,"Clay Loam",95.81183624
"Salix nigra",35.241965,-85.844952,4.96377952755905,25.9790026246719,30.0330708661417,43.9879265091864,1.4161154855643,0,"Loam",575.2362671
"Salix nigra",29.477703,-98.648232,8.2,20.76,64.612,14.628,1.4925,1,"Sandy Loam",239.0128021
"Salix nigra",33.234192,-94.253761,5.101,22.605,57.8,19.595,1.5439,0.2,"Sandy Loam",84.93383789
"Salix nigra",33.062524,-96.989056,6.761,40.765,28.07,31.165,1.5125,2.17,"Clay",158.2186584
"Salix nigra",30.136784,-97.802859,8.2,40.65,7.87,51.48,1.337,0.5,"Silty Clay",186.1650696
"Salix nigra",36.007923,-75.666599,5.29333333333333,4.50166666666667,92.4456666666667,3.05266666666667,1.45043333333333,4,"Loamy Sand",3.495075941
"Salix nigra",30.701486,-97.084931,8.2,44,7.45,48.55,1.3585,1,"Silty Clay",108.3673019
"Salix nigra",32.988083,-96.624051,8.2,40.9,8.54,50.56,1.432,0.5,"Silty Clay",154.1534729
"Salix nigra",32.850392,-96.719895,8.2,52.5,18.2,29.3,1.45,1,"Clay",139.8718262
"Salix nigra",38.755136,-77.103811,5.984,23.45,36.989,39.561,1.321,0,"Loam",10.38527012
"Salix nigra",38.779875,-77.371357,5.842,24.325,35.8645,39.8105,1.3305,0,"Loam",60.89550018
"Salix nigra",33.234731,-96.711102,8.2,40.9,8.54,50.56,1.432,0.5,"Silty Clay",196.161911
"Salix nigra",30.298381,-97.738503,7.9,55,17.1,27.9,1.376,1.24,"Clay",174.1133728
"Salix nigra",35.987252,-96.005853,6.4505,19.465,35.493,45.042,1.487525,0.875,"Loam",194.2483368
