"species","decimalLatitude","decimalLongitude","ph_d0_100","clay_d0_100","sand_d0_100","silt_d0_100","db_d0_100","ec_d0_100","texture_d0_100","elevation"
"Platanus occidentalis",41.320697,-81.591943,5.269,25.560824742268,21.9051546391753,52.5340206185567,1.43348,0,"Silt Loam",223.8345184
"Platanus occidentalis",41.413353,-74.012089,4.962,7.96,58.0133333333333,34.0266666666667,1.36356466876972,0,"Other",259.7870483
"Platanus occidentalis",29.883586,-97.935542,8.2,30.8,18.02,51.18,1.401,0.5,"Silty Clay Loam",172.5232849
"Platanus occidentalis",29.59507,-95.070847,6.953,43.355,24.428,32.217,1.449,0,"Clay",4.01458931
"Platanus occidentalis",41.124817,-81.527183,5.198,18.305,57.433,24.262,1.4135,0,"Sandy Loam",237.9551086
"Platanus occidentalis",38.970181,-77.196358,6.425,22.66125,12.30275,65.036,1.362625,0,"Silt Loam",20.86944008
"Platanus occidentalis",39.020867,-95.721494,6.75042857142857,35.7128571428571,4.42571428571429,59.8614285714286,1.32698571428571,0.275571428571429,"Silty Clay",280.3538818
"Platanus occidentalis",34.4934,-91.184324,7.2775,26.7125,8.16,65.1275,1.41585,0,"Silt Loam",48.1301918
"Platanus occidentalis",40.009013,-75.703364,6.0625,35.2,24.11,40.69,1.44,0,"Silty Clay",73.06373596
"Platanus occidentalis",40.346973,-80.113022,4.9665,25.0175,20.4365,54.546,1.46075,0,"Silt Loam",256.5557251
"Platanus occidentalis",40.886843,-73.918655,6.819,10.6465,64.82525,24.52825,1.589275,0,"Sandy Loam",27.44604874
"Platanus occidentalis",39.271488,-76.861633,5.653,19.724,36.4725,43.8035,1.43,0,"Loam",113.4713135
"Platanus occidentalis",36.213075,-81.772812,5.716,17.17,51.426,31.404,1.451,0,"Loam",812.2787476
"Platanus occidentalis",38.966208,-77.144172,6.23953488372093,24.2325581395349,33.9232558139535,41.8441860465116,1.46744186046512,0,"Loam",15.32301712
"Platanus occidentalis",37.471867,-88.548392,5.165,12.99,15,72.01,1.467,0,"Silt Loam",115.9553909
"Platanus occidentalis",39.600973,-77.450309,5,21.13125,45.1755,33.69325,1.368625,0,"Loam",465.2706909
"Platanus occidentalis",34.857345,-87.904532,5.1875,23.45,24.5725,51.9775,1.42625,0,"Silt Loam",136.7630157
"Platanus occidentalis",37.666033,-77.888116,5.904,23.123,40.737,36.14,1.39645,0,"Loam",45.96619415
"Platanus occidentalis",42.672273,-83.094266,6.82666666666667,16.6283333333333,60.6868333333333,22.6848333333333,1.50465,0,"Sandy Loam",205.8805389
"Platanus occidentalis",39.950624,-83.752336,6.79633333333333,28.5066666666667,30.67,40.8233333333333,1.48786666666667,0,"Clay Loam",295.4528503
"Platanus occidentalis",38.487873,-76.857674,4.8865,15.172,52.041,32.787,1.59396666666667,0,"Other",30.05540085
"Platanus occidentalis",32.736065,-97.36433,8.2,41.36,12.2,46.44,1.36,0.1,"Silty Clay",168.0537262
"Platanus occidentalis",41.121381,-81.533091,6.7,20.4,44.712,34.888,1.3265,0,"Loam",230.6048889
"Platanus occidentalis",41.052347,-80.791002,5.68,46.285,10.776,42.939,1.5974,0,"Silty Clay",302.3206787
"Platanus occidentalis",39.974821,-86.170553,7.206,24.4625,32.765,42.7725,1.44155,0,"Loam",261.0270691
"Platanus occidentalis",37.717613,-77.947503,4.6,30.695,44.867,24.438,1.4087,0,"Clay Loam",81.6144104
"Platanus occidentalis",39.054795,-77.249262,5.04471744471744,21.8611793611794,29.0832923832924,49.0555282555283,1.37727272727273,0,"Loam",69.22303772
"Platanus occidentalis",30.084623,-95.374306,4.444,14.4233333333333,55.6833333333333,29.8933333333333,1.39533333333333,0.1,"Sandy Loam",22.50236893
"Platanus occidentalis",33.760518,-89.776702,4.96666666666667,18.265,38.4093333333333,43.3256666666667,1.5062,0,"Loam",62.12180328
"Platanus occidentalis",40.788991,-73.965621,5.74247491638796,13.2451505016722,52.1632107023411,34.5916387959866,1.55884105960265,0,"Other",36.25973511
"Platanus occidentalis",36.537045,-84.725853,5.4935,14.335,59.054,26.611,1.39025,0,"Sandy Loam",295.7593994
"Platanus occidentalis",43.097692,-77.477527,5.8,5,79.122,15.878,1.35,0,"Sandy Loam",125.7470398
"Platanus occidentalis",40.071404,-82.518894,4.675,13,30.7,56.3,1.432,0,"Silt Loam",318.1043396
"Platanus occidentalis",39.353425,-82.039558,6.2,25.51,23.888,50.602,1.473,0,"Silt Loam",229.0472412
"Platanus occidentalis",39.817032,-86.202187,6.928,21.36,34.955,43.685,1.5808,0,"Loam",216.6992645
"Platanus occidentalis",41.6078,-83.192517,6.86525,38.245,16.19,45.565,1.4365,0.18225,"Silty Clay",175.2617188
"Platanus occidentalis",34.993517,-82.406214,5.41371237458194,44.6989966555184,38.1013377926421,17.1996655518395,1.42408026755853,0,"Clay",311.1056824
"Platanus occidentalis",39.818848,-86.206413,7.44,26.2,28.4,45.4,1.49,0,"Loam",217.5970612
"Platanus occidentalis",38.966258,-80.320411,5.60738636363636,35.7784090909091,13.5852272727273,50.6363636363636,1.390625,0,"Silty Clay",351.0202637
"Platanus occidentalis",35.805536,-78.539564,5.5355,25.915,33.485,40.6,1.4483,0,"Loam",53.43088913
"Platanus occidentalis",38.674338,-78.455887,6.7,24,17.496,58.504,1.318,0,"Silt Loam",234.251297
"Platanus occidentalis",34.94205,-81.838333,5.045,48.065,35.645,16.29,1.4,0,"Clay",189.1183167
"Platanus occidentalis",39.811776,-75.713625,5.6675,19.27,26.149,54.581,1.433,0,"Silt Loam",68.25657654
"Platanus occidentalis",42.431355,-71.108253,5.01183673469388,6.10775510204082,62.9738775510204,30.9183673469388,1.43717601547389,0,"Other",28.64208221
"Platanus occidentalis",31.213247,-97.498,8.2,30.4166666666667,35.5833333333333,34,1.22333333333333,1,"Clay Loam",184.908783
"Platanus occidentalis",30.646492,-97.672266,8.2,30.8,18.02,51.18,1.401,0.5,"Silty Clay Loam",202.2887268
"Platanus occidentalis",37.743745,-79.381662,5.42,36.4733333333333,16.94,46.5866666666667,1.39283333333333,0,"Silty Clay",298.2468872
"Platanus occidentalis",30.037672,-98.12716,7.5,55.9090909090909,16.8181818181818,27.2727272727273,1.26636363636364,0.5,"Clay",305.3013
"Platanus occidentalis",41.459706,-80.376215,5.83633333333333,12.7116666666667,54.155,33.1333333333333,1.39783333333333,0,"Other",331.9264832
"Platanus occidentalis",40.267914,-74.928789,5.63766666666667,24.4266666666667,17.424,58.1493333333333,1.45366666666667,0,"Silt Loam",85.53259277
"Platanus occidentalis",30.124786,-95.687967,5.32,18.015,63.482,18.503,1.4795,1,"Sandy Loam",53.54062653
"Platanus occidentalis",35.957068,-86.829725,6.7,24,7,69,1.35,0,"Silt Loam",215.0562592
"Platanus occidentalis",41.357423,-81.569018,5.21094890510949,17.1605839416058,54.3941605839416,28.4452554744526,1.38175182481752,0,"Sandy Loam",240.1341705
"Platanus occidentalis",38.057228,-79.808519,5.17869822485207,20.6745562130178,27.6704142011834,51.6550295857988,1.40887573964497,0,"Silt Loam",610.4058228
"Platanus occidentalis",35.800672,-78.532843,5.5355,25.915,33.485,40.6,1.4483,0,"Loam",54.39781952
"Platanus occidentalis",38.714218,-85.915787,5.099,22.72,13.0233333333333,64.2566666666667,1.4972,0,"Silt Loam",174.3638458
"Platanus occidentalis",42.413903,-83.476447,6.5525,34.175,26.2875,39.5375,1.559875,0,"Clay Loam",251.1621857
"Platanus occidentalis",37.362551,-88.925989,5.161,23.88,3,73.12,1.4825,0,"Silt Loam",116.5309143
"Platanus occidentalis",39.059572,-77.251005,4.823,20.7575,43.34,35.9025,1.39205,0,"Loam",86.34120178
"Platanus occidentalis",41.114583,-72.366853,5.1605,8.61,66.6255,24.7645,1.385,0,"Sandy Loam",5.160243511
"Platanus occidentalis",41.842787,-72.640517,5.6,14.05,53,32.95,1.5923,0,"Other",11.9560709
"Platanus occidentalis",39.197034,-94.678697,6.622,30.105,4.186,65.709,1.33735,1,"Silty Clay Loam",239.2168121
"Platanus occidentalis",34.098022,-84.528281,5.8,10,65.875,24.125,1.4575,0,"Sandy Loam",267.232666
"Platanus occidentalis",29.521542,-98.591317,8.2,42.98,10.41,46.61,1.4055,0.8,"Silty Clay",273.6932373
"Platanus occidentalis",33.955093,-81.032736,5.5,9.875,61.0975,29.0275,1.45875,0,"Sandy Loam",38.79001236
"Platanus occidentalis",29.696869,-95.869618,5.588,16.379,49.155,34.466,1.5862,0.164,"Loam",41.70473862
"Platanus occidentalis",38.911849,-76.94647,4.6,10,66.9,23.1,1.6,0,"Sandy Loam",0.353791475
"Platanus occidentalis",43.649026,-72.403731,5.37002518891688,2.82115869017632,76.1894206549118,20.9894206549118,1.413175,0,"Sandy Loam",166.1264343
"Platanus occidentalis",42.868528,-83.437319,6.7495,12.73,67.514,19.756,1.25638,0,"Sandy Loam",325.2049866
"Platanus occidentalis",38.947176,-76.229369,5.4965,10.3783333333333,74.0316666666667,15.59,1.62018333333333,0,"Sandy Loam",2.353330135
"Platanus occidentalis",42.181976,-89.052392,6.992,26.115,14.493,59.392,1.05335,0,"Silt Loam",214.451355
"Platanus occidentalis",29.975962,-90.107795,7.05066666666667,62.987,1.222,35.791,1.3101,1.66666666666667,"Clay",-0.693567932
"Platanus occidentalis",39.060653,-76.737076,4.608,25.9115,37.6785,36.41,1.6603,0,"Loam",22.31586075
"Platanus occidentalis",41.336515,-73.678516,6.44,12,44.71,43.29,1.5875,0,"Loam",69.56391907
"Platanus occidentalis",39.156147,-94.775695,6.5902,29.874,5.364,64.762,1.3169,0,"Silty Clay Loam",256.0484009
"Platanus occidentalis",39.532031,-75.259208,4.522,2.64125,39.0325,5.82625,0.909,0.5375,"Sandy Loam",25.73929024
"Platanus occidentalis",40.664825,-81.34287,4.95866666666667,24.6866666666667,21.4093333333333,53.904,1.33633333333333,0,"Silt Loam",298.2749023
"Platanus occidentalis",32.890921,-97.351388,8.03939393939394,30,35.1666666666667,34.8333333333333,1.39204545454545,0.693181818181818,"Clay Loam",215.1559448
"Platanus occidentalis",38.757957,-77.443933,5.814,22.8625,38.92,38.2175,1.32725,0,"Loam",67.99630737
"Platanus occidentalis",36.158714,-94.309259,6.54,24.7,21.18,54.12,1.494,0.2,"Silt Loam",335.0812378
"Platanus occidentalis",41.748924,-92.708628,6.202,32.13,3.04,64.83,1.3493,0.1,"Silty Clay Loam",311.9453125
"Platanus occidentalis",39.316143,-76.87322,5.67866666666667,21.7593333333333,23.9843333333333,54.2563333333333,1.41943333333333,0,"Silt Loam",117.9785614
"Platanus occidentalis",35.481025,-92.053847,4.999,24.7016666666667,12.7493333333333,62.549,1.51436666666667,0.0666666666666667,"Silt Loam",110.1231003
"Platanus occidentalis",41.181733,-81.19899,6.5,21.18,31.232,47.588,1.318,0,"Loam",326.8764343
"Platanus occidentalis",41.124011,-74.164856,6.194,17,42.688,40.312,1.549,0,"Loam",87.24716949
"Platanus occidentalis",30.371383,-97.785133,8.2,39.08,14.12,46.8,1.352,1,"Silty Clay",166.1981659
"Platanus occidentalis",39.549209,-76.356877,5.9,35.776,18.672,45.552,1.3632,0,"Silty Clay",113.1799622
"Platanus occidentalis",35.651771,-94.622058,6.52,19.08,29.871,51.049,1.4515,0,"Silt Loam",208.641983
"Platanus occidentalis",40.787337,-74.16234,4.746,8.0945,55.18,36.7255,1.51255,0,"Other",39.64174271
"Platanus occidentalis",42.24023,-88.94963,6.992,26.115,14.493,59.392,1.05335,0,"Silt Loam",220.2337189
"Platanus occidentalis",35.18197,-85.150405,5,45.2,22.88,31.92,1.5105,0,"Clay",213.5443726
"Platanus occidentalis",41.241167,-81.552618,4.8,16.505,59.006,24.489,1.4231,0,"Sandy Loam",229.7898407
"Platanus occidentalis",42.57592,-73.749297,5.6,5,78.5,16.5,1.53,0,"Sandy Loam",2.881910086
"Platanus occidentalis",41.493605,-73.959819,5.17058823529412,7.46008403361345,58.7605042016807,33.7794117647059,1.44262605042017,0,"Other",63.93550873
"Platanus occidentalis",29.638905,-98.50968,7.3,43.2,18,38.8,1.15,0.7,"Clay",328.6944885
"Platanus occidentalis",39.2332,-84.593728,5.733,26.93075,17.43675,55.6325,1.57385,0,"Silt Loam",270.017334
"Platanus occidentalis",39.39396,-82.123331,6.5,17.8133333333333,18.952,63.2346666666667,1.375,0,"Silt Loam",197.725708
"Platanus occidentalis",38.302821,-95.865896,6.1426,26.356,17.7328,55.9112,1.47584,0.8,"Silt Loam",321.8240967
"Platanus occidentalis",36.657745,-90.847733,6.19125,4.64325,79.07475,16.282,1.6197,0.2,"Sandy Loam",110.9174652
"Platanus occidentalis",36.138853,-84.480354,5.03324873096447,20.997461928934,38.2005076142132,40.8020304568528,1.4496192893401,0,"Loam",498.3971252
"Platanus occidentalis",40.670158,-74.326458,5.54784810126582,13.522,51.355,35.123,1.458575,0,"Loam",26.14263535
"Platanus occidentalis",41.005617,-83.404741,6.96029411764706,34.7352941176471,18.9705882352941,46.2941176470588,0.839466666666667,0,"Silty Clay Loam",245.7063599
"Platanus occidentalis",33.159512,-96.609838,7.9,50,22,28,1.3568,1,"Clay",158.6833954
