"X","species","decimalLongitude","decimalLatitude","high_temp_C","low_temp_C","moisture_mm","northness","eastness","windward_exposure","mTPI","slope","aspect","macro_bio1_mean_annual_temp_C","macro_bio12_total_annual_precip_mm","macro_bio5_max_temp_warm_month_C","macro_bi06_min_temp_cold_month_C"
980658,"Quercus muehlenbergii",-97.96823,29.580523,34.8595924377441,7.05935478210449,821.192199707031,-0.00328674702905118,-0.00403915625065565,-0.00151818559970707,-0.312340945005417,0.00520746875554323,4.02933740615845,20.5499992370605,821.849060058594,34.8499984741211,7.05000019073486
980713,"Quercus muehlenbergii",-97.954227,29.872505,34.6326942443848,6.68642425537109,891.771545410156,-0.0138667905703187,-0.00042121225851588,0.0115204295143485,0.783486306667328,0.0138736320659518,3.17195892333984,20.2057914733887,891.419006347656,34.6057929992676,6.6280198097229
980742,"Quercus muehlenbergii",-97.932053,29.878808,34.674560546875,6.56040239334106,877.101745605469,-0.0259577855467796,-0.130097210407257,-0.0623954795300961,-1.72536468505859,0.133053794503212,4.51544904708862,20.25,877.627319335938,34.6500015258789,6.65000009536743
981722,"Quercus muehlenbergii",-97.929697,29.894139,34.6090087890625,6.57660579681396,872.872009277344,-0.0323111452162266,-0.0486628897488117,-0.00329880672506988,-5.55046463012695,0.0584463402628899,4.12624931335449,20.1652812957764,880.30908203125,34.5608406066895,6.56888341903687
981780,"Quercus muehlenbergii",-97.931025,29.878033,34.6481781005859,6.64795064926147,879.685791015625,0.00230050133541226,-0.0140773775056005,-0.0111039895564318,2.01824474334717,0.0142645947635174,4.87437534332275,20.25,876.842529296875,34.6500015258789,6.65000009536743
981805,"Quercus muehlenbergii",-97.929763,29.87743,34.6402244567871,6.62500667572021,877.309265136719,0.00784040428698063,-0.0111211035400629,-0.0138906678184867,0.731591582298279,0.0136074358597398,5.32646417617798,20.25,875.954467773438,34.6500015258789,6.65000009536743
981876,"Quercus muehlenbergii",-97.93705,29.884722,34.592472076416,6.6748685836792,880.638427734375,0.00165146833751351,0.0220507495105267,0.0128140635788441,-0.933396458625793,0.0221143066883087,1.49604189395905,20.25,882.415283203125,34.5867385864258,6.65000009536743
982093,"Quercus muehlenbergii",-97.946305,29.875958,34.6342926025391,6.75044822692871,885.184387207031,-0.0286212563514709,0.0024574447888881,0.0259684100747108,0.0709384977817535,0.0287305135279894,3.05594182014465,20.1838474273682,886.433715820312,34.5838470458984,6.64718770980835
982169,"Quercus muehlenbergii",-97.931922,29.878703,34.6932830810547,6.70001983642578,876.956420898438,-0.0283590219914913,-0.0368895307183266,0.000158722526975907,-0.0299175828695297,0.0465471372008324,4.0569920539856,20.25,877.477111816406,34.6500015258789,6.65000009536743
982760,"Quercus muehlenbergii",-97.954195,29.872569,34.6326942443848,6.68642425537109,891.771545410156,-0.0138667905703187,-0.00042121225851588,0.0115204295143485,0.783486306667328,0.0138736320659518,3.17195892333984,20.2057914733887,891.419006347656,34.6057929992676,6.6280198097229
983216,"Quercus muehlenbergii",-97.967842,29.903428,34.3309440612793,6.57257604598999,899.267822265625,-0.0262186322361231,0.00646974006667733,0.0269525200128555,-2.81245827674866,0.0270083621144295,2.89966464042664,19.9852657318115,904.356079101562,34.2852630615234,6.4919261932373
983442,"Quercus muehlenbergii",-97.897628,29.94827,34.546947479248,6.51602602005005,896.661376953125,0.00134100997820497,-0.031854223459959,-0.0202581621706486,0.217997416853905,0.0318878442049026,4.75446224212646,20.1499996185303,895.663879394531,34.5499992370605,6.55000019073486
983589,"Quercus muehlenbergii",-97.885459,29.993356,34.3169136047363,6.37075662612915,906.600219726562,0.0221615470945835,-0.0115513326600194,-0.0265313945710659,-0.121305994689465,0.0249939505010843,5.80269575119019,19.9500007629395,905.857788085938,34.3499984741211,6.44999980926514
983646,"Quercus muehlenbergii",-97.937545,29.888075,34.5716133117676,6.72578859329224,877.809265136719,-0.01752620190382,0.0349529311060905,0.0374845527112484,-3.30646395683289,0.0391108058393002,2.03558158874512,20.2323093414307,883.710205078125,34.5334243774414,6.64110565185547
984198,"Quercus muehlenbergii",-97.923317,29.871238,34.6503601074219,6.65070152282715,872.630004882812,0.00198307354003191,-0.00512680551037192,-0.00503085879608989,0.687574744224548,0.00549700111150742,5.08146858215332,20.25,871.712158203125,34.6500015258789,6.65000009536743
984840,"Quercus muehlenbergii",-97.941375,29.882288,34.6091651916504,6.74447679519653,883.661682128906,-0.0358640402555466,-0.00983831938356161,0.0242734905332327,0.278206646442413,0.0371975786983967,3.4093291759491,20.1882743835449,884.660400390625,34.5493812561035,6.63271522521973
985160,"Quercus muehlenbergii",-97.91555,29.901958,34.6083335876465,6.66880369186401,871.013854980469,-0.0261318273842335,0.0204554088413715,0.0354355312883854,-3.05707097053528,0.0331918746232986,2.47744178771973,20.1744384765625,876.572570800781,34.5584144592285,6.57443904876709
984035,"Quercus muehlenbergii",-97.666759,29.808389,34.8557510375977,6.53059244155884,948.15869140625,0.0786096304655075,-0.0515284352004528,-0.0985864475369453,6.50222730636597,0.0941317901015282,5.70295476913452,20.4766960144043,934.691467285156,34.9766960144043,6.80111503601074
982784,"Quercus muehlenbergii",-98.8836,29.339242,34.8020668029785,6.93402433395386,795.27734375,0.0208189114928246,0.0174366179853678,0.0142707712948322,-8.34504318237305,0.0271596033126116,0.697214245796204,20.6591453552246,802.352478027344,34.8080406188965,6.99889278411865
