"species","decimalLatitude","decimalLongitude","ph_d0_100","clay_d0_100","sand_d0_100","silt_d0_100","db_d0_100","ec_d0_100","texture_d0_100","elevation"
"Gleditsia triacanthos",40.40546,-88.718714,6.507,28.815,16.3075,54.8775,1.48525,0,"Silty Clay Loam",253.480896
"Gleditsia triacanthos",35.289857,-85.840377,6.11575757575758,57.030303030303,15.8018181818182,27.1678787878788,1.43442424242424,0,"Clay",448.5455322
"Gleditsia triacanthos",36.904392,-88.210039,5.06366666666667,23.5666666666667,9.15333333333333,67.28,1.5302,0,"Silt Loam",116.4343719
"Gleditsia triacanthos",40.725677,-85.994667,7.28633333333333,25.08,24.3233333333333,50.5966666666667,1.4241,0,"Silt Loam",198.7390289
"Gleditsia triacanthos",32.994805,-96.634922,8.2,40.9,8.54,50.56,1.432,0.5,"Silty Clay",155.6174927
"Gleditsia triacanthos",40.249116,-77.006444,5.97234042553192,43.6524822695035,19.1496453900709,37.1978723404255,1.38971631205674,0,"Clay",110.5660172
"Gleditsia triacanthos",32.507579,-95.662966,5.192,39.17,29.666,31.164,1.4224,0.5,"Clay Loam",146.7748871
"Gleditsia triacanthos",30.345098,-90.990521,6.62,27.15,8.02,64.83,1.53,0,"Silty Clay Loam",2.982048988
"Gleditsia triacanthos",32.845612,-97.484428,8.2,37.55,32,30.45,1.3475,0.1,"Clay Loam",183.6267548
"Gleditsia triacanthos",33.002369,-97.039737,5.11481481481481,39.2592592592593,34.1555555555556,26.5851851851852,1.32777777777778,1,"Clay Loam",164.0878143
"Gleditsia triacanthos",39.43955,-96.731452,7.30632183908046,36.617816091954,7.48706896551724,55.8951149425287,1.33635057471264,0.26566091954023,"Silty Clay",338.3284302
"Gleditsia triacanthos",33.049242,-96.85153,8.2,51.25,20.15,28.6,1.4395,1,"Clay",187.1048431
"Gleditsia triacanthos",39.29321,-84.250503,5.5092,26.3046,16.9172,56.7782,1.54604,0,"Silt Loam",221.5769348
"Gleditsia triacanthos",32.964184,-96.65694,8.2,38.5135135135135,19.8783783783784,41.6081081081081,1.42432432432432,0,"Silty Clay",161.9574738
"Gleditsia triacanthos",29.63985,-98.46688,7.3,43.2,18,38.8,1.15,0.7,"Clay",297.2952576
"Gleditsia triacanthos",35.892483,-97.761537,7.19502369668246,24.9596199524941,17.2,57.8403800475059,1.43434679334917,0.698574821852732,"Silt Loam",310.5489502
"Gleditsia triacanthos",43.04215,-89.428103,6.388,25.565,12.206,62.229,1.3482,0.1,"Silt Loam",267.771698
"Gleditsia triacanthos",36.165306,-86.724162,6.32,25.456,15.5952,58.9488,1.45456,0.08,"Silt Loam",121.6402435
"Gleditsia triacanthos",42.757947,-92.50112,6.72631578947368,15.6710526315789,63.7236842105263,20.6052631578947,1.56973684210526,0,"Sandy Loam",289.3064575
"Gleditsia triacanthos",40.308806,-76.881595,6.11625,25.23375,9.0595,65.923,1.3855,0,"Silt Loam",99.46656799
"Gleditsia triacanthos",36.142953,-96.346984,6.13250883392226,33.7844522968198,28.3992932862191,37.8162544169611,1.55663888888889,0.75070821529745,"Clay Loam",252.3731995
"Gleditsia triacanthos",36.091638,-86.539213,5.6,45.9876543209877,21.8432098765432,32.1691358024691,1.48876543209877,0,"Clay",149.3449249
"Gleditsia triacanthos",41.199824,-96.037176,6.2355,27.025,4,68.975,1.3327,0.5845,"Silty Clay Loam",327.3901367
"Gleditsia triacanthos",39.348005,-82.034594,6.2,25.51,23.888,50.602,1.473,0,"Silt Loam",202.5339813
"Gleditsia triacanthos",40.017134,-85.318497,7.605,25.55,37.1,37.35,1.7325,0,"Loam",328.3829651
"Gleditsia triacanthos",40.46625,-79.923058,5.5825,25.8775,9.9285,64.194,1.5347,0,"Silt Loam",280.394165
"Gleditsia triacanthos",33.12732,-96.850883,8.2,47.5,23.3,29.2,1.45,1,"Clay",173.8830414
"Gleditsia triacanthos",39.164662,-84.575166,6.8,47.1792452830189,15.4169811320755,37.4037735849057,1.55,0,"Clay",233.3695679
"Gleditsia triacanthos",40.2728,-76.919813,5.619,18.465,43.0225,38.5125,1.404,0,"Loam",92.77870941
"Gleditsia triacanthos",32.787292,-97.199204,7.9,70,9,21,1.3615,1,"Clay",150.1600189
"Gleditsia triacanthos",37.572802,-89.440031,6.655,19.38,5.8,74.82,1.3505,0,"Silt Loam",114.6118774
"Gleditsia triacanthos",32.620297,-96.98935,8.2,50,22,28,1.2775,0.768,"Clay",176.4306793
"Gleditsia triacanthos",33.908159,-94.827268,6.88921161825726,44.6058091286307,14.8078838174274,40.5863070539419,1.47815217391304,0,"Silty Clay",136.0493469
"Gleditsia triacanthos",39.107793,-96.602422,6.78914728682171,47.4031007751938,4.08010335917313,48.5167958656331,1.33237726098191,0.188372093023256,"Silty Clay",356.6043396
"Gleditsia triacanthos",32.588228,-97.09697,7.075,12.875,70.6,16.525,1.4075,0,"Sandy Loam",167.0749207
"Gleditsia triacanthos",33.012777,-96.565687,7.9,54,20,26,1.264,1,"Clay",153.2714539
"Gleditsia triacanthos",32.863025,-97.067592,7,26.625,35.64,37.735,1.3725,1,"Loam",151.201767
"Gleditsia triacanthos",35.595975,-84.210244,5.15,36.5795,19.5625,43.858,1.4297,0,"Silty Clay",269.036438
"Gleditsia triacanthos",32.961768,-96.562157,7.9,70,9,21,1.3615,1,"Clay",144.6776276
"Gleditsia triacanthos",32.987625,-97.120361,8.2,40.75,7.85,51.4,1.335,0.5,"Silty Clay",167.2925568
"Gleditsia triacanthos",31.895189,-97.701603,7.86842105263158,50,8,42,1.2,1,"Silty Clay",319.747406
"Gleditsia triacanthos",33.726278,-86.144233,4.96649214659686,33.6858638743456,35.9319371727749,30.3821989528796,1.50774869109948,0.1,"Clay Loam",156.2415009
"Gleditsia triacanthos",34.983917,-86.093192,5.8,23.68,34.515,41.805,1.46545,0,"Loam",236.7173615
"Gleditsia triacanthos",30.369999,-91.104556,4.852,23.395,8.525,68.08,1.5,0,"Silt Loam",9.779889107
"Gleditsia triacanthos",33.062125,-96.934543,7.8,51.14,15.24,33.62,1.3138,1.69,"Clay",159.2101898
"Gleditsia triacanthos",32.772295,-97.199815,6.316,17.69,60.87,21.44,1.5215,0.2,"Sandy Loam",180.9781342
"Gleditsia triacanthos",39.039502,-95.201158,6.61408450704225,33.9070422535211,22.143661971831,43.9492957746479,1.4230985915493,0.283943661971831,"Clay Loam",281.5285645
"Gleditsia triacanthos",32.89005,-96.806366,7.9,55,17.1,27.9,1.368,1,"Clay",178.5445709
"Gleditsia triacanthos",33.140871,-97.10179,5.09651162790698,38.6046511627907,38.7674418604651,22.6279069767442,1.34197674418605,1,"Clay Loam",183.7728729
"Gleditsia triacanthos",30.459712,-97.611261,7.9,54,20,26,1.264,1,"Clay",214.3144684
"Gleditsia triacanthos",42.291743,-85.600564,5.857,6.75,85.205,8.045,1.51256666666667,0,"Loamy Sand",258.782959
"Gleditsia triacanthos",37.721337,-97.348074,6.972,10.42,64.58,25,1.5028,0.1,"Sandy Loam",398.4492188
"Gleditsia triacanthos",42.042876,-93.662605,6.35933333333333,27.0366666666667,33.1933333333333,39.77,1.46866666666667,0,"Clay Loam",301.8071289
"Gleditsia triacanthos",33.616835,-95.045395,8.2,45,7.2,47.8,1.42021276595745,0,"Silty Clay",126.1125183
"Gleditsia triacanthos",32.552875,-97.224248,5.454,23.065,60.518,16.417,1.48,1,"Sandy Loam",216.2488708
"Gleditsia triacanthos",32.995972,-96.949022,8.2,47.5,23.3,29.2,1.45,1,"Clay",136.3486023
"Gleditsia triacanthos",32.359405,-96.890205,8.2,41.0703125,17.0234375,41.90625,1.3721875,1,"Silty Clay",180.3155518
"Gleditsia triacanthos",36.417311,-93.77155,5.35706806282723,32.1957671957672,19.484126984127,48.3201058201058,1.36698952879581,0.198952879581152,"Silty Clay Loam",393.9668274
"Gleditsia triacanthos",39.149561,-86.22829,4.57340425531915,17.6631205673759,14.8191489361702,67.5177304964539,1.42482269503546,0,"Silt Loam",308.7093201
"Gleditsia triacanthos",41.54722,-90.463417,5.829,31.23,35.38,33.39,1.4947,0.1,"Clay Loam",191.7021332
"Gleditsia triacanthos",39.197334,-94.67836,6.622,30.105,4.186,65.709,1.33735,1,"Silty Clay Loam",240.2592163
"Gleditsia triacanthos",32.266248,-96.586278,6.761,40.765,28.07,31.165,1.5125,2.17,"Clay",136.2748566
"Gleditsia triacanthos",41.665136,-91.582766,5.7365,26.96,4.255,68.785,1.38905,0.1,"Silt Loam",202.0659485
"Gleditsia triacanthos",39.434794,-86.813972,5.171,24.53,9.8,65.67,1.5785,0,"Silt Loam",221.658493
"Gleditsia triacanthos",33.362411,-96.086189,7.08,40.35,28.982,30.668,1.5353,1.9,"Clay",192.3592224
"Gleditsia triacanthos",36.107085,-94.1825,6.545,41.65,21.562,36.788,1.4154,0.2,"Clay",368.0763245
"Gleditsia triacanthos",39.652458,-78.239686,5.35635738831615,21.0171821305842,30.6992647058824,47.4110294117647,1.41395189003436,0,"Loam",127.4413757
"Gleditsia triacanthos",32.790675,-97.100542,7.9,70,9,21,1.3615,1,"Clay",140.6516571
"Gleditsia triacanthos",33.271253,-96.301597,7.9,54,20,26,1.264,1,"Clay",183.3085175
"Gleditsia triacanthos",39.915565,-86.098486,7,28,35,37,1.485,0,"Clay Loam",224.9176483
"Gleditsia triacanthos",39.258503,-84.484908,7.117,25.5675,36.3315,38.101,1.61065,0,"Loam",210.0297089
"Gleditsia triacanthos",37.593822,-84.214676,6.88,27.0153846153846,13.0747252747253,59.9098901098901,1.37228571428571,0,"Silty Clay Loam",250.0668488
"Gleditsia triacanthos",33.049902,-96.935545,6.935,43.05,27.062,29.888,1.6196,0,"Clay",153.2454529
"Gleditsia triacanthos",36.153942,-86.923195,5.50375,30.095,12.7215,57.1835,1.4217,0.1,"Silty Clay Loam",137.1096649
"Gleditsia triacanthos",31.356856,-95.750685,6.5,39.5,33.47,27.03,1.3925,0,"Clay Loam",81.12573242
"Gleditsia triacanthos",39.240842,-84.19677,5.55875,28.615,14.515,56.87,1.5101,0,"Silty Clay Loam",241.8708801
"Gleditsia triacanthos",38.54924,-90.54425,5.86914498141264,39.157249070632,10.8197026022305,50.0230483271376,1.3131970260223,1,"Silty Clay",147.4266052
"Gleditsia triacanthos",36.133975,-97.124017,7.138,31.495,31.105,37.4,1.42655,3.885,"Clay Loam",280.4473877
"Gleditsia triacanthos",32.627497,-97.432517,8.2,37.55,32,30.45,1.3475,0.1,"Clay Loam",216.3912201
"Gleditsia triacanthos",33.050411,-96.852958,8.2,30,33.5,36.5,1.4,0,"Clay Loam",196.8824158
"Gleditsia triacanthos",39.257478,-92.826467,6.3445,30.2515,22.885,46.8635,1.403,0.5,"Clay Loam",220.2378387
"Gleditsia triacanthos",30.267456,-93.206116,4.935,25.0625,5.2225,69.715,1.3848,0.195,"Silt Loam",-0.30411616
"Gleditsia triacanthos",30.347203,-90.988459,4.852,23.395,8.525,68.08,1.5,0,"Silt Loam",2.993906498
"Gleditsia triacanthos",39.949526,-86.13679,6.411,26.76,25.9875,47.2525,1.560875,0,"Loam",258.3978577
"Gleditsia triacanthos",31.348142,-91.42122,5.15,17.38,13.0895,69.5305,1.43805,0,"Silt Loam",42.68151093
"Gleditsia triacanthos",37.192052,-86.105508,5.8988,29.368,35.004,35.628,1.42632,0,"Clay Loam",139.3591614
"Gleditsia triacanthos",33.051678,-96.856064,8.2,51.25,20.15,28.6,1.4395,1,"Clay",183.5896912
"Gleditsia triacanthos",37.889568,-84.39616,6.45290909090909,37.6909090909091,9.53272727272727,52.7763636363636,1.41463636363636,0,"Silty Clay",282.9988708
"Gleditsia triacanthos",33.375022,-97.581925,6.426,24.18,43.66,32.16,1.5519,0.5,"Loam",296.4084778
"Gleditsia triacanthos",38.956589,-84.562744,6.4858,24.762,9.642,65.596,1.35182,0,"Silt Loam",224.0136719
"Gleditsia triacanthos",35.78508,-90.706283,5.36,21.625,3.256,75.119,1.4675,1,"Silt Loam",107.3758698
"Gleditsia triacanthos",32.638123,-96.962196,8.2,30,33.5,36.5,1.4,0,"Clay Loam",219.5675049
"Gleditsia triacanthos",43.112109,-90.904757,6.17233502538071,19.9086294416244,31.7548223350254,48.3365482233502,1.49337563451777,0,"Loam",209.3519287
"Gleditsia triacanthos",33.258453,-97.058472,8.2,41.36,12.2,46.44,1.36,0.1,"Silty Clay",163.0207062
"Gleditsia triacanthos",32.955238,-96.639735,8.2,44,7.45,48.55,1.3585,1,"Silty Clay",148.802124
"Gleditsia triacanthos",37.256,-95.7742,6.60797413793103,39.4073275862069,8.52370689655172,52.0689655172414,1.40952586206897,1.17241379310345,"Silty Clay",251.8165588
"Gleditsia triacanthos",37.043308,-94.657781,6.1426,26.356,17.7328,55.9112,1.47584,0.8,"Silt Loam",247.4139709
"Gleditsia triacanthos",37.66666,-94.83417,6.20575,35.65,10.36525,53.98475,1.403475,1,"Silty Clay",292.2194824
"Gleditsia triacanthos",37.2451,-95.7754,6.60797413793103,39.4073275862069,8.52370689655172,52.0689655172414,1.40952586206897,1.17241379310345,"Silty Clay",245.4286194
"Gleditsia triacanthos",37.394625,-94.710806,6.36853146853147,39.027972027972,15.1153846153846,45.8566433566434,1.41912587412587,1.67832167832168,"Silty Clay",278.1159363
"Gleditsia triacanthos",37.61889,-94.74111,6.48951310861423,40.7640449438202,7.46441947565543,51.7715355805243,1.31715355805243,1,"Silty Clay",283.8070679
"Gleditsia triacanthos",36.86112,-94.91069,6.3884,40.614,10.2982,49.0878,1.38688,1.936,"Silty Clay",235.1509705
"Gleditsia triacanthos",36.9193,-94.91372,6.13984375,36.328125,19.1177083333333,44.5541666666667,1.42638020833333,2.01041666666667,"Silty Clay",239.5693665
"Gleditsia triacanthos",36.89988,-94.89607,6.255,35.2675,9.155,55.5775,1.460875,0.875,"Silty Clay",234.1543884
"Gleditsia triacanthos",36.90039,-94.89609,6.255,35.2675,9.155,55.5775,1.460875,0.875,"Silty Clay",235.8942566
"Gleditsia triacanthos",37.475625,-94.696575,6.955,35,8.85,56.15,1.476,1.85,"Silty Clay",285.0711365
"Gleditsia triacanthos",37.333333,-95.083333,6.4095,34.8075,9.21,55.9825,1.446975,1,"Silty Clay Loam",254.8522491
"Gleditsia triacanthos",36.907058,-94.91712,6.3884,40.614,10.2982,49.0878,1.38688,1.936,"Silty Clay",232.8653564
"Gleditsia triacanthos",37.32018,-94.67812,6.19425,32.21,10.0225,57.7675,1.451825,0.875,"Silty Clay Loam",262.4560547
"Gleditsia triacanthos",37.61932,-94.73302,6.35294117647059,34.6580882352941,21.9338235294118,43.4080882352941,1.41117647058824,1,"Clay Loam",273.9007263
"Gleditsia triacanthos",37.35553,-95.62799,6.21836734693878,33.469387755102,25.2426303854875,41.2879818594104,1.43598712446352,0.869614512471655,"Clay Loam",278.8355103
"Gleditsia triacanthos",37.61954,-94.74139,6.77485380116959,44.6695906432749,6.07309941520468,49.2573099415205,1.28304093567251,1,"Silty Clay",280.9204102
"Gleditsia triacanthos",37.52833,-94.58,5.55868055555556,31.3072916666667,18.6666666666667,50.0260416666667,1.44340277777778,1,"Silty Clay Loam",271.2635
"Gleditsia triacanthos",39.0217,-92.1605,5.9585,39.72825,8.757,51.51475,1.3921,1,"Silty Clay",271.997345
"Gleditsia triacanthos",37.21527,-93.29805,5.26033333333333,33.063,11.814,55.123,1.43543333333333,0.133333333333333,"Silty Clay Loam",397.0273132
"Gleditsia triacanthos",32.740346,-97.363602,8.2,41.36,12.2,46.44,1.36,0.1,"Silty Clay",169.4532166
"Gleditsia triacanthos",42.281187,-85.430968,6.092,10.7856,73.2184,15.996,1.521,0.0108,"Sandy Loam",241.0490265
"Gleditsia triacanthos",40.317937,-88.356281,7.335,33.6966666666667,7.01333333333333,59.29,1.34306666666667,0,"Silty Clay Loam",220.5158234
"Gleditsia triacanthos",33.227458,-96.624798,7.9,54,20,26,1.264,1,"Clay",190.3406372
"Gleditsia triacanthos",29.882455,-97.935692,8.2,30.8,18.02,51.18,1.401,0.5,"Silty Clay Loam",172.0154419
"Gleditsia triacanthos",39.647095,-79.982575,6.1895,23.51,13.7,62.79,1.44955,0,"Silt Loam",258.3236389
"Gleditsia triacanthos",39.898098,-86.034346,6.7525,29.1025,19.425,51.4725,1.53325,0,"Silty Clay Loam",256.1523743
"Gleditsia triacanthos",33.337464,-97.031606,8.2,37.55,32,30.45,1.3475,0.1,"Clay Loam",167.6907349
"Gleditsia triacanthos",33.126742,-86.843983,5.2,36.15,15.747,48.103,1.52005,0,"Silty Clay",129.1334839
"Gleditsia triacanthos",32.608391,-97.062759,5.375,24.775,57.75,17.475,1.4755,1,"Sandy Loam",159.1087494
"Gleditsia triacanthos",37.715238,-84.293222,6.85991649269311,24.4133611691023,10.7118997912317,64.874739039666,1.34091858037578,0,"Silt Loam",278.6825562
"Gleditsia triacanthos",42.835907,-97.577309,7.3524,30.112,10.012,59.876,1.37944,0.9,"Silty Clay Loam",369.9212952
"Gleditsia triacanthos",33.085178,-96.895739,6.935,43.05,27.062,29.888,1.6196,0,"Clay",166.5611267
"Gleditsia triacanthos",34.901633,-85.87137,5.36,25.68,22.707,51.613,1.4225,0,"Silt Loam",183.4417572
"Gleditsia triacanthos",33.050044,-96.850292,8.2,51.25,20.15,28.6,1.4395,1,"Clay",189.2491913
"Gleditsia triacanthos",34.415505,-87.089486,6.161,43.9,11.26,44.84,1.4129,0.1,"Silty Clay",185.4742432
"Gleditsia triacanthos",39.51646,-80.094048,5.319,31.836,17.1645,50.9995,1.48705,0,"Silty Clay Loam",267.4016724
"Gleditsia triacanthos",33.257027,-96.931182,7.5,28.44,34.23,37.33,1.4342,1,"Clay Loam",160.2163849
"Gleditsia triacanthos",30.351381,-90.03586,5.379,17.9091666666667,33.4681666666667,48.6226666666667,1.47011666666667,0,"Loam",3.158736229
"Gleditsia triacanthos",39.331493,-81.990555,6.2,25.51,23.888,50.602,1.473,0,"Silt Loam",196.7189941
"Gleditsia triacanthos",33.221535,-87.58121,5.0345,28.845,11.3505,59.8045,1.4717,0,"Silty Clay Loam",47.19333649
"Gleditsia triacanthos",32.84571,-97.484428,8.2,37.55,32,30.45,1.3475,0.1,"Clay Loam",183.8834076
"Gleditsia triacanthos",42.079382,-87.775735,6.72625,41.20625,10.28125,48.5125,1.540575,0,"Silty Clay",190.5065308
"Gleditsia triacanthos",32.66285,-97.223047,5.375,24.775,57.75,17.475,1.4755,1,"Sandy Loam",186.3745728
"Gleditsia triacanthos",40.437327,-79.902257,4.96195652173913,31.9757246376812,13.9605072463768,54.063768115942,1.46634057971014,0,"Silty Clay Loam",332.3796692
"Gleditsia triacanthos",31.940568,-91.129516,5.401,22.5285,5.382,72.0895,1.457,0,"Silt Loam",59.35974121
"Gleditsia triacanthos",33.721545,-94.642064,7.7,49.0833333333333,20.8333333333333,30.0833333333333,1.4581,0.333333333333333,"Clay",101.6326218
"Gleditsia triacanthos",40.095538,-88.216315,6.265,31.42,5.785,62.795,1.35025,0,"Silty Clay Loam",224.9848175
"Gleditsia triacanthos",40.480308,-80.015969,5.06515912897822,27.3586805555556,23.6303819444444,49.0109375,1.36817420435511,0,"Clay Loam",299.0430908
"Gleditsia triacanthos",40.602386,-83.835726,6.54333333333333,37.7633333333333,19.2833333333333,42.9533333333333,1.5714,0,"Silty Clay",304.0767212
"Gleditsia triacanthos",38.763959,-90.720173,7.2,26.58,5.699,67.721,1.4826,0,"Silt Loam",165.643158
