"","species","decimalLatitude","decimalLongitude","ph_d0_100","clay_d0_100","sand_d0_100","silt_d0_100","db_d0_100","ec_d0_100","texture_d0_100","elevation","real.species"
"32","Abies fraseri",35.766547,-82.265485,6.35,10,80.8,9.2,1.465,0,"Sandy Loam",2002.07385253906,"Abies fraseri"
"33","Abies fraseri",35.633983,-83.389345,4.50252100840336,14.2294117647059,50.1411764705882,35.6294117647059,1.31621848739496,0,"Loam",1847.60266113281,"Abies fraseri"
"34","Abies fraseri",35.55967,-83.49633,4.51218181818182,18.468330134357,51.4952015355086,30.0364683301344,1.32732727272727,0,"Loam",1962.23425292969,"Abies fraseri"
"35","Abies fraseri",36.1095,-81.801628,4.8,15.1417910447761,60.3455223880597,24.5126865671642,1.31753731343284,0,"Sandy Loam",1665.28247070312,"Abies fraseri"
"36","Abies fraseri",36.10482,-82.130767,4.875,16.4204545454545,56.3590909090909,27.2204545454545,1.28295454545455,0,"Sandy Loam",1883.07495117188,"Abies fraseri"
"37","Abies fraseri",35.562949,-83.498278,4.53942307692308,19.5733788395904,49.7576791808874,30.6689419795222,1.29551282051282,0,"Loam",2023.62109375,"Abies fraseri"
"38","Abies fraseri",35.560421,-83.497101,4.51218181818182,18.468330134357,51.4952015355086,30.0364683301344,1.32732727272727,0,"Loam",1976.03259277344,"Abies fraseri"
"39","Abies fraseri",36.101152,-81.823894,4.69285714285714,4.75675675675676,21.4513513513514,11.6297297297297,0.615540540540541,0,"Other",1754.00952148438,"Abies fraseri"
"40","Abies fraseri",35.766312,-82.265383,6.35,10,80.8,9.2,1.465,0,"Sandy Loam",2005.26306152344,"Abies fraseri"
"41","Abies fraseri",36.097706,-81.828831,4.69285714285714,4.75675675675676,21.4513513513514,11.6297297297297,0.615540540540541,0,"Other",1642.73071289062,"Abies fraseri"
"42","Abies fraseri",36.095706,-81.832186,4.5,11.5,45.3,43.2,1.53,0,"Loam",1598.89123535156,"Abies fraseri"
"43","Abies fraseri",35.460999,-83.140433,4.35803571428571,18.7128712871287,46.7128712871287,34.5742574257426,1.24303571428571,0,"Loam",1797.28552246094,"Abies fraseri"
"44","Abies fraseri",36.095517,-81.828637,4.8,16,59.136,24.864,1.11,0,"Sandy Loam",1530.80322265625,"Abies fraseri"
"45","Abies fraseri",35.557095,-83.4963,4.4801282051282,16.0716723549488,50.1126279863481,33.8156996587031,1.29996794871795,0,"Loam",1920.13781738281,"Abies fraseri"
"46","Abies fraseri",35.763476,-82.2652,4.70181818181818,17.7545454545455,61.5563636363636,20.6890909090909,1.37709090909091,0,"Sandy Loam",1972.21313476562,"Abies fraseri"
"47","Abies fraseri",35.558588,-83.496178,4.51218181818182,18.468330134357,51.4952015355086,30.0364683301344,1.32732727272727,0,"Loam",1940.79553222656,"Abies fraseri"
"48","Abies fraseri",36.107375,-82.106392,4.875,16.4204545454545,56.3590909090909,27.2204545454545,1.28295454545455,0,"Sandy Loam",1750.56896972656,"Abies fraseri"
"49","Abies fraseri",36.107897,-82.108601,4.82903225806452,11.1459627329193,43.7608695652174,43.2,1.26387096774194,0,"Loam",1713.47680664062,"Abies fraseri"
"50","Abies fraseri",35.366108,-82.990625,4.8,13.4253731343284,66.1813432835821,20.3932835820896,1.31753731343284,0,"Sandy Loam",1920.078125,"Abies fraseri"
"51","Abies fraseri",35.562503,-83.497283,4.53942307692308,19.5733788395904,49.7576791808874,30.6689419795222,1.29551282051282,0,"Loam",2009.18029785156,"Abies fraseri"
"52","Abies fraseri",36.10279,-81.820315,4.69285714285714,4.75675675675676,21.4513513513514,11.6297297297297,0.615540540540541,0,"Other",1780.82421875,"Abies fraseri"
"53","Abies fraseri",36.101131,-81.823928,4.69285714285714,4.75675675675676,21.4513513513514,11.6297297297297,0.615540540540541,0,"Other",1754.00952148438,"Abies fraseri"
"54","Abies fraseri",35.643819,-82.30392,5.13066666666667,12.5733333333333,69.3796666666667,18.047,1.4753,0,"Sandy Loam",789.448181152344,"Abies fraseri"
"55","Abies fraseri",35.556366,-83.495514,4.53942307692308,19.5733788395904,49.7576791808874,30.6689419795222,1.29551282051282,0,"Loam",1925.02612304688,"Abies fraseri"
"56","Abies fraseri",36.176231,-82.079046,6.5,13,66.9,20.1,1.55,0,"Sandy Loam",817.121215820312,"Abies fraseri"
"57","Abies fraseri",35.592264,-83.463621,4.53942307692308,19.5733788395904,49.7576791808874,30.6689419795222,1.29551282051282,0,"Loam",1773.34033203125,"Abies fraseri"
"58","Abies fraseri",35.305192,-82.897256,4.90261780104712,14.5052356020942,61.1450261780105,24.3497382198953,1.33157068062827,0,"Sandy Loam",1676.23046875,"Abies fraseri"
"59","Abies fraseri",35.560788,-83.497521,4.4801282051282,16.0716723549488,50.1126279863481,33.8156996587031,1.29996794871795,0,"Loam",1986.39343261719,"Abies fraseri"
"60","Abies fraseri",35.70062,-83.120698,4.47179487179487,14.3694915254237,50.2813559322034,35.3491525423729,1.31269230769231,0,"Loam",1668.75988769531,"Abies fraseri"
"61","Abies fraseri",35.557187,-83.495915,4.4801282051282,16.0716723549488,50.1126279863481,33.8156996587031,1.29996794871795,0,"Loam",1934.609375,"Abies fraseri"
"62","Abies fraseri",35.326108,-82.882545,5.18,20,64.765,15.235,1.355,0,"Sandy Loam",1767.90808105469,"Abies fraseri"
"63","Abies fraseri",36.097278,-81.830287,4.69285714285714,4.75675675675676,21.4513513513514,11.6297297297297,0.615540540540541,0,"Other",1637.73181152344,"Abies fraseri"
"64","Abies fraseri",35.769841,-82.182896,4.8,11.785,69.211,19.004,1.395,0,"Sandy Loam",893.081237792969,"Abies fraseri"
"65","Abies fraseri",36.104233,-82.124672,4.875,16.4204545454545,56.3590909090909,27.2204545454545,1.28295454545455,0,"Sandy Loam",1878.71008300781,"Abies fraseri"
"66","Abies fraseri",35.763847,-82.263177,4.70181818181818,17.7545454545455,61.5563636363636,20.6890909090909,1.37709090909091,0,"Sandy Loam",2017.9697265625,"Abies fraseri"
"67","Abies fraseri",35.774552,-82.262209,4.38571428571429,9.65217391304348,69.2434782608696,21.104347826087,0.882142857142857,0,"Sandy Loam",1966.81530761719,"Abies fraseri"
"68","Abies fraseri",35.558383,-83.496186,4.51218181818182,18.468330134357,51.4952015355086,30.0364683301344,1.32732727272727,0,"Loam",1937.31018066406,"Abies fraseri"
"69","Abies fraseri",35.61113,-83.424667,4.51218181818182,18.468330134357,51.4952015355086,30.0364683301344,1.32732727272727,0,"Loam",1536.57434082031,"Abies fraseri"
"70","Abies fraseri",36.094623,-81.831195,4.69285714285714,4.75675675675676,21.4513513513514,11.6297297297297,0.615540540540541,0,"Other",1552.763671875,"Abies fraseri"
"71","Abies fraseri",35.765989,-82.26564,4.70181818181818,17.7545454545455,61.5563636363636,20.6890909090909,1.37709090909091,0,"Sandy Loam",2007.23254394531,"Abies fraseri"
"72","Abies fraseri",36.086394,-81.84343,4.8,16,59.136,24.864,1.11,0,"Sandy Loam",1339.35778808594,"Abies fraseri"
"73","Abies fraseri",35.443678,-83.171289,4.35803571428571,18.7128712871287,46.7128712871287,34.5742574257426,1.24303571428571,0,"Loam",1560.42053222656,"Abies fraseri"
"74","Abies fraseri",36.095067,-81.812172,4.8,16,43.8,40.2,1.545,0,"Loam",1342.81140136719,"Abies fraseri"
"75","Abies fraseri",35.609676,-83.446634,4.51218181818182,18.468330134357,51.4952015355086,30.0364683301344,1.32732727272727,0,"Loam",1608.34887695312,"Abies fraseri"
"76","Abies fraseri",35.558288,-83.496033,4.51218181818182,18.468330134357,51.4952015355086,30.0364683301344,1.32732727272727,0,"Loam",1937.46423339844,"Abies fraseri"
"77","Abies fraseri",35.560555,-83.499271,4.4801282051282,16.0716723549488,50.1126279863481,33.8156996587031,1.29996794871795,0,"Loam",1937.62243652344,"Abies fraseri"
"78","Abies fraseri",35.73,-82.28,4.70181818181818,17.7545454545455,61.5563636363636,20.6890909090909,1.37709090909091,0,"Sandy Loam",1718.87060546875,"Abies fraseri"
"79","Abies fraseri",36.097778,-81.828889,4.69285714285714,4.75675675675676,21.4513513513514,11.6297297297297,0.615540540540541,0,"Other",1639.04846191406,"Abies fraseri"
"80","Abies fraseri",35.729722,-82.283333,4.70181818181818,17.7545454545455,61.5563636363636,20.6890909090909,1.37709090909091,0,"Sandy Loam",1677.99487304688,"Abies fraseri"
"81","Abies fraseri",36.101667,-81.8225,4.69285714285714,4.75675675675676,21.4513513513514,11.6297297297297,0.615540540540541,0,"Other",1773.99340820312,"Abies fraseri"
"82","Abies fraseri",35.563056,-83.497778,4.53942307692308,19.5733788395904,49.7576791808874,30.6689419795222,1.29551282051282,0,"Loam",2016.56774902344,"Abies fraseri"
"83","Abies fraseri",35.767222,-82.265278,6.35,10,80.8,9.2,1.465,0,"Sandy Loam",1987.93627929688,"Abies fraseri"
"84","Abies fraseri",36.194549,-81.760381,5.13908045977011,14.8103448275862,63.6206896551724,21.5689655172414,1.56942528735632,0,"Sandy Loam",859.6298828125,"Abies fraseri"
"85","Abies fraseri",36.099205,-82.13283,4.875,16.4204545454545,56.3590909090909,27.2204545454545,1.28295454545455,0,"Sandy Loam",1852.38293457031,"Abies fraseri"
"86","Abies fraseri",36.65109,-81.49582,4.8,12.2033333333333,52.1823333333333,35.6143333333333,1.14516666666667,0,"Other",1339.99621582031,"Abies fraseri"
"87","Abies fraseri",36.120266,-81.801259,4.69285714285714,4.75675675675676,21.4513513513514,11.6297297297297,0.615540540540541,0,"Other",1597.63073730469,"Abies fraseri"
"88","Abies fraseri",35.595471,-83.460064,4.51218181818182,18.468330134357,51.4952015355086,30.0364683301344,1.32732727272727,0,"Loam",1720.80151367188,"Abies fraseri"
"89","Abies fraseri",35.558017,-83.49623,4.51218181818182,18.468330134357,51.4952015355086,30.0364683301344,1.32732727272727,0,"Loam",1930.24401855469,"Abies fraseri"
"90","Abies fraseri",35.764731,-82.265125,4.70181818181818,17.7545454545455,61.5563636363636,20.6890909090909,1.37709090909091,0,"Sandy Loam",2036.87036132812,"Abies fraseri"
"91","Abies fraseri",35.764795,-82.26528,4.70181818181818,17.7545454545455,61.5563636363636,20.6890909090909,1.37709090909091,0,"Sandy Loam",2033.11547851562,"Abies fraseri"
"92","Abies fraseri",35.08,-83.29,5.06455026455026,15.4497354497354,53.6560846560847,30.8941798941799,1.49878306878307,0,"Other",1231.38366699219,"Abies fraseri"
"93","Abies fraseri",36.2,-81.67,5.808,9.8375,65.188,24.9745,1.439,0,"Sandy Loam",953.955017089844,"Abies fraseri"
"94","Abies fraseri",35.767004,-82.26512,6.35,10,80.8,9.2,1.465,0,"Sandy Loam",2001.46801757812,"Abies fraseri"
"95","Abies fraseri",35.560025,-83.496612,4.51218181818182,18.468330134357,51.4952015355086,30.0364683301344,1.32732727272727,0,"Loam",1968.53369140625,"Abies fraseri"
"96","Abies fraseri",36.103133,-82.080833,4.875,16.4204545454545,56.3590909090909,27.2204545454545,1.28295454545455,0,"Sandy Loam",1862.27429199219,"Abies fraseri"
"97","Abies fraseri",35.558413,-83.49588,4.51218181818182,18.468330134357,51.4952015355086,30.0364683301344,1.32732727272727,0,"Loam",1942.17272949219,"Abies fraseri"
"98","Abies fraseri",35.56287,-83.4983,4.53942307692308,19.5733788395904,49.7576791808874,30.6689419795222,1.29551282051282,0,"Loam",2023.9873046875,"Abies fraseri"
"99","Abies fraseri",35.767067,-82.264977,6.35,10,80.8,9.2,1.465,0,"Sandy Loam",2002.43249511719,"Abies fraseri"
"100","Abies fraseri",35.65,-83.43,4.50252100840336,14.2294117647059,50.1411764705882,35.6294117647059,1.31621848739496,0,"Loam",1721.908203125,"Abies fraseri"
"101","Abies fraseri",35.763042,-82.261933,4.70181818181818,17.7545454545455,61.5563636363636,20.6890909090909,1.37709090909091,0,"Sandy Loam",2008.6337890625,"Abies fraseri"
"102","Abies fraseri",35.556512,-83.493088,4.47179487179487,14.3694915254237,50.2813559322034,35.3491525423729,1.31269230769231,0,"Loam",1873.30944824219,"Abies fraseri"
"103","Abies fraseri",35.562953,-83.49884,4.53942307692308,19.5733788395904,49.7576791808874,30.6689419795222,1.29551282051282,0,"Loam",2023.71447753906,"Abies fraseri"
"104","Abies fraseri",35.728873,-82.295794,4.38571428571429,9.65217391304348,69.2434782608696,21.104347826087,0.882142857142857,0,"Sandy Loam",1811.4306640625,"Abies fraseri"
"105","Abies fraseri",36.100442,-82.080719,4.875,16.4204545454545,56.3590909090909,27.2204545454545,1.28295454545455,0,"Sandy Loam",1882.1552734375,"Abies fraseri"
"106","Abies fraseri",36.094637,-81.830479,4.8,16,43.8,40.2,1.545,0,"Loam",1540.94873046875,"Abies fraseri"
"107","Abies fraseri",36.095528,-81.831878,4.69285714285714,4.75675675675676,21.4513513513514,11.6297297297297,0.615540540540541,0,"Other",1610.45532226562,"Abies fraseri"
"108","Abies fraseri",36.643164,-81.500722,4.80408163265306,13.312925170068,52.2265306122449,34.4605442176871,1.13996598639456,0,"Other",1490.33459472656,"Abies fraseri"
"109","Abies fraseri",36.107425,-82.10643,4.875,16.4204545454545,56.3590909090909,27.2204545454545,1.28295454545455,0,"Sandy Loam",1751.1416015625,"Abies fraseri"
"110","Abies fraseri",35.654903,-83.441558,4.51218181818182,18.468330134357,51.4952015355086,30.0364683301344,1.32732727272727,0,"Loam",1936.96911621094,"Abies fraseri"
"111","Abies fraseri",35.615602,-83.415011,4.47179487179487,14.3694915254237,50.2813559322034,35.3491525423729,1.31269230769231,0,"Loam",1655.40979003906,"Abies fraseri"
"112","Abies fraseri",35.557603,-83.496213,4.51218181818182,18.468330134357,51.4952015355086,30.0364683301344,1.32732727272727,0,"Loam",1927.30944824219,"Abies fraseri"
"113","Abies fraseri",35.763092,-82.261932,4.70181818181818,17.7545454545455,61.5563636363636,20.6890909090909,1.37709090909091,0,"Sandy Loam",2006.83056640625,"Abies fraseri"
"114","Abies fraseri",35.652771,-83.44416,4.50252100840336,14.2294117647059,50.1411764705882,35.6294117647059,1.31621848739496,0,"Loam",1895.08093261719,"Abies fraseri"
"115","Abies fraseri",35.355108,-82.84402,5.053,12.8555555555556,58.2,28.9444444444444,1.2276,0,"Sandy Loam",1396.81701660156,"Abies fraseri"
"116","Abies fraseri",35.55562,-83.49751,4.4801282051282,16.0716723549488,50.1126279863481,33.8156996587031,1.29996794871795,0,"Loam",1862.22619628906,"Abies fraseri"
"117","Abies fraseri",35.55874,-83.49605,4.51218181818182,18.468330134357,51.4952015355086,30.0364683301344,1.32732727272727,0,"Loam",1945.91345214844,"Abies fraseri"
"118","Abies fraseri",35.56551,-83.48428,4.53942307692308,19.5733788395904,49.7576791808874,30.6689419795222,1.29551282051282,0,"Loam",1826.91101074219,"Abies fraseri"
"119","Abies fraseri",35.55646,-83.4947,4.4801282051282,16.0716723549488,50.1126279863481,33.8156996587031,1.29996794871795,0,"Loam",1925.26477050781,"Abies fraseri"
"120","Abies fraseri",35.5562,-83.4958,4.4801282051282,16.0716723549488,50.1126279863481,33.8156996587031,1.29996794871795,0,"Loam",1921.57763671875,"Abies fraseri"
"121","Abies fraseri",35.56291,-83.49968,4.53942307692308,19.5733788395904,49.7576791808874,30.6689419795222,1.29551282051282,0,"Loam",2015.03796386719,"Abies fraseri"
"122","Abies fraseri",35.55632,-83.49532,4.53942307692308,19.5733788395904,49.7576791808874,30.6689419795222,1.29551282051282,0,"Loam",1925.77075195312,"Abies fraseri"
"123","Abies fraseri",35.556541,-83.496095,4.4801282051282,16.0716723549488,50.1126279863481,33.8156996587031,1.29996794871795,0,"Loam",1923.35766601562,"Abies fraseri"
"124","Abies fraseri",35.758858,-82.259833,4.70181818181818,17.7545454545455,61.5563636363636,20.6890909090909,1.37709090909091,0,"Sandy Loam",1919.56359863281,"Abies fraseri"
"125","Abies fraseri",35.562354,-83.49953,4.53942307692308,19.5733788395904,49.7576791808874,30.6689419795222,1.29551282051282,0,"Loam",2017.63635253906,"Abies fraseri"
"126","Abies fraseri",35.611208,-83.424699,4.51218181818182,18.468330134357,51.4952015355086,30.0364683301344,1.32732727272727,0,"Loam",1534.85168457031,"Abies fraseri"
"127","Abies fraseri",35.452495,-83.123542,4.61129032258065,13.3777777777778,48.8055555555556,37.8166666666667,1.28655913978495,0,"Loam",1356.04138183594,"Abies fraseri"
"128","Abies fraseri",35.653046,-83.440804,4.4801282051282,16.0716723549488,50.1126279863481,33.8156996587031,1.29996794871795,0,"Loam",1966.54296875,"Abies fraseri"
"129","Abies fraseri",36.100123,-82.134809,4.875,16.4204545454545,56.3590909090909,27.2204545454545,1.28295454545455,0,"Sandy Loam",1875.52526855469,"Abies fraseri"
"130","Abies fraseri",35.766916,-82.264309,4.70181818181818,17.7545454545455,61.5563636363636,20.6890909090909,1.37709090909091,0,"Sandy Loam",1997.78344726562,"Abies fraseri"
"131","Abies fraseri",35.558338,-83.496063,4.51218181818182,18.468330134357,51.4952015355086,30.0364683301344,1.32732727272727,0,"Loam",1938.82629394531,"Abies fraseri"
"132","Abies fraseri",35.772838,-82.263368,4.38571428571429,9.65217391304348,69.2434782608696,21.104347826087,0.882142857142857,0,"Sandy Loam",1919.6943359375,"Abies fraseri"
"133","Abies fraseri",35.364696,-82.987976,4.996,11.35,66.69,21.96,1.2938,0,"Sandy Loam",1780.15161132812,"Abies fraseri"
"134","Abies fraseri",35.56287,-83.498588,4.53942307692308,19.5733788395904,49.7576791808874,30.6689419795222,1.29551282051282,0,"Loam",2024.98547363281,"Abies fraseri"
"135","Abies fraseri",36.104625,-82.122371,4.82903225806452,11.1459627329193,43.7608695652174,43.2,1.26387096774194,0,"Loam",1913.45983886719,"Abies fraseri"
"136","Abies fraseri",36.0947,-81.832588,4.69285714285714,4.75675675675676,21.4513513513514,11.6297297297297,0.615540540540541,0,"Other",1607.84533691406,"Abies fraseri"
"137","Abies fraseri",36.638293,-81.513127,4.8,12.2033333333333,52.1823333333333,35.6143333333333,1.14516666666667,0,"Other",1507.51501464844,"Abies fraseri"
"138","Abies fraseri",35.326849,-82.883488,5.18,20,64.765,15.235,1.355,0,"Sandy Loam",1761.39184570312,"Abies fraseri"
"139","Abies fraseri",35.562772,-83.4986,4.53942307692308,19.5733788395904,49.7576791808874,30.6689419795222,1.29551282051282,0,"Loam",2024.98022460938,"Abies fraseri"
"140","Abies fraseri",35.595447,-83.461175,4.53942307692308,19.5733788395904,49.7576791808874,30.6689419795222,1.29551282051282,0,"Loam",1726.51940917969,"Abies fraseri"
"141","Abies fraseri",36.107406,-82.106475,4.875,16.4204545454545,56.3590909090909,27.2204545454545,1.28295454545455,0,"Sandy Loam",1750.56896972656,"Abies fraseri"
"142","Abies fraseri",36.095332,-81.831876,4.69285714285714,4.75675675675676,21.4513513513514,11.6297297297297,0.615540540540541,0,"Other",1610.89978027344,"Abies fraseri"
"143","Abies fraseri",35.305374,-82.911253,5.18,20,64.765,15.235,1.355,0,"Sandy Loam",1578.01586914062,"Abies fraseri"
"144","Abies fraseri",36.106369,-82.110978,4.82903225806452,11.1459627329193,43.7608695652174,43.2,1.26387096774194,0,"Loam",1679.65124511719,"Abies fraseri"
"145","Abies fraseri",35.7564,-82.2689,4.70181818181818,17.7545454545455,61.5563636363636,20.6890909090909,1.37709090909091,0,"Sandy Loam",1761.78369140625,"Abies fraseri"
"146","Abies fraseri",36.1053,-82.1303,4.82903225806452,11.1459627329193,43.7608695652174,43.2,1.26387096774194,0,"Loam",1879.38793945312,"Abies fraseri"
"147","Abies fraseri",35.611187,-83.42471,4.51218181818182,18.468330134357,51.4952015355086,30.0364683301344,1.32732727272727,0,"Loam",1536.57434082031,"Abies fraseri"
"148","Abies fraseri",35.553049,-83.49491,4.51218181818182,18.468330134357,51.4952015355086,30.0364683301344,1.32732727272727,0,"Loam",1814.62048339844,"Abies fraseri"
"149","Abies fraseri",35.766411,-82.265312,6.35,10,80.8,9.2,1.465,0,"Sandy Loam",2005.07824707031,"Abies fraseri"
"150","Abies fraseri",36.640868,-81.510848,5,10.02,55.042,34.938,1.1165,0,"Other",1470.70788574219,"Abies fraseri"
"151","Abies fraseri",35.611843,-83.441477,4.51218181818182,18.468330134357,51.4952015355086,30.0364683301344,1.32732727272727,0,"Loam",1682.26513671875,"Abies fraseri"
"152","Abies fraseri",35.766172,-82.265171,6.35,10,80.8,9.2,1.465,0,"Sandy Loam",2004.28283691406,"Abies fraseri"
"153","Abies fraseri",35.796516,-81.890384,5.5,8.09166666666667,73.7986666666667,18.1096666666667,1.4493,0,"Sandy Loam",369.175048828125,"Abies fraseri"
"154","Abies fraseri",35.56,-83.5,4.47179487179487,14.3694915254237,50.2813559322034,35.3491525423729,1.31269230769231,0,"Loam",1888.60961914062,"Abies fraseri"
"155","Abies fraseri",35.562761,-83.499155,4.53942307692308,19.5733788395904,49.7576791808874,30.6689419795222,1.29551282051282,0,"Loam",2022.95837402344,"Abies fraseri"
"156","Abies fraseri",36.095184,-81.828979,4.8,16,43.8,40.2,1.545,0,"Loam",1525.20239257812,"Abies fraseri"
"157","Abies fraseri",35.301061,-82.931847,4.996,11.35,66.69,21.96,1.2938,0,"Sandy Loam",1678.51086425781,"Abies fraseri"
"158","Abies fraseri",35.764708,-82.265128,4.70181818181818,17.7545454545455,61.5563636363636,20.6890909090909,1.37709090909091,0,"Sandy Loam",2034.53564453125,"Abies fraseri"
"159","Abies fraseri",35.36715,-82.990179,4.8,13.4253731343284,66.1813432835821,20.3932835820896,1.31753731343284,0,"Sandy Loam",1953.13012695312,"Abies fraseri"
"160","Abies fraseri",35.563333,-83.498056,4.53942307692308,19.5733788395904,49.7576791808874,30.6689419795222,1.29551282051282,0,"Loam",2017.10668945312,"Abies fraseri"
"161","Abies fraseri",35.76,-82.26,4.70181818181818,17.7545454545455,61.5563636363636,20.6890909090909,1.37709090909091,0,"Sandy Loam",1952.88696289062,"Abies fraseri"
"162","Abies fraseri",35.7,-83.12,4.4801282051282,16.0716723549488,50.1126279863481,33.8156996587031,1.29996794871795,0,"Loam",1623.36340332031,"Abies fraseri"
"163","Abies fraseri",35.63,-83.39,4.53942307692308,19.5733788395904,49.7576791808874,30.6689419795222,1.29551282051282,0,"Loam",1868.77502441406,"Abies fraseri"
"164","Abies fraseri",36.097474,-81.829636,4.69285714285714,4.75675675675676,21.4513513513514,11.6297297297297,0.615540540540541,0,"Other",1637.30883789062,"Abies fraseri"
